Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,10.5,0,0,255,255,255
250,10.5,0,0.0111,255,255,255
500,10.5,0,0.0529,255,255,255
750,10.5,0,0.1238,255,255,255
1000,10.5,0,0.2219,255,255,255
1250,10.5,0,0.3452,255,255,255
1500,10.5,0,0.4916,255,255,255
1750,10.5,0,0.6593,255,255,255
2000,10.5,0,0.8462,255,255,255
2250,10.5,0,1.0504,255,255,255
2500,10.5,0,1.2699,255,255,255
2750,10.5,0,1.5027,255,255,255
3000,10.5,0,1.7469,255,255,255
3250,10.5,0,2.0004,255,255,255
3500,10.5,0,2.2613,255,255,255
3750,10.5,0,2.5277,255,255,255
4000,10.5,0,2.7975,255,255,255
4250,10.5,0,3.0688,255,255,255
4500,10.5,0,3.3395,255,255,255
4750,10.5,0,3.6078,255,255,255
5000,10.5,0,3.8716,255,255,255
5250,10.5,0,4.129,255,255,255
5500,10.5,0,4.378,255,255,255
5750,10.5,0,4.6166,255,255,255
6000,10.5,0,4.8429,255,255,255
6250,10.5,0,5.0548,255,255,255
6500,10.5,0,5.2504,255,255,255
6750,10.5,0,5.4277,255,255,255
7000,10.5,0,5.5847,255,255,255
7250,10.4999,0,5.7157,255,255,255
7500,10.4998,0,5.8154,255,255,255
7750,10.4998,0,5.8888,255,255,255
8000,10.4999,0,5.941,255,255,255
8250,10.5003,0,5.977,255,255,255
8500,10.5011,0,6.0021,255,255,255
8750,10.5025,0,6.0212,255,255,255
9000,10.5046,0,6.0396,255,255,255
9250,10.5074,0,6.0622,255,255,255
9500,10.5113,0,6.0943,255,255,255
9750,10.5161,0,6.1379,255,255,255
10000,10.522,0,6.1896,255,255,255
10250,10.5289,0,6.2491,255,255,255
10500,10.5368,0,6.3164,255,255,255
10750,10.5457,0,6.3913,255,255,255
11000,10.5555,0,6.4737,255,255,255
11250,10.5662,0,6.5635,255,255,255
11500,10.5779,0,6.6604,255,255,255
11750,10.5904,0,6.7645,255,255,255
12000,10.6037,0,6.8756,255,255,255
12250,10.6179,0,6.9936,255,255,255
12500,10.6329,0,7.1182,255,255,255
12750,10.6486,0,7.2495,255,255,255
13000,10.6652,0,7.3872,255,255,255
13250,10.6824,0,7.5313,255,255,255
13500,10.7003,0,7.6813,255,255,255
13750,10.7189,0,7.8373,255,255,255
14000,10.7382,0,7.9991,255,255,255
14250,10.7582,0,8.1665,255,255,255
14500,10.7788,0,8.3394,255,255,255
14750,10.8,0,8.5177,255,255,255
15000,10.8218,0,8.7011,255,255,255
15250,10.8442,0,8.8897,255,255,255
15500,10.8672,0,9.0832,255,255,255
15750,10.8907,0,9.2816,255,255,255
16000,10.9148,0,9.4846,255,255,255
16250,10.9394,0,9.6921,255,255,255
16500,10.9645,0,9.9041,255,255,255
16750,10.9902,0,10.1203,255,255,255
17000,11.0163,0,10.3406,255,255,255
17250,11.0429,0,10.5649,255,255,255
17500,11.0699,0,10.7931,255,255,255
17750,11.0974,0,11.025,255,255,255
18000,11.1253,0,11.2604,255,255,255
18250,11.1537,0,11.4993,255,255,255
18500,11.1824,0,11.7415,255,255,255
18750,11.2115,0,11.9869,255,255,255
19000,11.2409,0,12.2353,255,255,255
19250,11.2707,0,12.4865,255,255,255
19500,11.3009,0,12.7406,255,255,255
19750,11.3313,0,12.9972,255,255,255
20000,11.3621,0,13.2563,255,255,255
20250,11.3932,0,13.5178,255,255,255
20500,11.4245,0,13.7815,255,255,255
20750,11.456,0,14.0472,255,255,255
21000,11.4879,0,14.3148,255,255,255
21250,11.5199,0,14.5843,255,255,255
21500,11.5522,0,14.8554,255,255,255
21750,11.5846,0,15.128,255,255,255
22000,11.6172,0,15.402,255,255,255
22250,11.65,0,15.6772,255,255,255
22500,11.683,0,15.9535,255,255,255
22750,11.716,0,16.2308,255,255,255
23000,11.7492,0,16.509,255,255,255
23250,11.7825,0,16.7878,255,255,255
23500,11.8159,0,17.0672,255,255,255
23750,11.8494,0,17.347,255,255,255
24000,11.8829,0,17.627,255,255,255
24250,11.9164,0,17.9072,255,255,255
24500,11.9499,0,18.1873,255,255,255
24750,11.9833,0,18.4672,255,255,255
25000,12.0168,0,18.7468,255,255,255
25250,12.0501,0,19.026,255,255,255
25500,12.0834,0,19.3045,255,255,255
25750,12.1166,0,19.5824,255,255,255
26000,12.1496,0,19.8593,255,255,255
26250,12.1826,0,20.1352,255,255,255
26500,12.2153,0,20.41,255,255,255
26750,12.248,0,20.6835,255,255,255
27000,12.2804,0,20.9555,255,255,255
27250,12.3126,0,21.2259,255,255,255
27500,12.3447,0,21.4947,255,255,255
27750,12.3765,0,21.7616,255,255,255
28000,12.408,0,22.0265,255,255,255
28250,12.4393,0,22.2892,255,255,255
28500,12.4703,0,22.5497,255,255,255
28750,12.501,0,22.8078,255,255,255
29000,12.5314,0,23.0633,255,255,255
29250,12.5615,0,23.3162,255,255,255
29500,12.5912,0,23.5662,255,255,255
29750,12.6206,0,23.8132,255,255,255
30000,12.6495,0,24.0571,255,255,255
30250,12.6781,0,24.2978,255,255,255
30500,12.7063,0,24.5351,255,255,255
30750,12.734,0,24.7689,255,255,255
31000,12.7613,0,24.999,255,255,255
31250,12.7881,0,25.2252,255,255,255
31500,12.8145,0,25.4476,255,255,255
31750,12.8403,0,25.6658,255,255,255
32000,12.8656,0,25.8799,255,255,255
32250,12.8904,0,26.0895,255,255,255
32500,12.9147,0,26.2947,255,255,255
32750,12.9384,0,26.4952,255,255,255
33000,12.9615,0,26.691,255,255,255
33250,12.984,0,26.8818,255,255,255
33500,13.0059,0,27.0675,255,255,255
33750,13.0271,0,27.2481,255,255,255
34000,13.0478,0,27.4233,255,255,255
34250,13.0677,0,27.593,255,255,255
34500,13.087,0,27.7572,255,255,255
34750,13.1056,0,27.9156,255,255,255
35000,13.1236,0,28.0682,255,255,255
35250,13.1409,0,28.2147,255,255,255
35500,13.1574,0,28.3552,255,255,255
35750,13.1733,0,28.4894,255,255,255
36000,13.1884,0,28.6172,255,255,255
36250,13.2028,0,28.7384,255,255,255
36500,13.2164,0,28.853,255,255,255
36750,13.2292,0,28.9607,255,255,255
37000,13.2413,0,29.0614,255,255,255
37250,13.2525,0,29.1551,255,255,255
37500,13.2629,0,29.2415,255,255,255
37750,13.2725,0,29.3205,255,255,255
38000,13.2776,0,29.3945,255,255,255
38250,13.2742,0,29.4659,255,255,255
38500,13.2672,0.0001,29.5313,255,255,255
38750,13.2616,0.0001,29.5868,255,255,255
39000,13.2624,0,29.6288,255,255,255
39250,13.2744,-0.0001,29.6534,255,255,255
39500,13.3028,-0.0002,29.6571,255,255,255
39750,13.3524,-0.0005,29.6359,255,255,255
40000,13.4283,-0.0009,29.5864,255,255,255
40250,13.5357,-0.0015,29.506,255,255,255
40500,13.6762,-0.0022,29.3969,255,255,255
40750,13.8477,-0.003,29.2608,255,255,255
41000,14.0481,-0.004,29.0996,255,255,255
41250,14.2753,-0.0051,28.9152,255,255,255
41500,14.5273,-0.0063,28.7094,255,255,255
41750,14.802,-0.0078,28.484,255,255,255
42000,15.0973,-0.0093,28.241,255,255,255
42250,15.4111,-0.011,27.9821,255,255,255
42500,15.7413,-0.0128,27.7093,255,255,255
42750,16.0859,-0.0148,27.4243,255,255,255
43000,16.4427,-0.0169,27.129,255,255,255
43250,16.8097,-0.0192,26.8253,255,255,255
43500,17.1848,-0.0216,26.5149,255,255,255
43750,17.5659,-0.0241,26.1999,255,255,255
44000,17.9509,-0.0268,25.8819,255,255,255
44250,18.3378,-0.0297,25.5629,255,255,255
44500,18.7244,-0.0326,25.2447,255,255,255
44750,19.1087,-0.0357,24.9292,255,255,255
45000,19.4886,-0.039,24.6181,255,255,255
45250,19.8621,-0.0424,24.3134,255,255,255
45500,20.226,-0.0459,24.0196,255,255,255
45750,20.5787,-0.0494,23.7432,255,255,255
46000,20.921,-0.053,23.486,255,255,255
46250,21.2539,-0.0566,23.2494,255,255,255
46500,21.5785,-0.0602,23.0353,255,255,255
46750,21.8958,-0.0638,22.845,255,255,255
47000,22.2067,-0.0675,22.6802,255,255,255
47250,22.5123,-0.0711,22.5425,255,255,255
47500,22.8137,-0.0748,22.4335,255,255,255
47750,23.1117,-0.0786,22.3547,255,255,255
48000,23.4075,-0.0823,22.3077,255,255,255
48250,23.702,-0.0861,22.2942,255,255,255
48500,23.9963,-0.0899,22.3157,255,255,255
48750,24.2914,-0.0937,22.3739,255,255,255
49000,24.5882,-0.0976,22.4702,255,255,255
49250,24.8878,-0.1015,22.6062,255,255,255
49500,25.1913,-0.1054,22.7837,255,255,255
49750,25.4995,-0.1093,23.0041,255,255,255
50000,25.8136,-0.1133,23.269,255,255,255
50250,26.138,-0.1173,23.5789,255,255,255
50500,26.4795,-0.1214,23.9309,255,255,255
50750,26.8384,-0.1255,24.3225,255,255,255
