Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-1.5,3,0,255,255,255
250,-1.5,3,0.0112,255,255,255
500,-1.5,3,0.053,255,255,255
750,-1.5,3,0.124,255,255,255
1000,-1.5,3,0.2221,255,255,255
1250,-1.5,3,0.3455,255,255,255
1500,-1.5,3,0.492,255,255,255
1750,-1.5,3,0.6598,255,255,255
2000,-1.5,3,0.8469,255,255,255
2250,-1.5,3,1.0512,255,255,255
2500,-1.5,3,1.2709,255,255,255
2750,-1.5,3,1.5038,255,255,255
3000,-1.5,3,1.7482,255,255,255
3250,-1.5,3,2.0018,255,255,255
3500,-1.5,3,2.2629,255,255,255
3750,-1.5,3,2.5294,255,255,255
4000,-1.5,3,2.7993,255,255,255
4250,-1.5,3,3.0706,255,255,255
4500,-1.5,3,3.3415,255,255,255
4750,-1.5,3,3.6098,255,255,255
5000,-1.5,3,3.8736,255,255,255
5250,-1.5,3,4.131,255,255,255
5500,-1.5,3,4.3799,255,255,255
5750,-1.5,3,4.6184,255,255,255
6000,-1.5,3,4.8445,255,255,255
6250,-1.5,3,5.0562,255,255,255
6500,-1.5,3,5.2516,255,255,255
6750,-1.5,3,5.4286,255,255,255
7000,-1.5,3,5.5853,255,255,255
7250,-1.5,3,5.7197,255,255,255
7500,-1.5,3,5.829,255,255,255
7750,-1.4999,2.9999,5.9129,255,255,255
8000,-1.4998,2.9997,5.9748,255,255,255
8250,-1.4995,2.9991,6.0184,255,255,255
8500,-1.499,2.9981,6.0475,255,255,255
8750,-1.4982,2.9966,6.0655,255,255,255
9000,-1.497,2.9943,6.0763,255,255,255
9250,-1.4956,2.9913,6.0834,255,255,255
9500,-1.4936,2.9873,6.0904,255,255,255
9750,-1.4912,2.9822,6.1011,255,255,255
10000,-1.4882,2.976,6.119,255,255,255
10250,-1.4847,2.9684,6.1478,255,255,255
10500,-1.4805,2.9596,6.1872,255,255,255
10750,-1.4758,2.9499,6.2313,255,255,255
11000,-1.4706,2.9393,6.2799,255,255,255
11250,-1.465,2.9278,6.3329,255,255,255
11500,-1.4588,2.9154,6.3902,255,255,255
11750,-1.4522,2.9021,6.4518,255,255,255
12000,-1.4452,2.888,6.5174,255,255,255
12250,-1.4377,2.8731,6.5872,255,255,255
12500,-1.4297,2.8574,6.6609,255,255,255
12750,-1.4214,2.8408,6.7384,255,255,255
13000,-1.4126,2.8234,6.8198,255,255,255
13250,-1.4035,2.8053,6.9048,255,255,255
13500,-1.394,2.7864,6.9935,255,255,255
13750,-1.3841,2.7668,7.0857,255,255,255
14000,-1.3738,2.7464,7.1813,255,255,255
14250,-1.3632,2.7252,7.2803,255,255,255
14500,-1.3522,2.7034,7.3826,255,255,255
14750,-1.3409,2.6809,7.488,255,255,255
15000,-1.3293,2.6576,7.5965,255,255,255
15250,-1.3174,2.6338,7.708,255,255,255
15500,-1.3051,2.6093,7.8225,255,255,255
15750,-1.2926,2.5842,7.9397,255,255,255
16000,-1.2798,2.5585,8.0598,255,255,255
16250,-1.2666,2.5323,8.1825,255,255,255
16500,-1.2532,2.5055,8.3078,255,255,255
16750,-1.2395,2.4781,8.4357,255,255,255
17000,-1.2256,2.4503,8.5659,255,255,255
17250,-1.2114,2.4219,8.6986,255,255,255
17500,-1.197,2.393,8.8335,255,255,255
17750,-1.1823,2.3637,8.9706,255,255,255
18000,-1.1674,2.3339,9.1098,255,255,255
18250,-1.1523,2.3037,9.251,255,255,255
18500,-1.137,2.2731,9.3942,255,255,255
18750,-1.1214,2.2421,9.5392,255,255,255
19000,-1.1057,2.2107,9.6861,255,255,255
19250,-1.0898,2.1789,9.8346,255,255,255
19500,-1.0737,2.1468,9.9848,255,255,255
19750,-1.0575,2.1143,10.1365,255,255,255
20000,-1.0411,2.0815,10.2896,255,255,255
20250,-1.0246,2.0485,10.4442,255,255,255
20500,-1.0079,2.0151,10.6,255,255,255
20750,-0.991,1.9815,10.7571,255,255,255
21000,-0.9741,1.9476,10.9153,255,255,255
21250,-0.9571,1.9136,11.0745,255,255,255
21500,-0.9399,1.8793,11.2347,255,255,255
21750,-0.9226,1.8448,11.3958,255,255,255
22000,-0.9053,1.8101,11.5577,255,255,255
22250,-0.8879,1.7753,11.7204,255,255,255
22500,-0.8704,1.7403,11.8837,255,255,255
22750,-0.8528,1.7052,12.0475,255,255,255
23000,-0.8352,1.6701,12.2119,255,255,255
23250,-0.8175,1.6348,12.3766,255,255,255
23500,-0.7999,1.5994,12.5417,255,255,255
23750,-0.7821,1.564,12.707,255,255,255
24000,-0.7644,1.5285,12.8724,255,255,255
24250,-0.7467,1.4931,13.038,255,255,255
24500,-0.7289,1.4576,13.2035,255,255,255
24750,-0.7112,1.4221,13.369,255,255,255
25000,-0.6934,1.3867,13.5342,255,255,255
25250,-0.6757,1.3513,13.6993,255,255,255
25500,-0.6581,1.316,13.864,255,255,255
25750,-0.6404,1.2808,14.0283,255,255,255
26000,-0.6229,1.2456,14.1921,255,255,255
26250,-0.6053,1.2106,14.3553,255,255,255
26500,-0.5879,1.1757,14.5179,255,255,255
26750,-0.5705,1.141,14.6797,255,255,255
27000,-0.5532,1.1064,14.8408,255,255,255
27250,-0.536,1.072,15.0009,255,255,255
27500,-0.5189,1.0379,15.16,255,255,255
27750,-0.502,1.0039,15.3181,255,255,255
28000,-0.4851,0.9702,15.4751,255,255,255
28250,-0.4684,0.9367,15.6308,255,255,255
28500,-0.4518,0.9035,15.7852,255,255,255
28750,-0.4353,0.8707,15.9382,255,255,255
29000,-0.419,0.8381,16.0896,255,255,255
29250,-0.4029,0.806,16.2394,255,255,255
29500,-0.387,0.7742,16.3875,255,255,255
29750,-0.3713,0.7428,16.5337,255,255,255
30000,-0.3557,0.7118,16.6781,255,255,255
30250,-0.3404,0.6813,16.8205,255,255,255
30500,-0.3253,0.6512,16.9609,255,255,255
30750,-0.3104,0.6216,17.0992,255,255,255
31000,-0.2958,0.5924,17.2352,255,255,255
31250,-0.2814,0.5637,17.369,255,255,255
31500,-0.2673,0.5356,17.5005,255,255,255
31750,-0.2534,0.508,17.6295,255,255,255
32000,-0.2398,0.4809,17.756,255,255,255
32250,-0.2265,0.4544,17.8799,255,255,255
32500,-0.2135,0.4284,18.0012,255,255,255
32750,-0.2007,0.4031,18.1197,255,255,255
33000,-0.1883,0.3783,18.2353,255,255,255
33250,-0.1762,0.3542,18.3481,255,255,255
33500,-0.1644,0.3307,18.4579,255,255,255
33750,-0.153,0.3079,18.5646,255,255,255
34000,-0.1419,0.2857,18.6682,255,255,255
34250,-0.1312,0.2643,18.7686,255,255,255
34500,-0.1208,0.2435,18.8657,255,255,255
34750,-0.1108,0.2234,18.9594,255,255,255
35000,-0.1012,0.2041,19.0496,255,255,255
35250,-0.0919,0.1855,19.1363,255,255,255
35500,-0.0831,0.1677,19.2194,255,255,255
35750,-0.0747,0.1507,19.2989,255,255,255
36000,-0.0666,0.1345,19.3745,255,255,255
36250,-0.0591,0.1191,19.4463,255,255,255
36500,-0.0519,0.1045,19.5142,255,255,255
36750,-0.0452,0.0908,19.578,255,255,255
37000,-0.039,0.0779,19.6378,255,255,255
37250,-0.0332,0.0659,19.6934,255,255,255
37500,-0.0278,0.0548,19.7448,255,255,255
37750,-0.0243,0.0447,19.791,255,255,255
38000,-0.0241,0.0358,19.8308,255,255,255
38250,-0.0257,0.028,19.8649,255,255,255
38500,-0.0276,0.0213,19.8942,255,255,255
38750,-0.0283,0.0155,19.9195,255,255,255
