Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,4.5,3,0,255,255,255
250,4.5,3,0.0112,255,255,255
500,4.5,3,0.053,255,255,255
750,4.5,3,0.124,255,255,255
1000,4.5,3,0.2221,255,255,255
1250,4.5,3,0.3455,255,255,255
1500,4.5,3,0.492,255,255,255
1750,4.5,3,0.6598,255,255,255
2000,4.5,3,0.8469,255,255,255
2250,4.5,3,1.0512,255,255,255
2500,4.5,3,1.2709,255,255,255
2750,4.5,3,1.5038,255,255,255
3000,4.5,3,1.7482,255,255,255
3250,4.5,3,2.0018,255,255,255
3500,4.5,3,2.2629,255,255,255
3750,4.5,3,2.5294,255,255,255
4000,4.5,3,2.7993,255,255,255
4250,4.5,3,3.0706,255,255,255
4500,4.5,3,3.3415,255,255,255
4750,4.5,3,3.6098,255,255,255
5000,4.5,3,3.8736,255,255,255
5250,4.5,3,4.131,255,255,255
5500,4.5,3,4.3799,255,255,255
5750,4.5,3,4.6184,255,255,255
6000,4.5,3,4.8445,255,255,255
6250,4.5,3,5.0562,255,255,255
6500,4.5,3,5.2516,255,255,255
6750,4.5,3,5.4286,255,255,255
7000,4.5,3,5.5853,255,255,255
7250,4.5,3,5.7197,255,255,255
7500,4.5,3,5.829,255,255,255
7750,4.5,2.9999,5.9128,255,255,255
8000,4.5,2.9997,5.9748,255,255,255
8250,4.5002,2.9991,6.0186,255,255,255
8500,4.5006,2.9981,6.048,255,255,255
8750,4.5011,2.9966,6.0667,255,255,255
9000,4.502,2.9943,6.0783,255,255,255
9250,4.5032,2.9913,6.0865,255,255,255
9500,4.5048,2.9873,6.0952,255,255,255
9750,4.5068,2.9822,6.1079,255,255,255
10000,4.5093,2.976,6.1283,255,255,255
10250,4.5124,2.9684,6.1602,255,255,255
10500,4.516,2.9596,6.2033,255,255,255
10750,4.52,2.9499,6.2513,255,255,255
11000,4.5243,2.9392,6.3043,255,255,255
11250,4.5289,2.9277,6.3619,255,255,255
11500,4.5338,2.9153,6.4243,255,255,255
11750,4.5391,2.902,6.4911,255,255,255
12000,4.5447,2.8878,6.5625,255,255,255
12250,4.5507,2.8729,6.6382,255,255,255
12500,4.5569,2.8571,6.7183,255,255,255
12750,4.5635,2.8405,6.8025,255,255,255
13000,4.5703,2.8232,6.8908,255,255,255
13250,4.5775,2.805,6.9831,255,255,255
13500,4.585,2.7862,7.0794,255,255,255
13750,4.5928,2.7665,7.1794,255,255,255
14000,4.601,2.7462,7.2832,255,255,255
14250,4.6094,2.7252,7.3907,255,255,255
14500,4.6181,2.7034,7.5016,255,255,255
14750,4.6271,2.681,7.6161,255,255,255
15000,4.6364,2.6579,7.7339,255,255,255
15250,4.646,2.6342,7.855,255,255,255
15500,4.6558,2.6099,7.9792,255,255,255
15750,4.6659,2.5849,8.1066,255,255,255
16000,4.6762,2.5593,8.237,255,255,255
16250,4.6867,2.5331,8.3703,255,255,255
16500,4.6975,2.5064,8.5065,255,255,255
16750,4.7084,2.4791,8.6454,255,255,255
17000,4.7196,2.4513,8.787,255,255,255
17250,4.7309,2.4229,8.9311,255,255,255
17500,4.7425,2.3941,9.0777,255,255,255
17750,4.7542,2.3648,9.2268,255,255,255
18000,4.7661,2.335,9.3781,255,255,255
18250,4.7782,2.3048,9.5316,255,255,255
18500,4.7904,2.2741,9.6873,255,255,255
18750,4.8028,2.2431,9.845,255,255,255
19000,4.8154,2.2116,10.0046,255,255,255
19250,4.8281,2.1798,10.1661,255,255,255
19500,4.8409,2.1476,10.3294,255,255,255
19750,4.8538,2.1151,10.4943,255,255,255
20000,4.8669,2.0823,10.6608,255,255,255
20250,4.8801,2.0492,10.8289,255,255,255
20500,4.8934,2.0157,10.9983,255,255,255
20750,4.9068,1.9821,11.1691,255,255,255
21000,4.9203,1.9481,11.341,255,255,255
21250,4.9339,1.914,11.5142,255,255,255
21500,4.9475,1.8796,11.6884,255,255,255
21750,4.9613,1.845,11.8635,255,255,255
22000,4.9751,1.8103,12.0395,255,255,255
22250,4.9889,1.7754,12.2164,255,255,255
22500,5.0028,1.7403,12.3939,255,255,255
22750,5.0168,1.7052,12.572,255,255,255
23000,5.0308,1.6699,12.7506,255,255,255
23250,5.0448,1.6345,12.9297,255,255,255
23500,5.0589,1.5991,13.1091,255,255,255
23750,5.0729,1.5636,13.2887,255,255,255
24000,5.087,1.5281,13.4685,255,255,255
24250,5.1011,1.4926,13.6484,255,255,255
24500,5.1152,1.457,13.8283,255,255,255
24750,5.1293,1.4215,14.008,255,255,255
25000,5.1434,1.3861,14.1876,255,255,255
25250,5.1574,1.3506,14.3668,255,255,255
25500,5.1714,1.3153,14.5457,255,255,255
25750,5.1854,1.2801,14.7242,255,255,255
26000,5.1993,1.2449,14.902,255,255,255
26250,5.2132,1.2099,15.0793,255,255,255
26500,5.227,1.175,15.2558,255,255,255
26750,5.2408,1.1403,15.4315,255,255,255
27000,5.2545,1.1058,15.6062,255,255,255
27250,5.2681,1.0714,15.78,255,255,255
27500,5.2816,1.0373,15.9527,255,255,255
27750,5.295,1.0034,16.1242,255,255,255
28000,5.3084,0.9698,16.2944,255,255,255
28250,5.3216,0.9364,16.4633,255,255,255
28500,5.3347,0.9034,16.6307,255,255,255
28750,5.3477,0.8706,16.7966,255,255,255
29000,5.3606,0.8382,16.9609,255,255,255
29250,5.3733,0.806,17.1234,255,255,255
29500,5.3859,0.7743,17.2842,255,255,255
29750,5.3984,0.7429,17.443,255,255,255
30000,5.4107,0.712,17.5999,255,255,255
30250,5.4228,0.6814,17.7546,255,255,255
30500,5.4348,0.6513,17.9072,255,255,255
30750,5.4467,0.6217,18.0575,255,255,255
31000,5.4583,0.5926,18.2055,255,255,255
31250,5.4698,0.5639,18.351,255,255,255
31500,5.4811,0.5357,18.4939,255,255,255
31750,5.4922,0.5081,18.6342,255,255,255
32000,5.5031,0.481,18.7719,255,255,255
32250,5.5137,0.4545,18.9067,255,255,255
32500,5.5242,0.4285,19.0386,255,255,255
32750,5.5344,0.4031,19.1676,255,255,255
33000,5.5443,0.3784,19.2934,255,255,255
33250,5.5541,0.3542,19.4161,255,255,255
33500,5.5635,0.3308,19.5356,255,255,255
33750,5.5727,0.3079,19.6517,255,255,255
34000,5.5817,0.2858,19.7644,255,255,255
34250,5.5903,0.2643,19.8736,255,255,255
34500,5.5987,0.2435,19.9792,255,255,255
34750,5.6068,0.2235,20.0811,255,255,255
35000,5.6145,0.2042,20.1792,255,255,255
35250,5.622,0.1857,20.2735,255,255,255
35500,5.6291,0.1679,20.3638,255,255,255
35750,5.6359,0.1509,20.45,255,255,255
36000,5.6424,0.1347,20.5321,255,255,255
36250,5.6485,0.1194,20.61,255,255,255
36500,5.6543,0.1049,20.6835,255,255,255
36750,5.6597,0.0913,20.7527,255,255,255
37000,5.6647,0.0785,20.8173,255,255,255
37250,5.6694,0.0666,20.8774,255,255,255
37500,5.6736,0.0556,20.9328,255,255,255
37750,5.6775,0.0456,20.9835,255,255,255
38000,5.681,0.0365,21.0293,255,255,255
