Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-7.5,-3,0,255,255,255
250,-7.5,-3,0.0111,255,255,255
500,-7.5,-3,0.0529,255,255,255
750,-7.5,-3,0.1239,255,255,255
1000,-7.5,-3,0.222,255,255,255
1250,-7.5,-3,0.3452,255,255,255
1500,-7.5,-3,0.4917,255,255,255
1750,-7.5,-3,0.6594,255,255,255
2000,-7.5,-3,0.8464,255,255,255
2250,-7.5,-3,1.0506,255,255,255
2500,-7.5,-3,1.2701,255,255,255
2750,-7.5,-3,1.503,255,255,255
3000,-7.5,-3,1.7472,255,255,255
3250,-7.5,-3,2.0007,255,255,255
3500,-7.5,-3,2.2617,255,255,255
3750,-7.5,-3,2.5281,255,255,255
4000,-7.5,-3,2.7979,255,255,255
4250,-7.5,-3,3.0691,255,255,255
4500,-7.5,-3,3.3399,255,255,255
4750,-7.5,-3,3.6081,255,255,255
5000,-7.5,-3,3.8719,255,255,255
5250,-7.5,-3,4.1292,255,255,255
5500,-7.5,-3,4.3781,255,255,255
5750,-7.5,-3,4.6166,255,255,255
6000,-7.5,-3,4.8427,255,255,255
6250,-7.5,-3,5.0545,255,255,255
6500,-7.5,-3,5.2499,255,255,255
6750,-7.4999,-3.0001,5.4221,255,255,255
7000,-7.4996,-3.0004,5.5631,255,255,255
7250,-7.4993,-3.0007,5.677,255,255,255
7500,-7.499,-3.001,5.7677,255,255,255
7750,-7.4988,-3.0012,5.8394,255,255,255
8000,-7.499,-3.001,5.8962,255,255,255
8250,-7.4995,-3.0005,5.942,255,255,255
8500,-7.5005,-2.9995,5.9811,255,255,255
8750,-7.5021,-2.9979,6.0174,255,255,255
9000,-7.5044,-2.9956,6.0551,255,255,255
9250,-7.5076,-2.9924,6.0983,255,255,255
9500,-7.5118,-2.9882,6.1509,255,255,255
9750,-7.517,-2.983,6.2172,255,255,255
10000,-7.5233,-2.9766,6.2988,255,255,255
10250,-7.5307,-2.9692,6.393,255,255,255
10500,-7.539,-2.9608,6.4994,255,255,255
10750,-7.5482,-2.9513,6.6179,255,255,255
11000,-7.5584,-2.9408,6.7481,255,255,255
11250,-7.5694,-2.9294,6.89,255,255,255
11500,-7.5814,-2.917,7.0432,255,255,255
11750,-7.5942,-2.9038,7.2076,255,255,255
12000,-7.6079,-2.8896,7.383,255,255,255
12250,-7.6223,-2.8745,7.569,255,255,255
12500,-7.6376,-2.8586,7.7656,255,255,255
12750,-7.6536,-2.8418,7.9725,255,255,255
13000,-7.6704,-2.8243,8.1894,255,255,255
13250,-7.688,-2.806,8.4161,255,255,255
13500,-7.7062,-2.7869,8.6525,255,255,255
13750,-7.7251,-2.7671,8.8983,255,255,255
14000,-7.7446,-2.7465,9.1533,255,255,255
14250,-7.7649,-2.7253,9.4172,255,255,255
14500,-7.7858,-2.7034,9.6899,255,255,255
14750,-7.8075,-2.6808,9.9711,255,255,255
15000,-7.8298,-2.6575,10.2606,255,255,255
15250,-7.8528,-2.6336,10.5582,255,255,255
15500,-7.8764,-2.6091,10.8636,255,255,255
15750,-7.9006,-2.584,11.1766,255,255,255
16000,-7.9254,-2.5583,11.4971,255,255,255
16250,-7.9508,-2.532,11.8248,255,255,255
16500,-7.9768,-2.5051,12.1595,255,255,255
16750,-8.0033,-2.4778,12.5009,255,255,255
17000,-8.0303,-2.4499,12.8488,255,255,255
17250,-8.0579,-2.4215,13.2031,255,255,255
17500,-8.0859,-2.3926,13.5635,255,255,255
17750,-8.1144,-2.3632,13.9297,255,255,255
18000,-8.1434,-2.3334,14.3016,255,255,255
18250,-8.1728,-2.3032,14.679,255,255,255
18500,-8.2026,-2.2726,15.0615,255,255,255
18750,-8.2328,-2.2415,15.4491,255,255,255
19000,-8.2634,-2.2101,15.8414,255,255,255
19250,-8.2944,-2.1783,16.2383,255,255,255
19500,-8.3257,-2.1461,16.6395,255,255,255
19750,-8.3573,-2.1136,17.0449,255,255,255
20000,-8.3893,-2.0808,17.4542,255,255,255
20250,-8.4215,-2.0478,17.8671,255,255,255
20500,-8.454,-2.0144,18.2835,255,255,255
20750,-8.4868,-1.9807,18.7031,255,255,255
21000,-8.5198,-1.9469,19.1257,255,255,255
21250,-8.553,-1.9128,19.5512,255,255,255
21500,-8.5864,-1.8784,19.9792,255,255,255
21750,-8.62,-1.8439,20.4096,255,255,255
22000,-8.6537,-1.8092,20.8421,255,255,255
22250,-8.6876,-1.7744,21.2766,255,255,255
22500,-8.7216,-1.7394,21.7127,255,255,255
22750,-8.7557,-1.7043,22.1503,255,255,255
23000,-8.7899,-1.6691,22.5892,255,255,255
23250,-8.8242,-1.6338,23.0291,255,255,255
23500,-8.8585,-1.5984,23.4699,255,255,255
23750,-8.8929,-1.5629,23.9112,255,255,255
24000,-8.9273,-1.5274,24.3529,255,255,255
24250,-8.9617,-1.4919,24.7948,255,255,255
24500,-8.996,-1.4564,25.2366,255,255,255
24750,-9.0304,-1.4209,25.6782,255,255,255
25000,-9.0646,-1.3855,26.1192,255,255,255
25250,-9.0988,-1.35,26.5595,255,255,255
25500,-9.1329,-1.3147,26.9989,255,255,255
25750,-9.1669,-1.2794,27.4371,255,255,255
26000,-9.2007,-1.2442,27.874,255,255,255
26250,-9.2344,-1.2091,28.3092,255,255,255
26500,-9.268,-1.1742,28.7426,255,255,255
26750,-9.3013,-1.1394,29.174,255,255,255
27000,-9.3345,-1.1048,29.6031,255,255,255
27250,-9.3674,-1.0704,30.0298,255,255,255
27500,-9.4001,-1.0362,30.4538,255,255,255
27750,-9.4327,-1.0023,30.8749,255,255,255
28000,-9.465,-0.9686,31.2928,255,255,255
28250,-9.4971,-0.9352,31.7075,255,255,255
28500,-9.5289,-0.9021,32.1186,255,255,255
28750,-9.5604,-0.8694,32.5259,255,255,255
29000,-9.5917,-0.837,32.9292,255,255,255
29250,-9.6226,-0.8049,33.3283,255,255,255
29500,-9.6532,-0.7732,33.723,255,255,255
29750,-9.6834,-0.7419,34.113,255,255,255
30000,-9.7133,-0.711,34.4981,255,255,255
30250,-9.7428,-0.6805,34.8781,255,255,255
30500,-9.7719,-0.6505,35.2528,255,255,255
30750,-9.8006,-0.6209,35.6219,255,255,255
31000,-9.8288,-0.5917,35.9853,255,255,255
31250,-9.8566,-0.5631,36.3427,255,255,255
31500,-9.8839,-0.535,36.6938,255,255,255
31750,-9.9107,-0.5074,37.0386,255,255,255
32000,-9.937,-0.4803,37.3767,255,255,255
32250,-9.9628,-0.4537,37.7079,255,255,255
32500,-9.988,-0.4278,38.032,255,255,255
32750,-10.0127,-0.4024,38.3488,255,255,255
33000,-10.0368,-0.3777,38.6581,255,255,255
33250,-10.0602,-0.3535,38.9596,255,255,255
33500,-10.0831,-0.33,39.2531,255,255,255
33750,-10.1053,-0.3071,39.5385,255,255,255
34000,-10.1269,-0.2849,39.8154,255,255,255
34250,-10.1479,-0.2634,40.0837,255,255,255
34500,-10.1681,-0.2426,40.3431,255,255,255
34750,-10.1876,-0.2226,40.5934,255,255,255
35000,-10.2064,-0.2032,40.8344,255,255,255
35250,-10.2245,-0.1846,41.0659,255,255,255
35500,-10.2418,-0.1668,41.2876,255,255,255
35750,-10.2583,-0.1498,41.4994,255,255,255
36000,-10.274,-0.1335,41.701,255,255,255
36250,-10.2889,-0.1181,41.8924,255,255,255
36500,-10.3029,-0.1036,42.0731,255,255,255
36750,-10.316,-0.0899,42.2431,255,255,255
37000,-10.3283,-0.0771,42.4021,255,255,255
37250,-10.3398,-0.0652,42.5498,255,255,255
37500,-10.3503,-0.0543,42.6861,255,255,255
37750,-10.36,-0.0445,42.8106,255,255,255
38000,-10.3689,-0.0356,42.9232,255,255,255
38250,-10.3768,-0.0278,43.0235,255,255,255
38500,-10.3839,-0.021,43.1115,255,255,255
38750,-10.3962,-0.0152,43.1841,255,255,255
39000,-10.4146,-0.01,43.241,255,255,255
39250,-10.4211,-0.0058,43.2894,255,255,255
39500,-10.3972,-0.0027,43.3371,255,255,255
39750,-10.3243,-0.0011,43.3916,255,255,255
40000,-10.1863,-0.0008,43.4616,255,255,255
40250,-9.9798,-0.0011,43.5527,255,255,255
40500,-9.7062,-0.0018,43.6663,255,255,255
40750,-9.3668,-0.0028,43.8034,255,255,255
41000,-8.963,-0.0038,43.9653,255,255,255
41250,-8.4956,-0.0049,44.1521,255,255,255
41500,-7.964,-0.0061,44.361,255,255,255
41750,-7.3693,-0.0076,44.5898,255,255,255
42000,-6.7124,-0.0091,44.8359,255,255,255
42250,-5.9943,-0.0109,45.0969,255,255,255
42500,-5.216,-0.0128,45.3704,255,255,255
42750,-4.3785,-0.0148,45.654,255,255,255
43000,-3.4826,-0.017,45.9453,255,255,255
43250,-2.5295,-0.0193,46.2418,255,255,255
43500,-1.52,-0.0217,46.5413,255,255,255
43750,-0.4551,-0.0243,46.8411,255,255,255
44000,0.6641,-0.0269,47.139,255,255,255
44250,1.8368,-0.0297,47.4324,255,255,255
44500,3.0619,-0.0326,47.7191,255,255,255
44750,4.3385,-0.0355,47.9965,255,255,255
45000,5.6658,-0.0385,48.2614,255,255,255
45250,7.0415,-0.0417,48.51,255,255,255
45500,8.4625,-0.0449,48.7403,255,255,255
45750,9.9256,-0.0482,48.9504,255,255,255
46000,11.4274,-0.0515,49.1384,255,255,255
46250,12.9649,-0.055,49.3023,255,255,255
46500,14.5348,-0.0586,49.4401,255,255,255
46750,16.1337,-0.0622,49.5501,255,255,255
47000,17.7585,-0.0659,49.6301,255,255,255
47250,19.406,-0.0696,49.6784,255,255,255
47500,21.0729,-0.0735,49.6928,255,255,255
47750,22.756,-0.0774,49.6716,255,255,255
48000,24.452,-0.0813,49.6127,255,255,255
48250,26.1568,-0.0853,49.5143,255,255,255
48500,27.8648,-0.0893,49.3762,255,255,255
48750,29.5726,-0.0933,49.1996,255,255,255
49000,31.2763,-0.0973,48.9859,255,255,255
49250,32.9724,-0.1013,48.7363,255,255,255
49500,34.6571,-0.1053,48.4521,255,255,255
49750,36.3268,-0.1093,48.1345,255,255,255
50000,37.9779,-0.1133,47.7849,255,255,255
50250,39.6065,-0.1173,47.4044,255,255,255
50500,41.2092,-0.1213,46.9944,255,255,255
50750,42.7822,-0.1253,46.5561,255,255,255
51000,44.3218,-0.1293,46.0909,255,255,255
51250,45.8245,-0.1333,45.5999,255,255,255
51500,47.2863,-0.1373,45.0857,255,255,255
51750,48.7051,-0.1413,44.5524,255,255,255
52000,50.0803,-0.1453,44.0029,255,255,255
52250,51.4112,-0.1493,43.4399,255,255,255
52500,52.6971,-0.1533,42.866,255,255,255
52750,53.9373,-0.1572,42.284,255,255,255
53000,55.1312,-0.1611,41.6966,255,255,255
53250,56.2781,-0.165,41.1066,255,255,255
53500,57.3774,-0.1688,40.5166,255,255,255
53750,58.4283,-0.1725,39.9293,255,255,255
54000,59.4302,-0.1762,39.3475,255,255,255
54250,60.3825,-0.1799,38.774,255,255,255
