Time [msec],x [m],y [m],z [m],Red,Green,Blue
36750,-5.6582,0.0903,20.7528,255,255,255
37000,-5.6647,0.0772,20.8153,255,255,255
37250,-5.6749,0.0654,20.8675,255,255,255
37500,-5.6874,0.0549,20.9109,255,255,255
37750,-5.701,0.0454,20.9473,255,255,255
38000,-5.7142,0.0371,20.9785,255,255,255
38250,-5.7258,0.0297,21.0064,255,255,255
38500,-5.7343,0.0233,21.0325,255,255,255
38750,-5.7384,0.0178,21.0589,255,255,255
39000,-5.7369,0.0131,21.0871,255,255,255
39250,-5.7283,0.0092,21.1191,255,255,255
39500,-5.7113,0.0059,21.1565,255,255,255
39750,-5.6845,0.0032,21.2012,255,255,255
40000,-5.6466,0.0011,21.2549,255,255,255
40250,-5.5963,-0.0006,21.3195,255,255,255
40500,-5.5322,-0.0018,21.3967,255,255,255
40750,-5.4534,-0.0029,21.4894,255,255,255
41000,-5.3598,-0.004,21.6013,255,255,255
41250,-5.2506,-0.0053,21.7332,255,255,255
41500,-5.1251,-0.0067,21.8859,255,255,255
41750,-4.9826,-0.0083,22.0604,255,255,255
42000,-4.8222,-0.0099,22.2574,255,255,255
42250,-4.6434,-0.0117,22.4778,255,255,255
42500,-4.4453,-0.0135,22.7226,255,255,255
42750,-4.2273,-0.0155,22.9925,255,255,255
43000,-3.9885,-0.0176,23.2883,255,255,255
43250,-3.7283,-0.0198,23.6111,255,255,255
43500,-3.4459,-0.0222,23.9615,255,255,255
43750,-3.1406,-0.0246,24.3405,255,255,255
44000,-2.8111,-0.0271,24.7498,255,255,255
44250,-2.4552,-0.0299,25.191,255,255,255
44500,-2.0713,-0.0328,25.6633,255,255,255
44750,-1.658,-0.0358,26.1659,255,255,255
45000,-1.2136,-0.039,26.6981,255,255,255
45250,-0.7368,-0.0423,27.259,255,255,255
45500,-0.2259,-0.0457,27.8478,255,255,255
45750,0.3205,-0.0491,28.4637,255,255,255
46000,0.9041,-0.0526,29.1059,255,255,255
46250,1.5262,-0.0562,29.7735,255,255,255
46500,2.1885,-0.0597,30.4659,255,255,255
46750,2.8925,-0.0633,31.1821,255,255,255
47000,3.6396,-0.0669,31.9214,255,255,255
47250,4.4315,-0.0704,32.6829,255,255,255
47500,5.2702,-0.074,33.4649,255,255,255
47750,6.157,-0.0776,34.2636,255,255,255
48000,7.0914,-0.0813,35.0758,255,255,255
48250,8.0723,-0.0852,35.8988,255,255,255
48500,9.0991,-0.0891,36.7294,255,255,255
48750,10.171,-0.093,37.5647,255,255,255
49000,11.2871,-0.097,38.4018,255,255,255
49250,12.4467,-0.1011,39.2377,255,255,255
49500,13.6489,-0.1051,40.0694,255,255,255
49750,14.8931,-0.1092,40.8939,255,255,255
50000,16.1783,-0.1133,41.7083,255,255,255
50250,17.5038,-0.1173,42.5096,255,255,255
50500,18.8689,-0.1213,43.2949,255,255,255
50750,20.2718,-0.1253,44.06,255,255,255
51000,21.7088,-0.1294,44.801,255,255,255
51250,23.1762,-0.1335,45.5166,255,255,255
51500,24.67,-0.1375,46.2056,255,255,255
51750,26.1867,-0.1416,46.867,255,255,255
52000,27.7224,-0.1457,47.4995,255,255,255
52250,29.2734,-0.1497,48.1019,255,255,255
52500,30.836,-0.1537,48.6732,255,255,255
52750,32.4064,-0.1577,49.2121,255,255,255
53000,33.9809,-0.1616,49.7175,255,255,255
53250,35.5557,-0.1654,50.1882,255,255,255
53500,37.127,-0.1692,50.623,255,255,255
53750,38.6912,-0.1728,51.0208,255,255,255
54000,40.2444,-0.1764,51.3804,255,255,255
54250,41.7821,-0.1799,51.7015,255,255,255
54500,43.2992,-0.1832,51.9862,255,255,255
54750,44.7928,-0.1865,52.2362,255,255,255
55000,46.2599,-0.1897,52.4534,255,255,255
55250,47.6975,-0.1928,52.6397,255,255,255
55500,49.1028,-0.1958,52.7968,255,255,255
55750,50.4728,-0.1988,52.9265,255,255,255
56000,51.8044,-0.2016,53.0307,255,255,255
56250,53.0949,-0.2044,53.1113,255,255,255
56500,54.3411,-0.2072,53.1699,255,255,255
56750,55.5402,-0.2099,53.2085,255,255,255
57000,56.6891,-0.2125,53.2289,255,255,255
57250,57.7851,-0.2151,53.2328,255,255,255
57500,58.825,-0.2176,53.2221,255,255,255
57750,59.8069,-0.22,53.1992,255,255,255
58000,60.7302,-0.2222,53.167,255,255,255
58250,61.5935,-0.2242,53.1273,255,255,255
58500,62.3953,-0.2259,53.0817,255,255,255
58750,63.134,-0.2276,53.0322,255,255,255
59000,63.8083,-0.229,52.9805,255,255,255
59250,64.4166,-0.2304,52.9283,255,255,255
59500,64.9574,-0.2316,52.8774,255,255,255
59750,65.4292,-0.2327,52.8296,255,255,255
60000,65.8305,-0.2338,52.7867,255,255,255
60250,66.1598,-0.2348,52.7503,255,255,255
60500,66.4085,-0.2357,52.7227,255,255,255
60750,66.5726,-0.2361,52.7009,255,255,255
61000,66.6699,-0.2362,52.677,255,255,255
61250,66.7185,-0.2362,52.6433,255,255,255
61500,66.7365,-0.2361,52.5919,255,255,255
61750,66.742,-0.236,52.515,255,255,255
62000,66.7491,-0.236,52.4093,255,255,255
62250,66.7582,-0.236,52.2805,255,255,255
62500,66.769,-0.236,52.1302,255,255,255
62750,66.7813,-0.236,51.96,255,255,255
63000,66.795,-0.236,51.7711,255,255,255
63250,66.8098,-0.236,51.5652,255,255,255
63500,66.8256,-0.236,51.3437,255,255,255
63750,66.8422,-0.236,51.1079,255,255,255
64000,66.8595,-0.236,50.8594,255,255,255
64250,66.8776,-0.236,50.5995,255,255,255
64500,66.8965,-0.236,50.3297,255,255,255
64750,66.9161,-0.236,50.0514,255,255,255
65000,66.9362,-0.236,49.7661,255,255,255
65250,66.9567,-0.236,49.4753,255,255,255
65500,66.9776,-0.236,49.1803,255,255,255
65750,66.9986,-0.236,48.8827,255,255,255
66000,67.0198,-0.236,48.5838,255,255,255
66250,67.0411,-0.236,48.2852,255,255,255
66500,67.0622,-0.236,47.9882,255,255,255
66750,67.0831,-0.236,47.6944,255,255,255
67000,67.1037,-0.236,47.4051,255,255,255
67250,67.1239,-0.236,47.1218,255,255,255
67500,67.1436,-0.236,46.846,255,255,255
67750,67.1627,-0.236,46.5792,255,255,255
68000,67.181,-0.236,46.3226,255,255,255
68250,67.1985,-0.236,46.0779,255,255,255
68500,67.2151,-0.236,45.8464,255,255,255
68750,67.2306,-0.236,45.6297,255,255,255
69000,67.245,-0.236,45.4291,255,255,255
69250,67.2581,-0.236,45.2461,255,255,255
69500,67.2699,-0.236,45.0821,255,255,255
69750,67.2802,-0.236,44.9386,255,255,255
70000,67.2889,-0.236,44.8171,255,255,255
70250,67.2959,-0.236,44.719,255,255,255
70500,67.3012,-0.236,44.6457,255,255,255
70750,67.3046,-0.236,44.5987,255,255,255
71000,67.306,-0.236,44.5794,255,255,255
71250,67.306,-0.236,44.579,255,255,255
71500,67.306,-0.236,44.579,255,255,255
71750,67.306,-0.236,44.579,255,255,255
72000,67.3013,-0.2311,44.5741,255,255,255
72250,67.2825,-0.2188,44.5538,255,255,255
72500,67.2478,-0.2109,44.5151,255,255,255
72750,67.196,-0.2193,44.4553,255,255,255
73000,67.1257,-0.2558,44.3716,255,255,255
73250,67.0353,-0.3324,44.2613,255,255,255
73500,66.9252,-0.4583,44.1236,255,255,255
73750,66.7977,-0.6304,43.9611,255,255,255
74000,66.6522,-0.8422,43.7739,255,255,255
74250,66.4882,-1.0873,43.5625,255,255,255
74500,66.3051,-1.3591,43.3271,255,255,255
74750,66.1021,-1.6514,43.0679,255,255,255
75000,65.8795,-1.957,42.7844,255,255,255
75250,65.6383,-2.2711,42.4769,255,255,255
75500,65.378,-2.5914,42.1474,255,255,255
75750,65.0981,-2.9155,41.7982,255,255,255
76000,64.7982,-3.2413,41.4313,255,255,255
76250,64.4779,-3.5664,41.0491,255,255,255
76500,64.1366,-3.8887,40.6536,255,255,255
76750,63.774,-4.2058,40.247,255,255,255
77000,63.3894,-4.5156,39.8316,255,255,255
77250,62.9826,-4.8157,39.4094,255,255,255
77500,62.5502,-5.106,38.9835,255,255,255
77750,62.0869,-5.3859,38.5578,255,255,255
78000,61.5923,-5.6496,38.1352,255,255,255
78250,61.066,-5.8911,37.7187,255,255,255
78500,60.5078,-6.1042,37.3111,255,255,255
78750,59.9174,-6.283,36.9154,255,255,255
79000,59.2943,-6.4214,36.5344,255,255,255
79250,58.6384,-6.5135,36.1711,255,255,255
79500,57.9521,-6.5473,35.8285,255,255,255
79750,57.2455,-6.5115,35.5083,255,255,255
80000,56.528,-6.4093,35.2104,255,255,255
80250,55.8089,-6.2445,34.9348,255,255,255
80500,55.0977,-6.0207,34.6814,255,255,255
80750,54.4036,-5.7417,34.4502,255,255,255
81000,53.7361,-5.4111,34.2412,255,255,255
81250,53.1045,-5.0326,34.0543,255,255,255
81500,52.5181,-4.6099,33.8895,255,255,255
81750,51.9863,-4.1466,33.7468,255,255,255
82000,51.5201,-3.6553,33.6255,255,255,255
82250,51.1234,-3.1601,33.5235,255,255,255
82500,50.791,-2.6715,33.4391,255,255,255
82750,50.5176,-2.1998,33.3708,255,255,255
83000,50.2977,-1.7554,33.3169,255,255,255
83250,50.1261,-1.3485,33.2756,255,255,255
83500,49.9972,-0.9894,33.2455,255,255,255
83750,49.9058,-0.6885,33.2248,255,255,255
84000,49.8464,-0.456,33.2119,255,255,255
84250,49.8137,-0.3022,33.2052,255,255,255
84500,49.8022,-0.2374,33.203,255,255,255
84750,49.802,-0.236,33.203,255,255,255
85000,49.802,-0.236,33.203,255,255,255
85250,49.802,-0.236,33.203,255,255,255
85500,49.802,-0.236,33.203,255,255,255
85750,49.802,-0.236,33.203,255,255,255
86000,49.802,-0.236,33.203,255,255,255
86250,49.802,-0.236,33.203,255,255,255
86500,49.802,-0.236,33.203,255,255,255
86750,49.802,-0.236,33.203,255,255,255
87000,49.802,-0.236,33.203,255,255,255
87250,49.802,-0.236,33.203,255,255,255
87500,49.802,-0.236,33.203,255,255,255
87750,49.802,-0.236,33.203,255,255,255
88000,49.802,-0.236,33.203,255,255,255
88250,49.802,-0.236,33.203,255,255,255
88500,49.802,-0.236,33.203,255,255,255
88750,49.802,-0.236,33.203,255,255,255
89000,49.802,-0.236,33.203,255,255,255
89250,49.802,-0.236,33.203,255,255,255
89500,49.802,-0.236,33.203,255,255,255
89750,49.802,-0.236,33.203,255,255,255
90000,49.802,-0.236,33.203,255,255,255
90250,49.802,-0.236,33.203,255,255,255
90500,49.802,-0.236,33.203,255,255,255
90750,49.802,-0.236,33.203,255,255,255
91000,49.802,-0.236,33.203,255,255,255
91250,49.802,-0.236,33.203,255,255,255
91500,49.802,-0.236,33.203,255,255,255
91750,49.802,-0.236,33.203,255,255,255
92000,49.802,-0.236,33.203,255,255,255
92250,49.802,-0.236,33.203,255,255,255
92500,49.802,-0.236,33.203,255,255,255
92750,49.802,-0.236,33.203,255,255,255
93000,49.802,-0.236,33.203,255,255,255
93250,49.802,-0.236,33.203,255,255,255
93500,49.802,-0.236,33.203,255,255,255
93750,49.802,-0.236,33.203,255,255,255
94000,49.802,-0.236,33.203,255,255,255
94250,49.802,-0.236,33.203,255,255,255
94500,49.802,-0.236,33.203,255,255,255
94750,49.802,-0.236,33.203,255,255,255
95000,49.802,-0.236,33.203,255,255,255
95250,49.802,-0.236,33.203,255,255,255
95500,49.802,-0.236,33.203,255,255,255
95750,49.802,-0.236,33.203,255,255,255
96000,49.802,-0.236,33.203,255,255,255
96250,49.802,-0.236,33.203,255,255,255
96500,49.802,-0.236,33.203,255,255,255
96750,49.802,-0.236,33.203,255,255,255
97000,49.802,-0.236,33.203,255,255,255
97250,49.802,-0.236,33.203,255,255,255
97500,49.802,-0.236,33.203,255,255,255
97750,49.802,-0.236,33.203,255,255,255
98000,49.802,-0.236,33.203,255,255,255
98250,49.802,-0.236,33.203,255,255,255
98500,49.802,-0.236,33.203,255,255,255
98750,49.802,-0.236,33.203,255,255,255
99000,49.802,-0.236,33.203,255,255,255
99250,49.802,-0.236,33.203,255,255,255
99500,49.802,-0.236,33.203,255,255,255
99750,49.802,-0.236,33.203,255,255,255
100000,49.802,-0.236,33.203,255,255,255
