Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-10.5,0,0,255,255,255
250,-10.5,0,0.0111,255,255,255
500,-10.5,0,0.0529,255,255,255
750,-10.5,0,0.1238,255,255,255
1000,-10.5,0,0.2219,255,255,255
1250,-10.5,0,0.3452,255,255,255
1500,-10.5,0,0.4916,255,255,255
1750,-10.5,0,0.6593,255,255,255
2000,-10.5,0,0.8462,255,255,255
2250,-10.5,0,1.0504,255,255,255
2500,-10.5,0,1.2699,255,255,255
2750,-10.5,0,1.5027,255,255,255
3000,-10.5,0,1.7469,255,255,255
3250,-10.5,0,2.0004,255,255,255
3500,-10.5,0,2.2613,255,255,255
3750,-10.5,0,2.5277,255,255,255
4000,-10.5,0,2.7975,255,255,255
4250,-10.5,0,3.0687,255,255,255
4500,-10.5,0,3.3394,255,255,255
4750,-10.5,0,3.6077,255,255,255
5000,-10.5,0,3.8715,255,255,255
5250,-10.5,0,4.1289,255,255,255
5500,-10.5,0,4.3778,255,255,255
5750,-10.5,0,4.6164,255,255,255
6000,-10.5,0,4.8425,255,255,255
6250,-10.5,0,5.0544,255,255,255
6500,-10.5,0,5.2499,255,255,255
6750,-10.5,0,5.4272,255,255,255
7000,-10.4999,0,5.5803,255,255,255
7250,-10.4997,0,5.7035,255,255,255
7500,-10.4995,0,5.8008,255,255,255
7750,-10.4995,0,5.8763,255,255,255
8000,-10.4996,0,5.9342,255,255,255
8250,-10.5001,0,5.9786,255,255,255
8500,-10.501,0,6.0136,255,255,255
8750,-10.5025,0,6.0433,255,255,255
9000,-10.5047,0,6.072,255,255,255
9250,-10.5077,0,6.1037,255,255,255
9500,-10.5117,0,6.1425,255,255,255
9750,-10.5167,0,6.1926,255,255,255
10000,-10.5228,0,6.2582,255,255,255
10250,-10.5301,0,6.3396,255,255,255
10500,-10.5383,0,6.4318,255,255,255
10750,-10.5474,0,6.5344,255,255,255
11000,-10.5574,0,6.6473,255,255,255
11250,-10.5682,0,6.7702,255,255,255
11500,-10.5799,0,6.9029,255,255,255
11750,-10.5923,0,7.0452,255,255,255
12000,-10.6056,0,7.1971,255,255,255
12250,-10.6196,0,7.3581,255,255,255
12500,-10.6344,0,7.5282,255,255,255
12750,-10.6499,0,7.7072,255,255,255
13000,-10.6662,0,7.8948,255,255,255
13250,-10.6832,0,8.0909,255,255,255
13500,-10.7008,0,8.2953,255,255,255
13750,-10.7191,0,8.5077,255,255,255
14000,-10.7381,0,8.728,255,255,255
14250,-10.7576,0,8.956,255,255,255
14500,-10.7779,0,9.1914,255,255,255
14750,-10.7987,0,9.4343,255,255,255
15000,-10.8203,0,9.6844,255,255,255
15250,-10.8424,0,9.9414,255,255,255
15500,-10.8652,0,10.2053,255,255,255
15750,-10.8885,0,10.4758,255,255,255
16000,-10.9124,0,10.7528,255,255,255
16250,-10.9369,0,11.036,255,255,255
16500,-10.9619,0,11.3252,255,255,255
16750,-10.9874,0,11.6203,255,255,255
17000,-11.0134,0,11.921,255,255,255
17250,-11.04,0,12.2273,255,255,255
17500,-11.067,0,12.5388,255,255,255
17750,-11.0944,0,12.8555,255,255,255
18000,-11.1223,0,13.177,255,255,255
18250,-11.1506,0,13.5033,255,255,255
18500,-11.1793,0,13.8341,255,255,255
18750,-11.2084,0,14.1692,255,255,255
19000,-11.2379,0,14.5085,255,255,255
19250,-11.2677,0,14.8518,255,255,255
19500,-11.2979,0,15.1988,255,255,255
19750,-11.3284,0,15.5494,255,255,255
20000,-11.3592,0,15.9033,255,255,255
20250,-11.3903,0,16.2605,255,255,255
20500,-11.4216,0,16.6207,255,255,255
20750,-11.4533,0,16.9837,255,255,255
21000,-11.4851,0,17.3494,255,255,255
21250,-11.5172,0,17.7174,255,255,255
21500,-11.5494,0,18.0877,255,255,255
21750,-11.5819,0,18.4601,255,255,255
22000,-11.6145,0,18.8344,255,255,255
22250,-11.6473,0,19.2103,255,255,255
22500,-11.6802,0,19.5877,255,255,255
22750,-11.7133,0,19.9664,255,255,255
23000,-11.7464,0,20.3462,255,255,255
23250,-11.7797,0,20.7269,255,255,255
23500,-11.813,0,21.1083,255,255,255
23750,-11.8463,0,21.4903,255,255,255
24000,-11.8797,0,21.8726,255,255,255
24250,-11.9131,0,22.2551,255,255,255
24500,-11.9465,0,22.6375,255,255,255
24750,-11.9799,0,23.0197,255,255,255
25000,-12.0133,0,23.4015,255,255,255
25250,-12.0466,0,23.7827,255,255,255
25500,-12.0799,0,24.1631,255,255,255
25750,-12.1131,0,24.5425,255,255,255
26000,-12.1461,0,24.9207,255,255,255
26250,-12.1791,0,25.2975,255,255,255
26500,-12.2119,0,25.6728,255,255,255
26750,-12.2446,0,26.0463,255,255,255
27000,-12.2771,0,26.4179,255,255,255
27250,-12.3095,0,26.7874,255,255,255
27500,-12.3416,0,27.1546,255,255,255
27750,-12.3735,0,27.5192,255,255,255
28000,-12.4052,0,27.8811,255,255,255
28250,-12.4366,0,28.24,255,255,255
28500,-12.4678,0,28.5959,255,255,255
28750,-12.4986,0,28.9484,255,255,255
29000,-12.5291,0,29.2974,255,255,255
29250,-12.5593,0,29.6428,255,255,255
29500,-12.5892,0,29.9843,255,255,255
29750,-12.6187,0,30.3217,255,255,255
30000,-12.6478,0,30.6549,255,255,255
30250,-12.6765,0,30.9836,255,255,255
30500,-12.7048,0,31.3077,255,255,255
30750,-12.7327,0,31.627,255,255,255
31000,-12.7601,0,31.9413,255,255,255
31250,-12.7871,0,32.2504,255,255,255
31500,-12.8136,0,32.5541,255,255,255
31750,-12.8396,0,32.8522,255,255,255
32000,-12.865,0,33.1446,255,255,255
32250,-12.89,0,33.431,255,255,255
32500,-12.9144,0,33.7113,255,255,255
32750,-12.9382,0,33.9852,255,255,255
33000,-12.9615,0,34.2527,255,255,255
33250,-12.9842,0,34.5134,255,255,255
33500,-13.0062,0,34.7672,255,255,255
33750,-13.0277,0,35.0139,255,255,255
34000,-13.0485,0,35.2534,255,255,255
34250,-13.0686,0,35.4854,255,255,255
34500,-13.088,0,35.7098,255,255,255
34750,-13.1068,0,35.9263,255,255,255
35000,-13.1248,0,36.1347,255,255,255
35250,-13.1421,0,36.335,255,255,255
35500,-13.1587,0,36.5268,255,255,255
35750,-13.1745,0,36.7101,255,255,255
36000,-13.1896,0,36.8846,255,255,255
36250,-13.2038,0,37.0501,255,255,255
36500,-13.2173,0,37.2065,255,255,255
36750,-13.2299,0,37.3536,255,255,255
37000,-13.2418,0,37.4912,255,255,255
37250,-13.2529,0,37.619,255,255,255
37500,-13.263,0,37.7369,255,255,255
37750,-13.2724,0,37.8445,255,255,255
38000,-13.2808,0,37.9418,255,255,255
38250,-13.2884,0,38.0285,255,255,255
38500,-13.295,0,38.1043,255,255,255
38750,-13.3051,0,38.1662,255,255,255
39000,-13.3191,0,38.2139,255,255,255
39250,-13.3232,-0.0001,38.256,255,255,255
39500,-13.3032,-0.0003,38.3019,255,255,255
39750,-13.245,-0.0005,38.3604,255,255,255
40000,-13.1347,-0.0009,38.4407,255,255,255
40250,-12.9639,-0.0015,38.5512,255,255,255
40500,-12.7378,-0.0022,38.6944,255,255,255
40750,-12.4566,-0.0031,38.8694,255,255,255
41000,-12.1207,-0.0041,39.0755,255,255,255
41250,-11.7304,-0.0054,39.3118,255,255,255
41500,-11.286,-0.0068,39.5775,255,255,255
41750,-10.7873,-0.0083,39.8719,255,255,255
42000,-10.2338,-0.0098,40.1933,255,255,255
42250,-9.6258,-0.0115,40.5395,255,255,255
42500,-8.9631,-0.0132,40.9082,255,255,255
42750,-8.2461,-0.0151,41.2969,255,255,255
43000,-7.4747,-0.017,41.7036,255,255,255
43250,-6.6491,-0.0191,42.1258,255,255,255
43500,-5.7694,-0.0214,42.5613,255,255,255
43750,-4.8357,-0.0237,43.0078,255,255,255
44000,-3.848,-0.0263,43.463,255,255,255
44250,-2.8065,-0.029,43.9246,255,255,255
44500,-1.7113,-0.0319,44.3903,255,255,255
44750,-0.5625,-0.0351,44.8577,255,255,255
45000,0.6398,-0.0384,45.3248,255,255,255
45250,1.8957,-0.0419,45.7881,255,255,255
45500,3.2044,-0.0454,46.2437,255,255,255
45750,4.5632,-0.0489,46.6891,255,255,255
46000,5.9697,-0.0523,47.1217,255,255,255
46250,7.4214,-0.0558,47.5391,255,255,255
46500,8.9158,-0.0593,47.9387,255,255,255
46750,10.4502,-0.0629,48.318,255,255,255
47000,12.0223,-0.0665,48.6745,255,255,255
47250,13.6296,-0.0701,49.0056,255,255,255
47500,15.2694,-0.0738,49.309,255,255,255
47750,16.9393,-0.0775,49.5821,255,255,255
48000,18.6368,-0.0814,49.8223,255,255,255
48250,20.3593,-0.0853,50.0272,255,255,255
48500,22.1034,-0.0893,50.1939,255,255,255
48750,23.8637,-0.0933,50.3206,255,255,255
