Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,7.5,3,0,255,255,255
250,7.5,3,0.0112,255,255,255
500,7.5,3,0.053,255,255,255
750,7.5,3,0.124,255,255,255
1000,7.5,3,0.2221,255,255,255
1250,7.5,3,0.3455,255,255,255
1500,7.5,3,0.492,255,255,255
1750,7.5,3,0.6598,255,255,255
2000,7.5,3,0.8469,255,255,255
2250,7.5,3,1.0512,255,255,255
2500,7.5,3,1.2709,255,255,255
2750,7.5,3,1.5038,255,255,255
3000,7.5,3,1.7482,255,255,255
3250,7.5,3,2.0018,255,255,255
3500,7.5,3,2.2629,255,255,255
3750,7.5,3,2.5294,255,255,255
4000,7.5,3,2.7993,255,255,255
4250,7.5,3,3.0706,255,255,255
4500,7.5,3,3.3415,255,255,255
4750,7.5,3,3.6098,255,255,255
5000,7.5,3,3.8736,255,255,255
5250,7.5,3,4.131,255,255,255
5500,7.5,3,4.3799,255,255,255
5750,7.5,3,4.6184,255,255,255
6000,7.5,3,4.8445,255,255,255
6250,7.5,3,5.0562,255,255,255
6500,7.5,3,5.2516,255,255,255
6750,7.5,3,5.4286,255,255,255
7000,7.5,3,5.5853,255,255,255
7250,7.5,3,5.7197,255,255,255
7500,7.5,3,5.8296,255,255,255
7750,7.5002,2.9997,5.9155,255,255,255
8000,7.5005,2.9992,5.9807,255,255,255
8250,7.5012,2.9984,6.0287,255,255,255
8500,7.5023,2.9971,6.063,255,255,255
8750,7.5039,2.9952,6.0868,255,255,255
9000,7.5062,2.9927,6.1037,255,255,255
9250,7.5092,2.9895,6.117,255,255,255
9500,7.513,2.9855,6.1301,255,255,255
9750,7.5177,2.9806,6.1466,255,255,255
10000,7.5235,2.9747,6.1697,255,255,255
10250,7.5304,2.9677,6.2029,255,255,255
10500,7.5385,2.9595,6.2496,255,255,255
10750,7.5478,2.9502,6.3089,255,255,255
11000,7.558,2.9398,6.3742,255,255,255
11250,7.569,2.9285,6.4452,255,255,255
11500,7.5809,2.9163,6.5218,255,255,255
11750,7.5937,2.9031,6.604,255,255,255
12000,7.6072,2.8891,6.6915,255,255,255
12250,7.6216,2.8741,6.7844,255,255,255
12500,7.6368,2.8583,6.8824,255,255,255
12750,7.6528,2.8416,6.9856,255,255,255
13000,7.6696,2.8242,7.0937,255,255,255
13250,7.6871,2.8059,7.2067,255,255,255
13500,7.7054,2.7868,7.3244,255,255,255
13750,7.7244,2.767,7.4469,255,255,255
14000,7.7442,2.7465,7.5738,255,255,255
14250,7.7646,2.7253,7.7053,255,255,255
14500,7.7858,2.7033,7.841,255,255,255
14750,7.8076,2.6807,7.981,255,255,255
15000,7.8301,2.6574,8.1252,255,255,255
15250,7.8533,2.6336,8.2733,255,255,255
15500,7.8772,2.6091,8.4254,255,255,255
15750,7.9016,2.584,8.5813,255,255,255
16000,7.9267,2.5584,8.7408,255,255,255
16250,7.9524,2.5322,8.904,255,255,255
16500,7.9786,2.5054,9.0707,255,255,255
16750,8.0054,2.4781,9.2408,255,255,255
17000,8.0326,2.4503,9.4141,255,255,255
17250,8.0604,2.422,9.5906,255,255,255
17500,8.0886,2.3932,9.7702,255,255,255
17750,8.1173,2.3639,9.9527,255,255,255
18000,8.1464,2.3342,10.1381,255,255,255
18250,8.1759,2.304,10.3262,255,255,255
18500,8.2059,2.2734,10.5169,255,255,255
18750,8.2362,2.2424,10.7101,255,255,255
19000,8.2669,2.211,10.9057,255,255,255
19250,8.2979,2.1793,11.1036,255,255,255
19500,8.3293,2.1472,11.3037,255,255,255
19750,8.361,2.1147,11.5058,255,255,255
20000,8.393,2.082,11.7099,255,255,255
20250,8.4252,2.049,11.9159,255,255,255
20500,8.4578,2.0156,12.1236,255,255,255
20750,8.4906,1.982,12.3329,255,255,255
21000,8.5236,1.9482,12.5437,255,255,255
21250,8.5568,1.9142,12.7559,255,255,255
21500,8.5902,1.8799,12.9694,255,255,255
21750,8.6238,1.8454,13.1841,255,255,255
22000,8.6575,1.8108,13.3999,255,255,255
22250,8.6914,1.776,13.6166,255,255,255
22500,8.7255,1.7411,13.8342,255,255,255
22750,8.7596,1.706,14.0525,255,255,255
23000,8.7938,1.6708,14.2715,255,255,255
23250,8.8281,1.6356,14.491,255,255,255
23500,8.8624,1.6002,14.7109,255,255,255
23750,8.8968,1.5649,14.9311,255,255,255
24000,8.9312,1.5295,15.1515,255,255,255
24250,8.9656,1.494,15.3719,255,255,255
24500,9,1.4586,15.5924,255,255,255
24750,9.0344,1.4232,15.8127,255,255,255
25000,9.0687,1.3878,16.0327,255,255,255
25250,9.1029,1.3524,16.2524,255,255,255
25500,9.1371,1.3172,16.4716,255,255,255
25750,9.1711,1.282,16.6903,255,255,255
26000,9.2051,1.2469,16.9082,255,255,255
26250,9.2389,1.212,17.1254,255,255,255
26500,9.2725,1.1772,17.3416,255,255,255
26750,9.306,1.1425,17.5568,255,255,255
27000,9.3393,1.108,17.7709,255,255,255
27250,9.3724,1.0737,17.9838,255,255,255
27500,9.4052,1.0396,18.1953,255,255,255
27750,9.4379,1.0058,18.4053,255,255,255
28000,9.4702,0.9722,18.6137,255,255,255
28250,9.5023,0.9388,18.8205,255,255,255
28500,9.5341,0.9057,19.0255,255,255,255
28750,9.5656,0.8729,19.2286,255,255,255
29000,9.5967,0.8405,19.4296,255,255,255
29250,9.6275,0.8083,19.6285,255,255,255
29500,9.658,0.7765,19.8252,255,255,255
29750,9.6881,0.7451,20.0196,255,255,255
30000,9.7177,0.714,20.2115,255,255,255
30250,9.747,0.6834,20.4008,255,255,255
30500,9.7758,0.6532,20.5875,255,255,255
30750,9.8042,0.6234,20.7714,255,255,255
31000,9.8321,0.594,20.9523,255,255,255
31250,9.8595,0.5652,21.1303,255,255,255
31500,9.8864,0.5368,21.3052,255,255,255
31750,9.9128,0.5089,21.4768,255,255,255
32000,9.9387,0.4815,21.6451,255,255,255
32250,9.9641,0.4547,21.8099,255,255,255
32500,9.989,0.4285,21.9713,255,255,255
32750,10.0134,0.4029,22.1291,255,255,255
33000,10.0373,0.3779,22.2831,255,255,255
33250,10.0607,0.3535,22.4333,255,255,255
33500,10.0835,0.3298,22.5796,255,255,255
33750,10.1057,0.3068,22.7218,255,255,255
34000,10.1274,0.2845,22.8598,255,255,255
34250,10.1483,0.2628,22.9936,255,255,255
34500,10.1687,0.2419,23.123,255,255,255
34750,10.1883,0.2218,23.2478,255,255,255
35000,10.2072,0.2024,23.3681,255,255,255
35250,10.2253,0.1838,23.4836,255,255,255
35500,10.2427,0.166,23.5942,255,255,255
35750,10.2592,0.149,23.7,255,255,255
36000,10.275,0.1329,23.8006,255,255,255
36250,10.2898,0.1176,23.8961,255,255,255
36500,10.3038,0.1032,23.9862,255,255,255
36750,10.3169,0.0896,24.071,255,255,255
37000,10.3291,0.077,24.1502,255,255,255
37250,10.3378,0.0654,24.2256,255,255,255
37500,10.3401,0.0548,24.2991,255,255,255
37750,10.3379,0.0452,24.3693,255,255,255
38000,10.3334,0.0366,24.4344,255,255,255
38250,10.3288,0.029,24.4926,255,255,255
38500,10.3264,0.0223,24.5424,255,255,255
38750,10.3281,0.0165,24.5819,255,255,255
39000,10.3364,0.0116,24.6094,255,255,255
39250,10.3533,0.0075,24.6233,255,255,255
39500,10.381,0.0042,24.6218,255,255,255
39750,10.4217,0.0018,24.6032,255,255,255
40000,10.4776,0.0001,24.5658,255,255,255
40250,10.5508,-0.0009,24.5079,255,255,255
40500,10.644,-0.0015,24.4289,255,255,255
40750,10.7577,-0.0023,24.3312,255,255,255
41000,10.8906,-0.0033,24.2168,255,255,255
41250,11.0412,-0.0045,24.0876,255,255,255
41500,11.2081,-0.0059,23.9454,255,255,255
41750,11.3898,-0.0075,23.7922,255,255,255
42000,11.5849,-0.0092,23.6298,255,255,255
42250,11.7919,-0.0111,23.4602,255,255,255
42500,12.0094,-0.0131,23.2852,255,255,255
42750,12.2359,-0.0152,23.1068,255,255,255
43000,12.4699,-0.0174,22.9268,255,255,255
43250,12.7101,-0.0197,22.7472,255,255,255
43500,12.955,-0.0221,22.5698,255,255,255
43750,13.2031,-0.0246,22.3966,255,255,255
44000,13.4526,-0.0271,22.23,255,255,255
44250,13.7024,-0.0298,22.0733,255,255,255
44500,13.9526,-0.0327,21.929,255,255,255
44750,14.2033,-0.0357,21.7992,255,255,255
45000,14.4548,-0.0388,21.6863,255,255,255
45250,14.7072,-0.042,21.5927,255,255,255
45500,14.9608,-0.0452,21.5206,255,255,255
45750,15.2155,-0.0486,21.4723,255,255,255
46000,15.4718,-0.052,21.4501,255,255,255
46250,15.7296,-0.0554,21.4565,255,255,255
46500,15.9892,-0.0589,21.4936,255,255,255
46750,16.2508,-0.0624,21.5638,255,255,255
47000,16.5153,-0.066,21.6698,255,255,255
47250,16.7849,-0.0696,21.8133,255,255,255
47500,17.0615,-0.0734,21.9942,255,255,255
47750,17.3469,-0.0772,22.2126,255,255,255
48000,17.6428,-0.0811,22.4684,255,255,255
48250,17.9509,-0.0851,22.7616,255,255,255
48500,18.2731,-0.0891,23.0921,255,255,255
48750,18.6111,-0.0931,23.4599,255,255,255
49000,18.9666,-0.0972,23.865,255,255,255
49250,19.3415,-0.1013,24.3073,255,255,255
49500,19.7374,-0.1053,24.7869,255,255,255
49750,20.1563,-0.1093,25.3036,255,255,255
50000,20.6005,-0.1133,25.8568,255,255,255
50250,21.0722,-0.1173,26.4438,255,255,255
50500,21.5718,-0.1213,27.0619,255,255,255
50750,22.0993,-0.1253,27.7084,255,255,255
51000,22.655,-0.1293,28.3805,255,255,255
51250,23.2389,-0.1333,29.0754,255,255,255
51500,23.8512,-0.1373,29.7906,255,255,255
51750,24.4921,-0.1413,30.5232,255,255,255
52000,25.1618,-0.1453,31.2705,255,255,255
52250,25.8604,-0.1493,32.0298,255,255,255
52500,26.5881,-0.1533,32.7983,255,255,255
52750,27.345,-0.1573,33.5733,255,255,255
53000,28.1307,-0.1613,34.3514,255,255,255
53250,28.943,-0.1652,35.1285,255,255,255
53500,29.7789,-0.169,35.9022,255,255,255
53750,30.6357,-0.1727,36.6702,255,255,255
54000,31.5105,-0.1764,37.4303,255,255,255
54250,32.4007,-0.1799,38.18,255,255,255
54500,33.3032,-0.1834,38.917,255,255,255
54750,34.2155,-0.1868,39.6391,255,255,255
55000,35.1346,-0.1901,40.3439,255,255,255
55250,36.0578,-0.1933,41.0291,255,255,255
55500,36.9823,-0.1964,41.6923,255,255,255
55750,37.9053,-0.1995,42.3312,255,255,255
56000,38.8231,-0.2025,42.9438,255,255,255
56250,39.7312,-0.2054,43.5294,255,255,255
56500,40.6261,-0.2082,44.0877,255,255,255
56750,41.5042,-0.211,44.6186,255,255,255
57000,42.3622,-0.2137,45.1218,255,255,255
57250,43.1965,-0.2162,45.597,255,255,255
57500,44.0038,-0.2186,46.0441,255,255,255
57750,44.7805,-0.2209,46.4627,255,255,255
58000,45.5231,-0.223,46.8526,255,255,255
58250,46.2283,-0.225,47.2137,255,255,255
