Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-4.5,0,0,255,255,255
250,-4.5,0,0.0111,255,255,255
500,-4.5,0,0.0529,255,255,255
750,-4.5,0,0.1238,255,255,255
1000,-4.5,0,0.2219,255,255,255
1250,-4.5,0,0.3452,255,255,255
1500,-4.5,0,0.4916,255,255,255
1750,-4.5,0,0.6593,255,255,255
2000,-4.5,0,0.8462,255,255,255
2250,-4.5,0,1.0504,255,255,255
2500,-4.5,0,1.2699,255,255,255
2750,-4.5,0,1.5027,255,255,255
3000,-4.5,0,1.7469,255,255,255
3250,-4.5,0,2.0004,255,255,255
3500,-4.5,0,2.2613,255,255,255
3750,-4.5,0,2.5277,255,255,255
4000,-4.5,0,2.7975,255,255,255
4250,-4.5,0,3.0687,255,255,255
4500,-4.5,0,3.3394,255,255,255
4750,-4.5,0,3.6077,255,255,255
5000,-4.5,0,3.8715,255,255,255
5250,-4.5,0,4.1289,255,255,255
5500,-4.5,0,4.3778,255,255,255
5750,-4.5,0,4.6164,255,255,255
6000,-4.5,0,4.8425,255,255,255
6250,-4.5,0,5.0544,255,255,255
6500,-4.5,0,5.2499,255,255,255
6750,-4.5,0,5.4272,255,255,255
7000,-4.4999,0,5.5796,255,255,255
7250,-4.4997,0,5.7008,255,255,255
7500,-4.4994,0,5.7953,255,255,255
7750,-4.4993,0,5.8678,255,255,255
8000,-4.4995,0,5.9231,255,255,255
8250,-4.5001,0,5.9659,255,255,255
8500,-4.5013,0,6.0011,255,255,255
8750,-4.5033,0,6.0334,255,255,255
9000,-4.5062,0,6.0675,255,255,255
9250,-4.5101,0,6.1082,255,255,255
9500,-4.5153,0,6.1604,255,255,255
9750,-4.5218,0,6.2286,255,255,255
10000,-4.5297,0,6.3144,255,255,255
10250,-4.539,0,6.4135,255,255,255
10500,-4.5496,0,6.5254,255,255,255
10750,-4.5614,0,6.6501,255,255,255
11000,-4.5745,0,6.7872,255,255,255
11250,-4.5887,0,6.9366,255,255,255
11500,-4.6041,0,7.0979,255,255,255
11750,-4.6207,0,7.271,255,255,255
12000,-4.6383,0,7.4556,255,255,255
12250,-4.657,0,7.6515,255,255,255
12500,-4.6767,0,7.8585,255,255,255
12750,-4.6974,0,8.0763,255,255,255
13000,-4.719,0,8.3046,255,255,255
13250,-4.7416,0,8.5434,255,255,255
13500,-4.765,0,8.7922,255,255,255
13750,-4.7893,0,9.051,255,255,255
14000,-4.8145,0,9.3194,255,255,255
14250,-4.8407,0,9.5972,255,255,255
14500,-4.8677,0,9.8842,255,255,255
14750,-4.8956,0,10.1802,255,255,255
15000,-4.9244,0,10.4849,255,255,255
15250,-4.954,0,10.7981,255,255,255
15500,-4.9843,0,11.1196,255,255,255
15750,-5.0155,0,11.4491,255,255,255
16000,-5.0474,0,11.7865,255,255,255
16250,-5.08,0,12.1314,255,255,255
16500,-5.1133,0,12.4836,255,255,255
16750,-5.1474,0,12.8429,255,255,255
17000,-5.182,0,13.2091,255,255,255
17250,-5.2174,0,13.582,255,255,255
17500,-5.2533,0,13.9613,255,255,255
17750,-5.2898,0,14.3468,255,255,255
18000,-5.3269,0,14.7382,255,255,255
18250,-5.3646,0,15.1353,255,255,255
18500,-5.4028,0,15.5379,255,255,255
18750,-5.4415,0,15.9458,255,255,255
19000,-5.4807,0,16.3587,255,255,255
19250,-5.5203,0,16.7764,255,255,255
19500,-5.5604,0,17.1986,255,255,255
19750,-5.6009,0,17.6252,255,255,255
20000,-5.6418,0,18.0559,255,255,255
20250,-5.683,0,18.4904,255,255,255
20500,-5.7246,0,18.9286,255,255,255
20750,-5.7666,0,19.3702,255,255,255
21000,-5.8088,0,19.8149,255,255,255
21250,-5.8513,0,20.2626,255,255,255
21500,-5.8941,0,20.713,255,255,255
21750,-5.9371,0,21.1659,255,255,255
22000,-5.9803,0,21.621,255,255,255
22250,-6.0237,0,22.0781,255,255,255
22500,-6.0673,0,22.537,255,255,255
22750,-6.1111,0,22.9975,255,255,255
23000,-6.1549,0,23.4593,255,255,255
23250,-6.1989,0,23.9221,255,255,255
23500,-6.2429,0,24.3859,255,255,255
23750,-6.287,0,24.8502,255,255,255
24000,-6.3312,0,25.3149,255,255,255
24250,-6.3753,0,25.7798,255,255,255
24500,-6.4195,0,26.2446,255,255,255
24750,-6.4636,0,26.7091,255,255,255
25000,-6.5076,0,27.1731,255,255,255
25250,-6.5516,0,27.6363,255,255,255
25500,-6.5954,0,28.0986,255,255,255
25750,-6.6392,0,28.5597,255,255,255
26000,-6.6828,0,29.0194,255,255,255
26250,-6.7263,0,29.4774,255,255,255
