Time [msec],x [m],y [m],z [m],Red,Green,Blue
13750,10.6267,2.7687,7.6289,255,255,255
14000,10.6378,2.7482,7.7722,255,255,255
14250,10.6493,2.727,7.9205,255,255,255
14500,10.6612,2.7051,8.0737,255,255,255
14750,10.6733,2.6824,8.2317,255,255,255
15000,10.6859,2.6591,8.3944,255,255,255
15250,10.6987,2.6351,8.5616,255,255,255
15500,10.7119,2.6105,8.7331,255,255,255
15750,10.7254,2.5852,8.909,255,255,255
16000,10.7392,2.5593,9.089,255,255,255
16250,10.7532,2.5327,9.2731,255,255,255
16500,10.7676,2.5056,9.461,255,255,255
16750,10.7822,2.4779,9.6528,255,255,255
17000,10.7971,2.4498,9.8482,255,255,255
17250,10.8123,2.4211,10.0472,255,255,255
17500,10.8278,2.392,10.2496,255,255,255
17750,10.8435,2.3624,10.4553,255,255,255
18000,10.8596,2.3324,10.6642,255,255,255
18250,10.8759,2.302,10.8762,255,255,255
18500,10.8924,2.2711,11.0911,255,255,255
18750,10.9092,2.2399,11.3088,255,255,255
19000,10.9262,2.2083,11.5292,255,255,255
19250,10.9434,2.1764,11.7521,255,255,255
19500,10.9608,2.1441,11.9775,255,255,255
19750,10.9784,2.1115,12.2053,255,255,255
20000,10.9962,2.0787,12.4352,255,255,255
20250,11.0141,2.0455,12.6672,255,255,255
20500,11.0322,2.0121,12.9011,255,255,255
20750,11.0505,1.9784,13.1369,255,255,255
21000,11.0689,1.9445,13.3744,255,255,255
21250,11.0875,1.9104,13.6134,255,255,255
21500,11.1062,1.876,13.8539,255,255,255
21750,11.125,1.8416,14.0957,255,255,255
22000,11.1438,1.8069,14.3388,255,255,255
22250,11.1628,1.7721,14.5829,255,255,255
22500,11.1819,1.7372,14.828,255,255,255
22750,11.201,1.7021,15.0739,255,255,255
23000,11.2202,1.667,15.3205,255,255,255
23250,11.2395,1.6318,15.5678,255,255,255
23500,11.2587,1.5965,15.8155,255,255,255
23750,11.2781,1.5612,16.0635,255,255,255
24000,11.2974,1.5258,16.3117,255,255,255
24250,11.3167,1.4905,16.5601,255,255,255
24500,11.3361,1.4551,16.8084,255,255,255
24750,11.3554,1.4198,17.0566,255,255,255
25000,11.3747,1.3845,17.3045,255,255,255
25250,11.394,1.3493,17.552,255,255,255
25500,11.4133,1.3141,17.7989,255,255,255
25750,11.4324,1.2791,18.0453,255,255,255
26000,11.4516,1.2441,18.2908,255,255,255
26250,11.4706,1.2093,18.5355,255,255,255
26500,11.4896,1.1746,18.7791,255,255,255
26750,11.5085,1.1401,19.0216,255,255,255
27000,11.5273,1.1058,19.2629,255,255,255
27250,11.5459,1.0717,19.5027,255,255,255
27500,11.5645,1.0377,19.7411,255,255,255
27750,11.5829,1.004,19.9778,255,255,255
28000,11.6012,0.9706,20.2128,255,255,255
28250,11.6193,0.9374,20.4458,255,255,255
28500,11.6372,0.9045,20.6769,255,255,255
28750,11.655,0.8719,20.9059,255,255,255
29000,11.6726,0.8396,21.1326,255,255,255
29250,11.69,0.8076,21.3569,255,255,255
29500,11.7072,0.776,21.5787,255,255,255
29750,11.7242,0.7447,21.7979,255,255,255
30000,11.7409,0.7138,22.0143,255,255,255
30250,11.7574,0.6834,22.2279,255,255,255
30500,11.7737,0.6533,22.4385,255,255,255
30750,11.7897,0.6237,22.646,255,255,255
31000,11.8055,0.5945,22.8502,255,255,255
31250,11.821,0.5658,23.0511,255,255,255
31500,11.8362,0.5376,23.2485,255,255,255
31750,11.8511,0.5098,23.4422,255,255,255
32000,11.8656,0.4826,23.6323,255,255,255
32250,11.8799,0.456,23.8184,255,255,255
32500,11.8939,0.4299,24.0006,255,255,255
32750,11.9075,0.4043,24.1787,255,255,255
33000,11.9207,0.3793,24.3526,255,255,255
33250,11.9336,0.355,24.5221,255,255,255
33500,11.9461,0.3313,24.6872,255,255,255
33750,11.9583,0.3082,24.8476,255,255,255
34000,11.9701,0.2857,25.0033,255,255,255
34250,11.9815,0.264,25.1542,255,255,255
34500,11.9926,0.243,25.3,255,255,255
34750,12.0033,0.2228,25.4408,255,255,255
35000,12.0137,0.2034,25.5763,255,255,255
35250,12.0238,0.1848,25.7065,255,255,255
35500,12.0335,0.1669,25.8312,255,255,255
35750,12.0427,0.15,25.9503,255,255,255
36000,12.0516,0.1338,26.0636,255,255,255
36250,12.06,0.1185,26.1711,255,255,255
36500,12.0679,0.104,26.2727,255,255,255
36750,12.0754,0.0904,26.3682,255,255,255
37000,12.0824,0.0776,26.4575,255,255,255
37250,12.0888,0.0657,26.5404,255,255,255
37500,12.0948,0.0547,26.617,255,255,255
37750,12.1002,0.0446,26.6869,255,255,255
38000,12.1029,0.0356,26.7511,255,255,255
38250,12.101,0.0279,26.8098,255,255,255
38500,12.0978,0.0213,26.8611,255,255,255
38750,12.0966,0.0159,26.9028,255,255,255
39000,12.1007,0.0114,26.9328,255,255,255
39250,12.1135,0.0078,26.949,255,255,255
39500,12.1384,0.0049,26.9493,255,255,255
39750,12.1787,0.0026,26.9315,255,255,255
40000,12.2378,0.0008,26.8935,255,255,255
40250,12.319,-0.0006,26.8333,255,255,255
40500,12.4257,-0.0018,26.7486,255,255,255
40750,12.5612,-0.0028,26.6374,255,255,255
41000,12.7252,-0.0039,26.5004,255,255,255
41250,12.9116,-0.0052,26.3427,255,255,255
41500,13.1183,-0.0066,26.1667,255,255,255
41750,13.3436,-0.0083,25.9741,255,255,255
42000,13.5855,-0.01,25.767,255,255,255
42250,13.8423,-0.012,25.5475,255,255,255
42500,14.1121,-0.014,25.3175,255,255,255
42750,14.3932,-0.0162,25.0791,255,255,255
43000,14.6836,-0.0184,24.8341,255,255,255
43250,14.9815,-0.0208,24.5847,255,255,255
43500,15.2852,-0.0232,24.3327,255,255,255
43750,15.5927,-0.0256,24.0803,255,255,255
44000,15.9023,-0.0281,23.8294,255,255,255
44250,16.2121,-0.0306,23.5821,255,255,255
44500,16.5198,-0.0332,23.3409,255,255,255
44750,16.8241,-0.0359,23.1094,255,255,255
45000,17.1251,-0.0389,22.89,255,255,255
45250,17.4228,-0.042,22.6849,255,255,255
45500,17.7176,-0.0452,22.4965,255,255,255
45750,18.0095,-0.0486,22.3272,255,255,255
46000,18.2987,-0.052,22.1794,255,255,255
46250,18.5853,-0.0555,22.0552,255,255,255
46500,18.8697,-0.0591,21.9571,255,255,255
46750,19.1518,-0.0627,21.8875,255,255,255
47000,19.4319,-0.0663,21.8486,255,255,255
47250,19.7101,-0.0699,21.8428,255,255,255
47500,19.9867,-0.0734,21.8724,255,255,255
47750,20.2627,-0.077,21.9398,255,255,255
48000,20.5411,-0.0807,22.0462,255,255,255
48250,20.8237,-0.0845,22.1914,255,255,255
48500,21.1122,-0.0885,22.3753,255,255,255
48750,21.4086,-0.0926,22.598,255,255,255
49000,21.7146,-0.0967,22.8594,255,255,255
49250,22.0321,-0.1008,23.1592,255,255,255
49500,22.3627,-0.105,23.4976,255,255,255
49750,22.7084,-0.1092,23.8744,255,255,255
50000,23.0709,-0.1133,24.2896,255,255,255
50250,23.452,-0.1173,24.7431,255,255,255
50500,23.8542,-0.1214,25.2341,255,255,255
50750,24.2796,-0.1254,25.7602,255,255,255
51000,24.7285,-0.1296,26.3184,255,255,255
51250,25.201,-0.1337,26.9063,255,255,255
51500,25.6974,-0.1379,27.521,255,255,255
51750,26.2179,-0.1421,28.16,255,255,255
52000,26.7628,-0.1462,28.8205,255,255,255
52250,27.3322,-0.1502,29.4998,255,255,255
52500,27.9264,-0.1542,30.1953,255,255,255
52750,28.5456,-0.1581,30.9043,255,255,255
53000,29.1901,-0.1618,31.6241,255,255,255
53250,29.8599,-0.1654,32.3521,255,255,255
53500,30.555,-0.1689,33.0847,255,255,255
53750,31.2727,-0.1725,33.8182,255,255,255
54000,32.0105,-0.1761,34.5501,255,255,255
54250,32.7656,-0.1798,35.2779,255,255,255
54500,33.5353,-0.1834,35.9995,255,255,255
54750,34.317,-0.1869,36.7123,255,255,255
55000,35.1079,-0.1904,37.414,255,255,255
55250,35.9053,-0.1937,38.1022,255,255,255
55500,36.7066,-0.197,38.7746,255,255,255
55750,37.5091,-0.2,39.4287,255,255,255
56000,38.31,-0.2029,40.0623,255,255,255
56250,39.1068,-0.2056,40.6728,255,255,255
56500,39.8959,-0.2081,41.2584,255,255,255
56750,40.6731,-0.2106,41.8183,255,255,255
57000,41.4351,-0.213,42.3519,255,255,255
57250,42.1786,-0.2154,42.8587,255,255,255
57500,42.9001,-0.2177,43.338,255,255,255
57750,43.5964,-0.22,43.7895,255,255,255
58000,44.2641,-0.2221,44.2124,255,255,255
58250,44.8999,-0.2242,44.6063,255,255,255
58500,45.5005,-0.226,44.9705,255,255,255
58750,46.0624,-0.2278,45.3045,255,255,255
59000,46.5824,-0.2293,45.6078,255,255,255
59250,47.0572,-0.2307,45.8798,255,255,255
59500,47.4834,-0.2318,46.1198,255,255,255
59750,47.8586,-0.2329,46.328,255,255,255
60000,48.1811,-0.234,46.5044,255,255,255
60250,48.4481,-0.2349,46.6487,255,255,255
60500,48.6563,-0.2357,46.7601,255,255,255
60750,48.8027,-0.236,46.8382,255,255,255
61000,48.8813,-0.236,46.8813,255,255,255
61250,48.8943,-0.236,46.8922,255,255,255
61500,48.8571,-0.236,46.8794,255,255,255
61750,48.7854,-0.236,46.8514,255,255,255
62000,48.6949,-0.236,46.8168,255,255,255
62250,48.5938,-0.236,46.78,255,255,255
62500,48.4758,-0.236,46.7371,255,255,255
62750,48.3419,-0.236,46.6883,255,255,255
63000,48.1933,-0.236,46.6341,255,255,255
63250,48.0313,-0.236,46.575,255,255,255
63500,47.857,-0.236,46.5116,255,255,255
63750,47.6717,-0.236,46.4441,255,255,255
64000,47.4766,-0.236,46.3732,255,255,255
64250,47.2728,-0.236,46.2992,255,255,255
64500,47.0612,-0.236,46.2223,255,255,255
64750,46.843,-0.236,46.143,255,255,255
65000,46.6192,-0.236,46.0616,255,255,255
65250,46.391,-0.236,45.9786,255,255,255
65500,46.1595,-0.236,45.8944,255,255,255
65750,45.9259,-0.236,45.8094,255,255,255
66000,45.6914,-0.236,45.7241,255,255,255
66250,45.457,-0.236,45.6388,255,255,255
66500,45.2239,-0.236,45.554,255,255,255
66750,44.9932,-0.236,45.47,255,255,255
67000,44.7661,-0.236,45.3873,255,255,255
67250,44.5438,-0.236,45.3064,255,255,255
67500,44.3272,-0.236,45.2275,255,255,255
67750,44.1177,-0.236,45.1512,255,255,255
68000,43.9163,-0.236,45.0778,255,255,255
68250,43.7241,-0.236,45.0079,255,255,255
68500,43.5424,-0.236,44.9417,255,255,255
68750,43.3721,-0.236,44.8796,255,255,255
69000,43.2146,-0.236,44.8223,255,255,255
69250,43.0709,-0.236,44.7699,255,255,255
69500,42.9421,-0.236,44.723,255,255,255
69750,42.8295,-0.236,44.6819,255,255,255
70000,42.734,-0.236,44.6472,255,255,255
70250,42.6569,-0.236,44.6191,255,255,255
70500,42.5994,-0.236,44.5981,255,255,255
70750,42.5625,-0.236,44.5846,255,255,255
71000,42.5473,-0.236,44.5791,255,255,255
71250,42.547,-0.236,44.579,255,255,255
71500,42.547,-0.236,44.579,255,255,255
71750,42.547,-0.236,44.579,255,255,255
72000,42.5509,-0.2487,44.5844,255,255,255
72250,42.5679,-0.2805,44.6058,255,255,255
72500,42.6015,-0.3016,44.6449,255,255,255
72750,42.6552,-0.2813,44.7029,255,255,255
73000,42.7324,-0.1893,44.7811,255,255,255
73250,42.8366,0.0051,44.881,255,255,255
73500,42.9703,0.3275,45.0016,255,255,255
73750,43.1392,0.7737,45.1374,255,255,255
74000,43.3539,1.3285,45.2853,255,255,255
74250,43.6252,1.9768,45.442,255,255,255
74500,43.9638,2.7033,45.6044,255,255,255
74750,44.3832,3.494,45.7693,255,255,255
75000,44.8938,4.3318,45.9339,255,255,255
75250,45.4962,5.1949,46.0948,255,255,255
75500,46.1911,6.0612,46.249,255,255,255
75750,46.9788,6.9089,46.3933,255,255,255
76000,47.8599,7.716,46.5245,255,255,255
76250,48.8349,8.4606,46.6395,255,255,255
76500,49.9006,9.1187,46.7351,255,255,255
76750,51.0394,9.6736,46.8092,255,255,255
77000,52.2317,10.1195,46.8608,255,255,255
77250,53.458,10.4506,46.8885,255,255,255
77500,54.6987,10.6613,46.8913,255,255,255
77750,55.9343,10.7458,46.8679,255,255,255
78000,57.1454,10.6983,46.8173,255,255,255
78250,58.3111,10.5189,46.7387,255,255,255
78500,59.4157,10.2242,46.6336,255,255,255
78750,60.4499,9.8299,46.5039,255,255,255
79000,61.4045,9.3517,46.3516,255,255,255
79250,62.27,8.8051,46.1783,255,255,255
79500,63.0374,8.2058,45.986,255,255,255
79750,63.7007,7.5701,45.7766,255,255,255
80000,64.266,6.9131,45.5527,255,255,255
80250,64.7405,6.2462,45.3178,255,255,255
80500,65.1315,5.581,45.0753,255,255,255
80750,65.446,4.9291,44.8287,255,255,255
81000,65.6911,4.3021,44.5814,255,255,255
81250,65.8754,3.7094,44.3368,255,255,255
81500,66.0084,3.1533,44.0979,255,255,255
81750,66.0976,2.635,43.8676,255,255,255
82000,66.1502,2.156,43.6489,255,255,255
82250,66.1736,1.7177,43.4446,255,255,255
82500,66.1749,1.3216,43.2575,255,255,255
82750,66.1615,0.9689,43.0906,255,255,255
83000,66.1407,0.6612,42.9467,255,255,255
83250,66.1198,0.3985,42.8315,255,255,255
83500,66.102,0.1798,42.7483,255,255,255
83750,66.0876,0.006,42.6924,255,255,255
84000,66.0768,-0.1219,42.6584,255,255,255
84250,66.0699,-0.2026,42.6413,255,255,255
84500,66.0671,-0.2353,42.6361,255,255,255
84750,66.067,-0.236,42.636,255,255,255
85000,66.067,-0.236,42.636,255,255,255
85250,66.067,-0.236,42.636,255,255,255
85500,66.067,-0.236,42.636,255,255,255
85750,66.067,-0.236,42.636,255,255,255
86000,66.067,-0.236,42.636,255,255,255
86250,66.067,-0.236,42.636,255,255,255
86500,66.067,-0.236,42.636,255,255,255
86750,66.067,-0.236,42.636,255,255,255
87000,66.067,-0.236,42.636,255,255,255
87250,66.067,-0.236,42.636,255,255,255
87500,66.067,-0.236,42.636,255,255,255
87750,66.067,-0.236,42.636,255,255,255
88000,66.067,-0.236,42.636,255,255,255
88250,66.067,-0.236,42.636,255,255,255
88500,66.067,-0.236,42.636,255,255,255
88750,66.067,-0.236,42.636,255,255,255
89000,66.067,-0.236,42.636,255,255,255
89250,66.067,-0.236,42.636,255,255,255
89500,66.067,-0.236,42.636,255,255,255
89750,66.067,-0.236,42.636,255,255,255
90000,66.067,-0.236,42.636,255,255,255
90250,66.067,-0.236,42.636,255,255,255
90500,66.067,-0.236,42.636,255,255,255
90750,66.067,-0.236,42.636,255,255,255
91000,66.067,-0.236,42.636,255,255,255
91250,66.067,-0.236,42.636,255,255,255
91500,66.067,-0.236,42.636,255,255,255
91750,66.067,-0.236,42.636,255,255,255
92000,66.067,-0.236,42.636,255,255,255
92250,66.067,-0.236,42.636,255,255,255
92500,66.067,-0.236,42.636,255,255,255
92750,66.067,-0.236,42.636,255,255,255
93000,66.067,-0.236,42.636,255,255,255
93250,66.067,-0.236,42.636,255,255,255
93500,66.067,-0.236,42.636,255,255,255
93750,66.067,-0.236,42.636,255,255,255
94000,66.067,-0.236,42.636,255,255,255
94250,66.067,-0.236,42.636,255,255,255
94500,66.067,-0.236,42.636,255,255,255
94750,66.067,-0.236,42.636,255,255,255
95000,66.067,-0.236,42.636,255,255,255
95250,66.067,-0.236,42.636,255,255,255
95500,66.067,-0.236,42.636,255,255,255
95750,66.067,-0.236,42.636,255,255,255
96000,66.067,-0.236,42.636,255,255,255
96250,66.067,-0.236,42.636,255,255,255
96500,66.067,-0.236,42.636,255,255,255
96750,66.067,-0.236,42.636,255,255,255
97000,66.067,-0.236,42.636,255,255,255
97250,66.067,-0.236,42.636,255,255,255
97500,66.067,-0.236,42.636,255,255,255
97750,66.067,-0.236,42.636,255,255,255
98000,66.067,-0.236,42.636,255,255,255
98250,66.067,-0.236,42.636,255,255,255
98500,66.067,-0.236,42.636,255,255,255
98750,66.067,-0.236,42.636,255,255,255
99000,66.067,-0.236,42.636,255,255,255
99250,66.067,-0.236,42.636,255,255,255
99500,66.067,-0.236,42.636,255,255,255
99750,66.067,-0.236,42.636,255,255,255
100000,66.067,-0.236,42.636,255,255,255
