Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-4.5,-3,0,255,255,255
250,-4.5,-3,0.0111,255,255,255
500,-4.5,-3,0.0529,255,255,255
750,-4.5,-3,0.1239,255,255,255
1000,-4.5,-3,0.222,255,255,255
1250,-4.5,-3,0.3452,255,255,255
1500,-4.5,-3,0.4917,255,255,255
1750,-4.5,-3,0.6594,255,255,255
2000,-4.5,-3,0.8464,255,255,255
2250,-4.5,-3,1.0506,255,255,255
2500,-4.5,-3,1.2701,255,255,255
2750,-4.5,-3,1.503,255,255,255
3000,-4.5,-3,1.7472,255,255,255
3250,-4.5,-3,2.0007,255,255,255
3500,-4.5,-3,2.2617,255,255,255
3750,-4.5,-3,2.5281,255,255,255
4000,-4.5,-3,2.7979,255,255,255
4250,-4.5,-3,3.0691,255,255,255
4500,-4.5,-3,3.3399,255,255,255
4750,-4.5,-3,3.6081,255,255,255
5000,-4.5,-3,3.8719,255,255,255
5250,-4.5,-3,4.1292,255,255,255
5500,-4.5,-3,4.3781,255,255,255
5750,-4.5,-3,4.6166,255,255,255
6000,-4.5,-3,4.8427,255,255,255
6250,-4.5,-3,5.0545,255,255,255
6500,-4.5,-3,5.2499,255,255,255
6750,-4.5,-3.0001,5.4217,255,255,255
7000,-4.4998,-3.0004,5.5617,255,255,255
7250,-4.4997,-3.0007,5.6739,255,255,255
7500,-4.4995,-3.001,5.7629,255,255,255
7750,-4.4995,-3.0012,5.8328,255,255,255
8000,-4.4995,-3.0011,5.8883,255,255,255
8250,-4.4997,-3.0005,5.9336,255,255,255
8500,-4.5001,-2.9995,5.9731,255,255,255
8750,-4.5007,-2.9978,6.0113,255,255,255
9000,-4.5017,-2.9954,6.0525,255,255,255
9250,-4.503,-2.9921,6.101,255,255,255
9500,-4.5047,-2.9878,6.1614,255,255,255
9750,-4.5068,-2.9825,6.2365,255,255,255
10000,-4.5094,-2.976,6.3256,255,255,255
10250,-4.5123,-2.9685,6.4283,255,255,255
10500,-4.5156,-2.96,6.5445,255,255,255
10750,-4.5194,-2.9504,6.6738,255,255,255
11000,-4.5235,-2.9399,6.8161,255,255,255
11250,-4.528,-2.9285,6.9711,255,255,255
11500,-4.5328,-2.9161,7.1384,255,255,255
11750,-4.5381,-2.9028,7.318,255,255,255
12000,-4.5437,-2.8887,7.5095,255,255,255
12250,-4.5496,-2.8738,7.7127,255,255,255
12500,-4.5559,-2.858,7.9273,255,255,255
12750,-4.5625,-2.8414,8.1531,255,255,255
13000,-4.5695,-2.8241,8.3899,255,255,255
13250,-4.5767,-2.8061,8.6374,255,255,255
13500,-4.5843,-2.7873,8.8953,255,255,255
13750,-4.5922,-2.7678,9.1636,255,255,255
14000,-4.6004,-2.7475,9.4418,255,255,255
14250,-4.6089,-2.7264,9.7298,255,255,255
14500,-4.6177,-2.7046,10.0273,255,255,255
14750,-4.6267,-2.6821,10.3342,255,255,255
15000,-4.636,-2.6589,10.6501,255,255,255
15250,-4.6456,-2.635,10.9748,255,255,255
15500,-4.6554,-2.6105,11.3081,255,255,255
15750,-4.6654,-2.5853,11.6498,255,255,255
16000,-4.6757,-2.5595,11.9995,255,255,255
16250,-4.6862,-2.5332,12.3572,255,255,255
16500,-4.6969,-2.5062,12.7224,255,255,255
16750,-4.7079,-2.4787,13.095,255,255,255
17000,-4.719,-2.4507,13.4747,255,255,255
17250,-4.7304,-2.4221,13.8614,255,255,255
17500,-4.7419,-2.393,14.2547,255,255,255
17750,-4.7536,-2.3635,14.6544,255,255,255
18000,-4.7656,-2.3335,15.0603,255,255,255
18250,-4.7776,-2.3031,15.4722,255,255,255
18500,-4.7899,-2.2722,15.8897,255,255,255
18750,-4.8023,-2.2409,16.3127,255,255,255
19000,-4.8148,-2.2093,16.741,255,255,255
19250,-4.8275,-2.1773,17.1742,255,255,255
19500,-4.8404,-2.1449,17.6121,255,255,255
19750,-4.8533,-2.1122,18.0546,255,255,255
20000,-4.8664,-2.0792,18.5013,255,255,255
20250,-4.8796,-2.046,18.952,255,255,255
20500,-4.8929,-2.0124,19.4065,255,255,255
20750,-4.9063,-1.9786,19.8645,255,255,255
21000,-4.9198,-1.9446,20.3259,255,255,255
21250,-4.9334,-1.9104,20.7903,255,255,255
21500,-4.9471,-1.876,21.2575,255,255,255
21750,-4.9608,-1.8414,21.7273,255,255,255
22000,-4.9746,-1.8066,22.1994,255,255,255
22250,-4.9885,-1.7718,22.6737,255,255,255
22500,-5.0024,-1.7368,23.1498,255,255,255
22750,-5.0163,-1.7017,23.6275,255,255,255
23000,-5.0303,-1.6665,24.1066,255,255,255
23250,-5.0443,-1.6313,24.5868,255,255,255
23500,-5.0584,-1.5961,25.068,255,255,255
23750,-5.0724,-1.5608,25.5497,255,255,255
24000,-5.0865,-1.5255,26.032,255,255,255
24250,-5.1005,-1.4903,26.5143,255,255,255
24500,-5.1146,-1.4551,26.9967,255,255,255
24750,-5.1286,-1.4199,27.4787,255,255,255
25000,-5.1426,-1.3849,27.9602,255,255,255
25250,-5.1566,-1.3499,28.4409,255,255,255
25500,-5.1706,-1.3149,28.9206,255,255,255
25750,-5.1846,-1.28,29.399,255,255,255
26000,-5.1985,-1.2451,29.8759,255,255,255
26250,-5.2124,-1.2103,30.351,255,255,255
26500,-5.2262,-1.1756,30.8242,255,255,255
26750,-5.24,-1.1411,31.2952,255,255,255
27000,-5.2537,-1.1066,31.7637,255,255,255
27250,-5.2673,-1.0724,32.2294,255,255,255
27500,-5.2809,-1.0383,32.6923,255,255,255
27750,-5.2943,-1.0044,33.152,255,255,255
28000,-5.3077,-0.9708,33.6082,255,255,255
28250,-5.321,-0.9374,34.0608,255,255,255
28500,-5.3341,-0.9043,34.5095,255,255,255
28750,-5.3472,-0.8714,34.9541,255,255,255
29000,-5.3601,-0.8389,35.3942,255,255,255
29250,-5.3729,-0.8067,35.8298,255,255,255
29500,-5.3856,-0.7748,36.2605,255,255,255
29750,-5.3981,-0.7433,36.6861,255,255,255
30000,-5.4104,-0.7122,37.1064,255,255,255
30250,-5.4226,-0.6815,37.5211,255,255,255
30500,-5.4347,-0.6512,37.93,255,255,255
30750,-5.4465,-0.6214,38.3329,255,255,255
31000,-5.4582,-0.5921,38.7295,255,255,255
31250,-5.4697,-0.5632,39.1195,255,255,255
31500,-5.4809,-0.5348,39.5028,255,255,255
31750,-5.492,-0.507,39.879,255,255,255
32000,-5.5029,-0.4798,40.248,255,255,255
32250,-5.5135,-0.4531,40.6095,255,255,255
32500,-5.5239,-0.427,40.9633,255,255,255
32750,-5.5341,-0.4015,41.3092,255,255,255
33000,-5.544,-0.3766,41.6468,255,255,255
33250,-5.5537,-0.3525,41.976,255,255,255
33500,-5.5631,-0.3289,42.2965,255,255,255
33750,-5.5722,-0.3061,42.6081,255,255,255
34000,-5.5811,-0.284,42.9105,255,255,255
34250,-5.5897,-0.2626,43.2035,255,255,255
34500,-5.598,-0.242,43.4869,255,255,255
34750,-5.606,-0.2222,43.7604,255,255,255
35000,-5.6137,-0.2031,44.0238,255,255,255
35250,-5.6211,-0.1848,44.2768,255,255,255
35500,-5.6282,-0.1671,44.5191,255,255,255
35750,-5.6349,-0.1502,44.7506,255,255,255
36000,-5.6414,-0.1339,44.9709,255,255,255
36250,-5.6474,-0.1184,45.1799,255,255,255
36500,-5.6532,-0.1037,45.3772,255,255,255
36750,-5.6586,-0.0898,45.5628,255,255,255
37000,-5.6636,-0.0769,45.7362,255,255,255
37250,-5.6683,-0.0649,45.8973,255,255,255
37500,-5.6726,-0.0538,46.0459,255,255,255
37750,-5.6766,-0.0439,46.1817,255,255,255
38000,-5.6802,-0.035,46.3044,255,255,255
38250,-5.6835,-0.0272,46.4139,255,255,255
38500,-5.6908,-0.0206,46.5076,255,255,255
38750,-5.7034,-0.015,46.5835,255,255,255
39000,-5.7092,-0.0104,46.6458,255,255,255
39250,-5.696,-0.0069,46.6986,255,255,255
39500,-5.6515,-0.0042,46.7462,255,255,255
39750,-5.5633,-0.0024,46.7928,255,255,255
40000,-5.4192,-0.0015,46.8426,255,255,255
40250,-5.2068,-0.0013,46.8999,255,255,255
40500,-4.914,-0.0018,46.969,255,255,255
40750,-4.5371,-0.0029,47.0531,255,255,255
41000,-4.0881,-0.0041,47.1515,255,255,255
41250,-3.569,-0.0055,47.2621,255,255,255
41500,-2.9815,-0.007,47.3827,255,255,255
41750,-2.3273,-0.0087,47.511,255,255,255
42000,-1.6082,-0.0105,47.6451,255,255,255
42250,-0.8258,-0.0124,47.7825,255,255,255
42500,0.0181,-0.0144,47.9213,255,255,255
42750,0.9218,-0.0165,48.0593,255,255,255
43000,1.8835,-0.0187,48.1942,255,255,255
43250,2.9016,-0.0209,48.324,255,255,255
43500,3.9744,-0.0233,48.4464,255,255,255
43750,5.1,-0.0257,48.5593,255,255,255
44000,6.2769,-0.0281,48.6605,255,255,255
44250,7.5032,-0.0306,48.7478,255,255,255
44500,8.7772,-0.0332,48.8182,255,255,255
44750,10.096,-0.0359,48.8682,255,255,255
45000,11.4558,-0.0389,48.8964,255,255,255
45250,12.8533,-0.042,48.9014,255,255,255
45500,14.2847,-0.0452,48.8819,255,255,255
45750,15.7465,-0.0486,48.8366,255,255,255
46000,17.2353,-0.052,48.7642,255,255,255
46250,18.7472,-0.0555,48.6633,255,255,255
46500,20.2789,-0.0591,48.5325,255,255,255
46750,21.8267,-0.0627,48.3707,255,255,255
47000,23.3871,-0.0663,48.1763,255,255,255
47250,24.9564,-0.0699,47.9481,255,255,255
47500,26.5312,-0.0734,47.6848,255,255,255
47750,28.1067,-0.077,47.3852,255,255,255
48000,29.6778,-0.0807,47.0501,255,255,255
48250,31.2412,-0.0845,46.6814,255,255,255
48500,32.7935,-0.0884,46.2808,255,255,255
48750,34.3315,-0.0924,45.8502,255,255,255
49000,35.8518,-0.0964,45.3912,255,255,255
49250,37.3513,-0.1006,44.9058,255,255,255
49500,38.8266,-0.1047,44.3958,255,255,255
49750,40.2745,-0.1089,43.8628,255,255,255
50000,41.6916,-0.113,43.3088,255,255,255
50250,43.0748,-0.1172,42.7355,255,255,255
50500,44.4206,-0.1213,42.1447,255,255,255
50750,45.7259,-0.1253,41.5383,255,255,255
51000,46.9875,-0.1293,40.9192,255,255,255
51250,48.2041,-0.1334,40.2919,255,255,255
51500,49.3758,-0.1374,39.659,255,255,255
51750,50.5026,-0.1415,39.023,255,255,255
52000,51.5843,-0.1456,38.3865,255,255,255
52250,52.621,-0.1496,37.7521,255,255,255
52500,53.6127,-0.1536,37.1223,255,255,255
52750,54.5593,-0.1576,36.4997,255,255,255
53000,55.4609,-0.1615,35.8867,255,255,255
53250,56.3174,-0.1654,35.286,255,255,255
53500,57.1288,-0.1692,34.7002,255,255,255
53750,57.8951,-0.1728,34.1316,255,255,255
54000,58.6163,-0.1764,33.583,255,255,255
54250,59.294,-0.1799,33.0579,255,255,255
54500,59.9322,-0.1833,32.5592,255,255,255
54750,60.5322,-0.1867,32.0863,255,255,255
55000,61.0952,-0.19,31.6388,255,255,255
55250,61.6225,-0.1933,31.2161,255,255,255
55500,62.1154,-0.1964,30.8178,255,255,255
55750,62.5752,-0.1995,30.4433,255,255,255
56000,63.0031,-0.2025,30.092,255,255,255
56250,63.4005,-0.2054,29.7636,255,255,255
56500,63.7684,-0.2082,29.4575,255,255,255
56750,64.1083,-0.2109,29.1731,255,255,255
57000,64.4214,-0.2135,28.9099,255,255,255
57250,64.709,-0.216,28.6675,255,255,255
57500,64.9722,-0.2183,28.4453,255,255,255
57750,65.2125,-0.2205,28.2428,255,255,255
58000,65.4311,-0.2226,28.0595,255,255,255
58250,65.6292,-0.2245,27.8948,255,255,255
58500,65.8081,-0.2263,27.7484,255,255,255
58750,65.969,-0.228,27.6195,255,255,255
59000,66.1133,-0.2294,27.5078,255,255,255
59250,66.2422,-0.2307,27.4127,255,255,255
59500,66.357,-0.2318,27.3337,255,255,255
59750,66.4561,-0.2328,27.269,255,255,255
60000,66.5361,-0.2336,27.2164,255,255,255
60250,66.5996,-0.2342,27.1769,255,255,255
60500,66.649,-0.2347,27.1517,255,255,255
60750,66.6869,-0.2351,27.1419,255,255,255
61000,66.7158,-0.2355,27.1485,255,255,255
61250,66.7383,-0.2357,27.1726,255,255,255
61500,66.757,-0.2358,27.2153,255,255,255
61750,66.7742,-0.2359,27.2777,255,255,255
62000,66.7927,-0.236,27.3609,255,255,255
62250,66.8149,-0.236,27.4661,255,255,255
62500,66.8434,-0.236,27.5941,255,255,255
62750,66.8786,-0.236,27.7437,255,255,255
63000,66.9177,-0.236,27.9097,255,255,255
63250,66.9603,-0.236,28.0907,255,255,255
63500,67.006,-0.236,28.2855,255,255,255
63750,67.0546,-0.236,28.4929,255,255,255
64000,67.1058,-0.236,28.7115,255,255,255
64250,67.1593,-0.236,28.94,255,255,255
64500,67.2148,-0.236,29.1772,255,255,255
64750,67.272,-0.236,29.4219,255,255,255
65000,67.3306,-0.236,29.6727,255,255,255
65250,67.3903,-0.236,29.9284,255,255,255
65500,67.4508,-0.236,30.1878,255,255,255
65750,67.5119,-0.236,30.4494,255,255,255
66000,67.5732,-0.236,30.7121,255,255,255
66250,67.6344,-0.236,30.9746,255,255,255
66500,67.6953,-0.236,31.2357,255,255,255
66750,67.7555,-0.236,31.494,255,255,255
67000,67.8147,-0.236,31.7482,255,255,255
67250,67.8727,-0.236,31.9972,255,255,255
67500,67.9292,-0.236,32.2396,255,255,255
67750,67.9838,-0.236,32.4742,255,255,255
68000,68.0364,-0.236,32.6996,255,255,255
68250,68.0864,-0.236,32.9147,255,255,255
68500,68.1338,-0.236,33.1181,255,255,255
68750,68.1781,-0.236,33.3086,255,255,255
69000,68.2192,-0.236,33.4849,255,255,255
69250,68.2566,-0.236,33.6458,255,255,255
69500,68.2901,-0.236,33.7899,255,255,255
69750,68.3195,-0.236,33.9159,255,255,255
70000,68.3443,-0.236,34.0227,255,255,255
70250,68.3644,-0.236,34.109,255,255,255
70500,68.3794,-0.236,34.1734,255,255,255
70750,68.389,-0.236,34.2147,255,255,255
71000,68.3929,-0.236,34.2316,255,255,255
71250,68.393,-0.236,34.232,255,255,255
71500,68.393,-0.236,34.232,255,255,255
71750,68.393,-0.236,34.232,255,255,255
72000,68.3994,-0.2297,34.2272,255,255,255
72250,68.4248,-0.214,34.2087,255,255,255
72500,68.4706,-0.2038,34.1762,255,255,255
72750,68.5379,-0.2144,34.1297,255,255,255
73000,68.628,-0.2611,34.0691,255,255,255
73250,68.742,-0.3591,33.9943,255,255,255
73500,68.8811,-0.5237,33.9053,255,255,255
73750,69.0451,-0.766,33.8039,255,255,255
74000,69.2255,-1.0855,33.6953,255,255,255
74250,69.4106,-1.4833,33.5826,255,255,255
74500,69.5888,-1.9607,33.469,255,255,255
74750,69.7484,-2.5188,33.3578,255,255,255
75000,69.8778,-3.1589,33.2522,255,255,255
75250,69.9652,-3.8822,33.1552,255,255,255
75500,69.9963,-4.6918,33.0702,255,255,255
75750,69.9526,-5.5831,32.9998,255,255,255
76000,69.8196,-6.5405,32.9462,255,255,255
76250,69.583,-7.5484,32.9113,255,255,255
76500,69.2284,-8.5913,32.8974,255,255,255
76750,68.7415,-9.6536,32.9065,255,255,255
77000,68.1079,-10.7196,32.9407,255,255,255
77250,67.3119,-11.7687,33.0019,255,255,255
77500,66.3529,-12.771,33.0904,255,255,255
77750,65.2444,-13.7021,33.2052,255,255,255
78000,64.0005,-14.538,33.3454,255,255,255
78250,62.635,-15.2546,33.51,255,255,255
78500,61.162,-15.8276,33.698,255,255,255
78750,59.5954,-16.233,33.9085,255,255,255
79000,57.9547,-16.4499,34.1402,255,255,255
79250,56.2741,-16.4758,34.3903,255,255,255
79500,54.5849,-16.3151,34.6556,255,255,255
79750,52.9186,-15.972,34.933,255,255,255
80000,51.3063,-15.4507,35.2193,255,255,255
80250,49.7788,-14.7579,35.5114,255,255,255
80500,48.3546,-13.9148,35.8067,255,255,255
80750,47.0442,-12.9487,36.1017,255,255,255
81000,45.8581,-11.8868,36.3929,255,255,255
81250,44.8066,-10.7565,36.677,255,255,255
81500,43.9003,-9.5849,36.9504,255,255,255
81750,43.1447,-8.3998,37.2101,255,255,255
82000,42.5277,-7.2257,37.454,255,255,255
82250,42.035,-6.084,37.6797,255,255,255
82500,41.6528,-4.9959,37.8845,255,255,255
82750,41.3668,-3.9829,38.066,255,255,255
83000,41.1631,-3.0661,38.2216,255,255,255
83250,41.0263,-2.2629,38.3457,255,255,255
83500,40.9408,-1.5805,38.4349,255,255,255
83750,40.8951,-1.0279,38.4947,255,255,255
84000,40.8774,-0.6139,38.5307,255,255,255
84250,40.8759,-0.3477,38.5485,255,255,255
84500,40.8789,-0.2384,38.5539,255,255,255
84750,40.879,-0.236,38.554,255,255,255
85000,40.879,-0.236,38.554,255,255,255
85250,40.879,-0.236,38.554,255,255,255
85500,40.879,-0.236,38.554,255,255,255
85750,40.879,-0.236,38.554,255,255,255
86000,40.879,-0.236,38.554,255,255,255
86250,40.879,-0.236,38.554,255,255,255
86500,40.879,-0.236,38.554,255,255,255
86750,40.879,-0.236,38.554,255,255,255
87000,40.879,-0.236,38.554,255,255,255
87250,40.879,-0.236,38.554,255,255,255
87500,40.879,-0.236,38.554,255,255,255
87750,40.879,-0.236,38.554,255,255,255
88000,40.879,-0.236,38.554,255,255,255
88250,40.879,-0.236,38.554,255,255,255
88500,40.879,-0.236,38.554,255,255,255
88750,40.879,-0.236,38.554,255,255,255
89000,40.879,-0.236,38.554,255,255,255
89250,40.879,-0.236,38.554,255,255,255
89500,40.879,-0.236,38.554,255,255,255
89750,40.879,-0.236,38.554,255,255,255
90000,40.879,-0.236,38.554,255,255,255
90250,40.879,-0.236,38.554,255,255,255
90500,40.879,-0.236,38.554,255,255,255
90750,40.879,-0.236,38.554,255,255,255
91000,40.879,-0.236,38.554,255,255,255
91250,40.879,-0.236,38.554,255,255,255
91500,40.879,-0.236,38.554,255,255,255
91750,40.879,-0.236,38.554,255,255,255
92000,40.879,-0.236,38.554,255,255,255
92250,40.879,-0.236,38.554,255,255,255
92500,40.879,-0.236,38.554,255,255,255
92750,40.879,-0.236,38.554,255,255,255
93000,40.879,-0.236,38.554,255,255,255
93250,40.879,-0.236,38.554,255,255,255
93500,40.879,-0.236,38.554,255,255,255
93750,40.879,-0.236,38.554,255,255,255
94000,40.879,-0.236,38.554,255,255,255
94250,40.879,-0.236,38.554,255,255,255
94500,40.879,-0.236,38.554,255,255,255
94750,40.879,-0.236,38.554,255,255,255
95000,40.879,-0.236,38.554,255,255,255
95250,40.879,-0.236,38.554,255,255,255
95500,40.879,-0.236,38.554,255,255,255
95750,40.879,-0.236,38.554,255,255,255
96000,40.879,-0.236,38.554,255,255,255
96250,40.879,-0.236,38.554,255,255,255
96500,40.879,-0.236,38.554,255,255,255
96750,40.879,-0.236,38.554,255,255,255
97000,40.879,-0.236,38.554,255,255,255
97250,40.879,-0.236,38.554,255,255,255
97500,40.879,-0.236,38.554,255,255,255
