Time [msec],x [m],y [m],z [m],Red,Green,Blue
28500,13.3131,-0.9078,28.6242,255,255,255
28750,13.3091,-0.8751,28.9775,255,255,255
29000,13.3052,-0.8428,29.3273,255,255,255
29250,13.3014,-0.8107,29.6734,255,255,255
29500,13.2977,-0.779,30.0157,255,255,255
29750,13.2941,-0.7477,30.3538,255,255,255
30000,13.2907,-0.7168,30.6876,255,255,255
30250,13.2873,-0.6863,31.017,255,255,255
30500,13.2841,-0.6562,31.3418,255,255,255
30750,13.281,-0.6265,31.6616,255,255,255
31000,13.2781,-0.5973,31.9764,255,255,255
31250,13.2753,-0.5686,32.286,255,255,255
31500,13.2727,-0.5403,32.5902,255,255,255
31750,13.2702,-0.5126,32.8887,255,255,255
32000,13.268,-0.4854,33.1814,255,255,255
32250,13.2659,-0.4587,33.468,255,255,255
32500,13.264,-0.4326,33.7485,255,255,255
32750,13.2623,-0.4071,34.0226,255,255,255
33000,13.2608,-0.3822,34.29,255,255,255
33250,13.2595,-0.3579,34.5507,255,255,255
33500,13.2585,-0.3342,34.8044,255,255,255
33750,13.2577,-0.3112,35.0509,255,255,255
34000,13.2571,-0.2889,35.2901,255,255,255
34250,13.2568,-0.2672,35.5216,255,255,255
34500,13.2567,-0.2463,35.7455,255,255,255
34750,13.2569,-0.2261,35.9613,255,255,255
35000,13.2574,-0.2066,36.1691,255,255,255
35250,13.2581,-0.1878,36.3685,255,255,255
35500,13.2591,-0.1699,36.5594,255,255,255
35750,13.2604,-0.1527,36.7415,255,255,255
36000,13.262,-0.1364,36.9147,255,255,255
36250,13.264,-0.1208,37.0789,255,255,255
36500,13.2662,-0.1062,37.2337,255,255,255
36750,13.2688,-0.0923,37.379,255,255,255
37000,13.2717,-0.0794,37.5146,255,255,255
37250,13.2749,-0.0674,37.6404,255,255,255
37500,13.2785,-0.0563,37.7561,255,255,255
37750,13.2824,-0.0461,37.8615,255,255,255
38000,13.2867,-0.0369,37.9564,255,255,255
38250,13.2914,-0.0286,38.0407,255,255,255
38500,13.2964,-0.0213,38.1142,255,255,255
38750,13.3019,-0.0151,38.1766,255,255,255
39000,13.3077,-0.0098,38.2277,255,255,255
39250,13.3139,-0.0056,38.2675,255,255,255
39500,13.3378,-0.0025,38.2879,255,255,255
39750,13.4108,-0.0006,38.2756,255,255,255
40000,13.533,0.0004,38.2312,255,255,255
40250,13.7034,0.0005,38.156,255,255,255
40500,13.9215,-0.0001,38.0512,255,255,255
40750,14.1864,-0.0012,37.9179,255,255,255
41000,14.4973,-0.0027,37.7572,255,255,255
41250,14.8536,-0.0044,37.5704,255,255,255
41500,15.2544,-0.0061,37.3585,255,255,255
41750,15.6991,-0.0077,37.1228,255,255,255
42000,16.1844,-0.0093,36.8631,255,255,255
42250,16.704,-0.0111,36.578,255,255,255
42500,17.2547,-0.013,36.2688,255,255,255
42750,17.8333,-0.0152,35.9367,255,255,255
43000,18.4366,-0.0175,35.5831,255,255,255
43250,19.0615,-0.0199,35.2092,255,255,255
43500,19.7047,-0.0224,34.8163,255,255,255
43750,20.3632,-0.0251,34.4057,255,255,255
44000,21.0338,-0.0278,33.9788,255,255,255
44250,21.7134,-0.0307,33.5367,255,255,255
44500,22.3987,-0.0336,33.0807,255,255,255
44750,23.0865,-0.0365,32.6123,255,255,255
45000,23.7739,-0.0395,32.1325,255,255,255
45250,24.4575,-0.0425,31.6429,255,255,255
45500,25.1342,-0.0455,31.1445,255,255,255
45750,25.801,-0.0486,30.6395,255,255,255
46000,26.4558,-0.0518,30.1316,255,255,255
46250,27.0974,-0.0551,29.6235,255,255,255
46500,27.7245,-0.0586,29.118,255,255,255
46750,28.3356,-0.0621,28.6178,255,255,255
47000,28.9295,-0.0658,28.1258,255,255,255
47250,29.5049,-0.0696,27.6447,255,255,255
47500,30.0603,-0.0734,27.1772,255,255,255
47750,30.5946,-0.0774,26.7262,255,255,255
48000,31.1063,-0.0813,26.2945,255,255,255
48250,31.5946,-0.0853,25.885,255,255,255
48500,32.0602,-0.0893,25.5007,255,255,255
48750,32.5043,-0.0933,25.1433,255,255,255
49000,32.9281,-0.0973,24.8145,255,255,255
49250,33.3329,-0.1013,24.516,255,255,255
49500,33.7199,-0.1053,24.2495,255,255,255
49750,34.0902,-0.1093,24.0167,255,255,255
50000,34.445,-0.1133,23.8192,255,255,255
50250,34.7857,-0.1173,23.6589,255,255,255
50500,35.1132,-0.1213,23.5375,255,255,255
50750,35.429,-0.1253,23.4565,255,255,255
51000,35.736,-0.1293,23.4185,255,255,255
51250,36.0385,-0.1333,23.4245,255,255,255
51500,36.3376,-0.1372,23.4725,255,255,255
51750,36.6343,-0.1412,23.5608,255,255,255
52000,36.9294,-0.1451,23.6874,255,255,255
52250,37.2238,-0.149,23.8504,255,255,255
52500,37.5186,-0.1528,24.0478,255,255,255
52750,37.8146,-0.1567,24.2779,255,255,255
53000,38.1129,-0.1605,24.5387,255,255,255
53250,38.4142,-0.1643,24.8282,255,255,255
53500,38.7196,-0.168,25.1447,255,255,255
53750,39.03,-0.1717,25.4861,255,255,255
54000,39.3463,-0.1754,25.8507,255,255,255
54250,39.6695,-0.1791,26.2364,255,255,255
54500,40.0004,-0.1827,26.6413,255,255,255
54750,40.3401,-0.1863,27.0637,255,255,255
55000,40.6895,-0.1899,27.5016,255,255,255
55250,41.0494,-0.1934,27.953,255,255,255
55500,41.4197,-0.1969,28.4137,255,255,255
55750,41.7975,-0.2001,28.8776,255,255,255
56000,42.1805,-0.2032,29.3422,255,255,255
56250,42.5666,-0.2062,29.8056,255,255,255
56500,42.9539,-0.2089,30.2655,255,255,255
56750,43.3401,-0.2116,30.7198,255,255,255
57000,43.7232,-0.214,31.1664,255,255,255
57250,44.1009,-0.2164,31.6032,255,255,255
57500,44.4713,-0.2185,32.0281,255,255,255
57750,44.8323,-0.2206,32.4388,255,255,255
58000,45.1816,-0.2225,32.8333,255,255,255
58250,45.5172,-0.2243,33.2094,255,255,255
58500,45.837,-0.226,33.565,255,255,255
58750,46.1389,-0.2276,33.898,255,255,255
59000,46.4208,-0.229,34.2063,255,255,255
59250,46.6805,-0.2304,34.4876,255,255,255
59500,46.9159,-0.2316,34.7399,255,255,255
59750,47.125,-0.2328,34.961,255,255,255
60000,47.3056,-0.2338,35.1489,255,255,255
60250,47.4522,-0.2347,35.2988,255,255,255
60500,47.5594,-0.2354,35.4085,255,255,255
60750,47.6309,-0.2358,35.4832,255,255,255
61000,47.6703,-0.236,35.5284,255,255,255
61250,47.6813,-0.2361,35.5497,255,255,255
61500,47.6676,-0.2361,35.5524,255,255,255
61750,47.633,-0.236,35.5421,255,255,255
62000,47.5811,-0.236,35.5243,255,255,255
62250,47.516,-0.236,35.5031,255,255,255
62500,47.4401,-0.236,35.4783,255,255,255
62750,47.3542,-0.236,35.4501,255,255,255
63000,47.259,-0.236,35.4189,255,255,255
63250,47.1553,-0.236,35.3849,255,255,255
63500,47.0436,-0.236,35.3483,255,255,255
63750,46.9248,-0.236,35.3093,255,255,255
64000,46.7995,-0.236,35.2683,255,255,255
64250,46.6685,-0.236,35.2254,255,255,255
64500,46.5325,-0.236,35.1809,255,255,255
64750,46.3922,-0.236,35.135,255,255,255
65000,46.2484,-0.236,35.0879,255,255,255
65250,46.1018,-0.236,35.0399,255,255,255
65500,45.9531,-0.236,34.9912,255,255,255
65750,45.8031,-0.236,34.9421,255,255,255
66000,45.6525,-0.236,34.8928,255,255,255
66250,45.502,-0.236,34.8436,255,255,255
66500,45.3524,-0.236,34.7946,255,255,255
66750,45.2043,-0.236,34.7461,255,255,255
67000,45.0586,-0.236,34.6983,255,255,255
67250,44.9159,-0.236,34.6516,255,255,255
67500,44.7769,-0.236,34.6061,255,255,255
67750,44.6425,-0.236,34.5621,255,255,255
68000,44.5132,-0.236,34.5197,255,255,255
68250,44.39,-0.236,34.4793,255,255,255
68500,44.2734,-0.236,34.4412,255,255,255
68750,44.1642,-0.236,34.4054,255,255,255
69000,44.0631,-0.236,34.3723,255,255,255
69250,43.971,-0.236,34.3421,255,255,255
69500,43.8884,-0.236,34.315,255,255,255
69750,43.8161,-0.236,34.2913,255,255,255
70000,43.7549,-0.236,34.2713,255,255,255
70250,43.7055,-0.236,34.2551,255,255,255
70500,43.6686,-0.236,34.243,255,255,255
70750,43.6449,-0.236,34.2352,255,255,255
71000,43.6352,-0.236,34.2321,255,255,255
71250,43.635,-0.236,34.232,255,255,255
71500,43.635,-0.236,34.232,255,255,255
71750,43.635,-0.236,34.232,255,255,255
72000,43.6288,-0.2489,34.2358,255,255,255
72250,43.6045,-0.2815,34.2518,255,255,255
72500,43.5609,-0.3037,34.2826,255,255,255
72750,43.4972,-0.2849,34.3305,255,255,255
73000,43.4126,-0.1944,34.3981,255,255,255
73250,43.3061,-0.0016,34.4876,255,255,255
73500,43.1789,0.3222,34.6002,255,255,255
73750,43.0442,0.7833,34.7344,255,255,255
74000,42.9194,1.3756,34.8906,255,255,255
74250,42.8221,2.0932,35.0692,255,255,255
74500,42.7699,2.9297,35.2707,255,255,255
74750,42.7803,3.8792,35.4954,255,255,255
75000,42.8707,4.9355,35.7439,255,255,255
75250,43.0633,6.0931,36.0165,255,255,255
75500,43.3801,7.3355,36.3127,255,255,255
75750,43.8318,8.6359,36.631,255,255,255
76000,44.429,9.9676,36.9699,255,255,255
76250,45.1821,11.3038,37.328,255,255,255
76500,46.1018,12.6176,37.7037,255,255,255
76750,47.1986,13.8823,38.0957,255,255,255
77000,48.4805,15.065,38.5021,255,255,255
77250,49.9328,16.1316,38.92,255,255,255
77500,51.5296,17.0612,39.3463,255,255,255
77750,53.2448,17.8334,39.7779,255,255,255
78000,55.0522,18.4276,40.2116,255,255,255
78250,56.9257,18.8234,40.6442,255,255,255
78500,58.8394,19.0002,41.0727,255,255,255
78750,60.7628,18.9445,41.4939,255,255,255
79000,62.6594,18.6693,41.9055,255,255,255
79250,64.4987,18.1917,42.3048,255,255,255
79500,66.2502,17.5287,42.6892,255,255,255
79750,67.8834,16.6971,43.0562,255,255,255
80000,69.37,15.716,43.4034,255,255,255
80250,70.7003,14.6139,43.7297,255,255,255
80500,71.8733,13.4205,44.0345,255,255,255
80750,72.8884,12.1654,44.317,255,255,255
81000,73.7447,10.8786,44.5766,255,255,255
81250,74.4416,9.5896,44.8127,255,255,255
81500,74.9832,8.3273,45.0249,255,255,255
81750,75.3887,7.1098,45.214,255,255,255
82000,75.6767,5.9498,45.3808,255,255,255
82250,75.8657,4.8598,45.5262,255,255,255
82500,75.9743,3.8524,45.651,255,255,255
82750,76.021,2.9402,45.7561,255,255,255
83000,76.0244,2.1357,45.8423,255,255,255
83250,76.0061,1.4462,45.9091,255,255,255
83500,75.9822,0.8694,45.9561,255,255,255
83750,75.9567,0.4091,45.9867,255,255,255
84000,75.9332,0.0692,46.0044,255,255,255
84250,75.9154,-0.1465,46.0127,255,255,255
84500,75.9072,-0.2341,46.015,255,255,255
84750,75.907,-0.236,46.015,255,255,255
85000,75.907,-0.236,46.015,255,255,255
85250,75.907,-0.236,46.015,255,255,255
85500,75.907,-0.236,46.015,255,255,255
85750,75.907,-0.236,46.015,255,255,255
86000,75.907,-0.236,46.015,255,255,255
86250,75.907,-0.236,46.015,255,255,255
86500,75.907,-0.236,46.015,255,255,255
86750,75.907,-0.236,46.015,255,255,255
87000,75.907,-0.236,46.015,255,255,255
87250,75.907,-0.236,46.015,255,255,255
87500,75.907,-0.236,46.015,255,255,255
87750,75.907,-0.236,46.015,255,255,255
88000,75.907,-0.236,46.015,255,255,255
88250,75.907,-0.236,46.015,255,255,255
88500,75.907,-0.236,46.015,255,255,255
88750,75.907,-0.236,46.015,255,255,255
89000,75.907,-0.236,46.015,255,255,255
89250,75.907,-0.236,46.015,255,255,255
89500,75.907,-0.236,46.015,255,255,255
89750,75.907,-0.236,46.015,255,255,255
90000,75.907,-0.236,46.015,255,255,255
90250,75.907,-0.236,46.015,255,255,255
90500,75.907,-0.236,46.015,255,255,255
90750,75.907,-0.236,46.015,255,255,255
91000,75.907,-0.236,46.015,255,255,255
91250,75.907,-0.236,46.015,255,255,255
91500,75.907,-0.236,46.015,255,255,255
91750,75.907,-0.236,46.015,255,255,255
92000,75.907,-0.236,46.015,255,255,255
92250,75.907,-0.236,46.015,255,255,255
92500,75.907,-0.236,46.015,255,255,255
92750,75.907,-0.236,46.015,255,255,255
93000,75.907,-0.236,46.015,255,255,255
93250,75.907,-0.236,46.015,255,255,255
93500,75.907,-0.236,46.015,255,255,255
93750,75.907,-0.236,46.015,255,255,255
94000,75.907,-0.236,46.015,255,255,255
94250,75.907,-0.236,46.015,255,255,255
94500,75.907,-0.236,46.015,255,255,255
94750,75.907,-0.236,46.015,255,255,255
95000,75.907,-0.236,46.015,255,255,255
95250,75.907,-0.236,46.015,255,255,255
95500,75.907,-0.236,46.015,255,255,255
95750,75.907,-0.236,46.015,255,255,255
96000,75.907,-0.236,46.015,255,255,255
96250,75.907,-0.236,46.015,255,255,255
96500,75.907,-0.236,46.015,255,255,255
96750,75.907,-0.236,46.015,255,255,255
97000,75.907,-0.236,46.015,255,255,255
97250,75.907,-0.236,46.015,255,255,255
97500,75.907,-0.236,46.015,255,255,255
97750,75.907,-0.236,46.015,255,255,255
98000,75.907,-0.236,46.015,255,255,255
98250,75.907,-0.236,46.015,255,255,255
98500,75.907,-0.236,46.015,255,255,255
98750,75.907,-0.236,46.015,255,255,255
99000,75.907,-0.236,46.015,255,255,255
99250,75.907,-0.236,46.015,255,255,255
99500,75.907,-0.236,46.015,255,255,255
99750,75.907,-0.236,46.015,255,255,255
100000,75.907,-0.236,46.015,255,255,255
