Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,1.5,0,0,255,255,255
250,1.5,0,0.0111,255,255,255
500,1.5,0,0.0529,255,255,255
750,1.5,0,0.1238,255,255,255
1000,1.5,0,0.2219,255,255,255
1250,1.5,0,0.3452,255,255,255
1500,1.5,0,0.4916,255,255,255
1750,1.5,0,0.6593,255,255,255
2000,1.5,0,0.8462,255,255,255
2250,1.5,0,1.0504,255,255,255
2500,1.5,0,1.2699,255,255,255
2750,1.5,0,1.5027,255,255,255
3000,1.5,0,1.7469,255,255,255
3250,1.5,0,2.0004,255,255,255
3500,1.5,0,2.2613,255,255,255
3750,1.5,0,2.5277,255,255,255
4000,1.5,0,2.7975,255,255,255
4250,1.5,0,3.0687,255,255,255
4500,1.5,0,3.3394,255,255,255
4750,1.5,0,3.6077,255,255,255
5000,1.5,0,3.8715,255,255,255
5250,1.5,0,4.1289,255,255,255
5500,1.5,0,4.3778,255,255,255
5750,1.5,0,4.6164,255,255,255
6000,1.5,0,4.8425,255,255,255
6250,1.5,0,5.0544,255,255,255
6500,1.5,0,5.2499,255,255,255
6750,1.5,0,5.4272,255,255,255
7000,1.5,0,5.5789,255,255,255
7250,1.4998,0,5.6976,255,255,255
7500,1.4996,0,5.7885,255,255,255
7750,1.4995,0,5.857,255,255,255
8000,1.4995,0,5.9086,255,255,255
8250,1.4997,0,5.9487,255,255,255
8500,1.5001,0,5.9827,255,255,255
8750,1.5009,0,6.016,255,255,255
9000,1.502,0,6.0541,255,255,255
9250,1.5037,0,6.1025,255,255,255
9500,1.5058,0,6.1653,255,255,255
9750,1.5085,0,6.2425,255,255,255
10000,1.5116,0,6.3338,255,255,255
10250,1.5151,0,6.439,255,255,255
10500,1.5192,0,6.5578,255,255,255
10750,1.5236,0,6.6901,255,255,255
11000,1.5285,0,6.8355,255,255,255
11250,1.5339,0,6.9937,255,255,255
11500,1.5397,0,7.1647,255,255,255
11750,1.5459,0,7.348,255,255,255
12000,1.5525,0,7.5435,255,255,255
12250,1.5596,0,7.751,255,255,255
12500,1.567,0,7.9702,255,255,255
12750,1.5748,0,8.2009,255,255,255
13000,1.583,0,8.4428,255,255,255
13250,1.5916,0,8.6957,255,255,255
13500,1.6005,0,8.9593,255,255,255
13750,1.6098,0,9.2334,255,255,255
14000,1.6195,0,9.5177,255,255,255
14250,1.6294,0,9.8121,255,255,255
14500,1.6397,0,10.1162,255,255,255
14750,1.6503,0,10.4299,255,255,255
15000,1.6613,0,10.7528,255,255,255
15250,1.6725,0,11.0847,255,255,255
15500,1.684,0,11.4254,255,255,255
