Time [msec],x [m],y [m],z [m],Red,Green,Blue
0,-13.5,0,0,255,255,255
250,-13.5,0,0.0111,255,255,255
500,-13.5,0,0.0529,255,255,255
750,-13.5,0,0.1238,255,255,255
1000,-13.5,0,0.2219,255,255,255
1250,-13.5,0,0.3452,255,255,255
1500,-13.5,0,0.4916,255,255,255
1750,-13.5,0,0.6593,255,255,255
2000,-13.5,0,0.8462,255,255,255
2250,-13.5,0,1.0504,255,255,255
2500,-13.5,0,1.2699,255,255,255
2750,-13.5,0,1.5027,255,255,255
3000,-13.5,0,1.7469,255,255,255
3250,-13.5,0,2.0004,255,255,255
3500,-13.5,0,2.2613,255,255,255
3750,-13.5,0,2.5277,255,255,255
4000,-13.5,0,2.7975,255,255,255
4250,-13.5,0,3.0688,255,255,255
4500,-13.5,0,3.3395,255,255,255
4750,-13.5,0,3.6078,255,255,255
5000,-13.5,0,3.8716,255,255,255
5250,-13.5,0,4.129,255,255,255
5500,-13.5,0,4.378,255,255,255
5750,-13.5,0,4.6166,255,255,255
6000,-13.5,0,4.8429,255,255,255
6250,-13.5,0,5.0548,255,255,255
6500,-13.5,0,5.2504,255,255,255
6750,-13.5,0,5.4277,255,255,255
7000,-13.5,0,5.5847,255,255,255
7250,-13.5,0,5.7167,255,255,255
7500,-13.5,0,5.8198,255,255,255
7750,-13.5001,0,5.8983,255,255,255
8000,-13.5001,0,5.9565,255,255,255
8250,-13.5003,0,5.9988,255,255,255
8500,-13.5005,0,6.0294,255,255,255
8750,-13.5007,0,6.0528,255,255,255
9000,-13.5011,0,6.0732,255,255,255
9250,-13.5016,0,6.0951,255,255,255
9500,-13.5022,0,6.1227,255,255,255
9750,-13.5029,0,6.1604,255,255,255
10000,-13.5038,0,6.2125,255,255,255
10250,-13.5049,0,6.2793,255,255,255
10500,-13.506,0,6.3549,255,255,255
10750,-13.5072,0,6.4391,255,255,255
11000,-13.5086,0,6.5317,255,255,255
11250,-13.51,0,6.6326,255,255,255
11500,-13.5116,0,6.7415,255,255,255
11750,-13.5133,0,6.8584,255,255,255
12000,-13.5151,0,6.983,255,255,255
12250,-13.517,0,7.1152,255,255,255
12500,-13.5191,0,7.2548,255,255,255
12750,-13.5214,0,7.4018,255,255,255
13000,-13.5237,0,7.5558,255,255,255
