idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-10.5,0.0,0.0,-8.296015200004405e-19,-1.2540383968406457e-92,0.019030436778708193,9.955218240005286e-18,1.504846076208775e-91,-0.5155652413444983,0,70,255.0,255.0,255.0
1,0.05,-10.5,-4.5145382286263243e-94,0.00030909572403349495,-3.8161669920020256e-19,-5.768576625466969e-93,-0.006625999081794231,7.964174592004228e-18,1.2038768609670199e-91,-0.5106921930755987,0,70,255.0,255.0,255.0
2,0.1,-10.5,-6.019384304835099e-94,-0.000658539034622007,-3.3184060800017484e-20,-5.016153587362566e-94,-0.03203878252885167,5.973130944003171e-18,9.029076457252649e-92,-0.505819144806699,0,70,255.0,255.0,255.0
3,0.15000000000000002,-10.5,-5.266961266730711e-94,-0.002890721655294257,2.1569639520011475e-19,3.2604998317856827e-93,-0.05720791356246414,3.9820872960021135e-18,6.019384304835098e-92,-0.5009460965377992,0,70,255.0,255.0,255.0
4,0.2,-10.5,-3.0096921524175467e-94,-0.006375269517311004,3.6502466880019396e-19,5.517768946098843e-93,-0.08213339218263159,1.9910436480010563e-18,3.009692152417549e-92,-0.49607304826889953,0,70,255.0,255.0,255.0
5,0.25,-10.5,0.0,-0.0111,4.1480076000022023e-19,6.270191984203228e-93,-0.1068152183893541,0.0,0.0,-0.4912000000000001,0,70,255.0,255.0,255.0
6,0.30000000000000004,-10.5,3.009692152417552e-94,-0.017052730482689002,3.650246688001937e-19,5.517768946098839e-93,-0.13125339218263163,-1.991043648001059e-18,-3.0096921524175525e-92,-0.48632695173110047,0,70,255.0,255.0,255.0
7,0.35000000000000003,-10.5,5.266961266730712e-94,-0.02422127834470575,2.1569639520011437e-19,3.2604998317856763e-93,-0.15544791356246415,-3.982087296002116e-18,-6.0193843048351015e-92,-0.48145390346220085,0,70,255.0,255.0,255.0
8,0.4,-10.5,6.0193843048351e-94,-0.032593460965378,-3.318406080001777e-20,-5.016153587362604e-94,-0.1793987825288517,-5.973130944003173e-18,-9.029076457252651e-92,-0.4765808551933012,0,70,255.0,255.0,255.0
9,0.45,-10.5,4.514538228626324e-94,-0.042157095724033505,-3.8161669920020285e-19,-5.768576625466973e-93,-0.20310599908179428,-7.96417459200423e-18,-1.20387686096702e-91,-0.47170780692440156,0,70,255.0,255.0,255.0
