idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-4.5,0.0,0.0,-8.952288221471812e-19,3.4169045310994406e-91,0.019030436778708193,1.0742745865766174e-17,-4.100285437319329e-90,-0.5155652413444983,0,70,255.0,255.0,255.0
1,0.05,-4.5,1.2300856311957985e-92,0.00030909572403349495,-4.118052581877033e-19,1.5717760843057425e-91,-0.006625999081794231,8.594196692612939e-18,-3.2802283498554632e-90,-0.5106921930755987,0,70,255.0,255.0,255.0
2,0.1,-4.5,1.6401141749277314e-92,-0.000658539034622007,-3.5809152885887207e-20,1.3667618124397753e-92,-0.03203878252885167,6.445647519459704e-18,-2.4601712623915975e-90,-0.505819144806699,0,70,255.0,255.0,255.0
3,0.15000000000000002,-4.5,1.4350999030617646e-92,-0.002890721655294257,2.327594937582672e-19,-8.883951780858546e-92,-0.05720791356246414,4.297098346306469e-18,-1.6401141749277314e-90,-0.5009460965377992,0,70,255.0,255.0,255.0
4,0.2,-4.5,8.200570874638647e-93,-0.006375269517311004,3.9390068174475975e-19,-1.5034379936837536e-91,-0.08213339218263159,2.1485491731532336e-18,-8.200570874638657e-91,-0.49607304826889953,0,70,255.0,255.0,255.0
5,0.25,-4.5,0.0,-0.0111,4.476144110735906e-19,-1.7084522655497203e-91,-0.1068152183893541,0.0,0.0,-0.4912000000000001,0,70,255.0,255.0,255.0
6,0.30000000000000004,-4.5,-8.200570874638664e-93,-0.017052730482689002,3.9390068174475966e-19,-1.5034379936837536e-91,-0.13125339218263163,-2.1485491731532366e-18,8.200570874638665e-91,-0.48632695173110047,0,70,255.0,255.0,255.0
7,0.35000000000000003,-4.5,-1.4350999030617653e-92,-0.02422127834470575,2.32759493758267e-19,-8.883951780858539e-92,-0.15544791356246415,-4.297098346306471e-18,1.640114174927732e-90,-0.48145390346220085,0,70,255.0,255.0,255.0
8,0.4,-4.5,-1.6401141749277317e-92,-0.032593460965378,-3.58091528858873e-20,1.3667618124397834e-92,-0.1793987825288517,-6.445647519459705e-18,2.4601712623915975e-90,-0.4765808551933012,0,70,255.0,255.0,255.0
9,0.45,-4.5,-1.2300856311957982e-92,-0.042157095724033505,-4.118052581877035e-19,1.5717760843057436e-91,-0.20310599908179428,-8.59419669261294e-18,3.2802283498554632e-90,-0.47170780692440156,0,70,255.0,255.0,255.0
10,0.5,-4.5,0.0,-0.0529,-8.952288221471812e-19,3.4169045310994406e-91,-0.22656956322129185,-1.0742745865766175e-17,4.10028543731933e-90,-0.4668347586555024,0,70,255.0,255.0,255.0
11,0.55,-4.5,2.0501427186596663e-92,-0.06480937379327753,-1.1637974687913356e-18,4.441975890429274e-91,-0.24975243218767942,9.244463733058732e-33,-2.6160905257010078e-105,-0.4604799999999999,0,70,255.0,255.0,255.0
12,0.6000000000000001,-4.5,4.100285437319332e-92,-0.07786994758655505,-8.952288221471803e-19,3.416904531099438e-91,-0.2726175632212919,1.0742745865766194e-17,-4.100285437319335e-90,-0.45412524134449744,0,70,255.0,255.0,255.0
13,0.65,-4.5,5.125356796649162e-92,-0.09206583448319379,-8.952288221471768e-20,3.416904531099431e-92,-0.2951649563221292,2.1485491731532354e-17,-8.20057087463866e-90,-0.44777048268899494,0,70,255.0,255.0,255.0
14,0.7000000000000001,-4.5,4.1002854373193244e-92,-0.10738114758655504,1.253320351006056e-18,-4.7836663435392235e-91,-0.3173946114901913,3.222823759729854e-17,-1.2300856311957993e-89,-0.44141572403349244,0,70,255.0,255.0,255.0
15,0.75,-4.5,0.0,-0.1238,3.1333008775151346e-18,-1.1959165858848042e-90,-0.3393065287254784,4.29709834630647e-17,-1.640114174927732e-89,-0.43506096537799177,0,70,255.0,255.0,255.0
16,0.8,-4.5,-7.3805137871748e-92,-0.14130657434420096,4.261289193420583e-18,-1.6264465568033337e-90,-0.36090487906665075,2.1485491731531966e-18,-8.200570874638513e-91,-0.42887304826890027,0,70,255.0,255.0,255.0
