idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-7.5,3.0,0.0,2.702320212390975e-20,3.555799232053913e-20,0.017974594246339348,-3.2427842548691703e-19,-4.266959078464695e-19,-0.5084951309560722,0,70,255.0,255.0,255.0
1,0.05,-7.5,3.0,0.00026468539286821644,1.2430672976998484e-20,1.6356676467448e-20,-0.007355686646683905,-2.594227403895336e-19,-3.413567262771756e-19,-0.5047161047648578,0,70,255.0,255.0,255.0
2,0.1,-7.5,3.0,-0.0007324194761757119,1.0809280849563858e-21,1.4223196928215695e-21,-0.03249701623014644,-1.945670552921502e-19,-2.560175447078817e-19,-0.5009370785736433,0,70,255.0,255.0,255.0
3,0.15000000000000002,-7.5,3.0,-0.002981867041653749,-7.026032552216542e-21,-9.245078003340178e-21,-0.05744939450404825,-1.2971137019476678e-19,-1.7067836313858776e-19,-0.49715805238242894,0,70,255.0,255.0,255.0
4,0.2,-7.5,3.0,-0.006474209738087858,-1.1890208934520295e-20,-1.5645516621037204e-20,-0.08221282146838933,-6.485568509738338e-20,-8.53391815692939e-20,-0.4933790261912145,0,70,255.0,255.0,255.0
5,0.25,-7.5,3.0,-0.0112,-1.3511601061954875e-20,-1.7778996160269564e-20,-0.10678729712316967,0.0,0.0,-0.4895999999999998,0,70,255.0,255.0,255.0
6,0.30000000000000004,-7.5,3.0,-0.01714979026191215,-1.1890208934520288e-20,-1.5645516621037213e-20,-0.13117282146838932,6.485568509738346e-20,8.533918156929398e-20,-0.4858209738087854,0,70,255.0,255.0,255.0
7,0.35000000000000003,-7.5,3.0,-0.024314132958346255,-7.02603255221653e-21,-9.245078003340169e-21,-0.15536939450404824,1.2971137019476685e-19,1.7067836313858786e-19,-0.4820419476175711,0,70,255.0,255.0,255.0
8,0.4,-7.5,3.0,-0.032683580523824286,1.0809280849563948e-21,1.4223196928215695e-21,-0.1793770162301464,1.9456705529215025e-19,2.5601754470788176e-19,-0.4782629214263567,0,70,255.0,255.0,255.0
9,0.45,-7.5,3.0,-0.04224868539286821,1.2430672976998493e-20,1.6356676467448007e-20,-0.20319568664668392,2.5942274038953366e-19,3.413567262771756e-19,-0.47448389523514234,0,70,255.0,255.0,255.0
10,0.5,-7.5,3.0,-0.053,2.702320212390975e-20,3.555799232053913e-20,-0.22682540575366067,3.242784254869171e-19,4.2669590784646957e-19,-0.4707048690439266,0,70,255.0,255.0,255.0
11,0.55,-7.5,3.0,-0.06492632434521964,3.513016276108268e-20,4.622539001670086e-20,-0.2501610274797589,-2.407412430484045e-34,-3.851859888774472e-34,-0.4627199999999996,0,70,255.0,255.0,255.0
12,0.6000000000000001,-7.5,3.0,-0.0780094486904393,2.702320212390972e-20,3.5557992320539087e-20,-0.27309740575366065,-3.2427842548691756e-19,-4.2669590784647034e-19,-0.45473513095607254,0,70,255.0,255.0,255.0
13,0.65,-7.5,3.0,-0.0922294108630491,2.70232021239096e-21,3.5557992320538726e-21,-0.2956345405753661,-6.485568509738343e-19,-8.533918156929394e-19,-0.4467502619121455,0,70,255.0,255.0,255.0
14,0.7000000000000001,-7.5,3.0,-0.10756624869043929,-3.783248297347373e-20,-4.978118924875489e-20,-0.3177724319448752,-9.728352764607516e-19,-1.2800877235394095e-18,-0.4387653928682185,0,70,255.0,255.0,255.0
15,0.75,-7.5,3.0,-0.124,-9.458120743368413e-20,-1.2445297312188696e-19,-0.3395110798621879,-1.2971137019476681e-18,-1.706783631385878e-18,-0.43078052382429144,0,70,255.0,255.0,255.0
16,0.8,-7.5,3.0,-0.1415121123572093,-1.2863044210981044e-19,-1.6925604344576627e-19,-0.3609350686125756,-6.485568509738246e-20,-8.533918156929236e-20,-0.4261790261912144,0,70,255.0,255.0,255.0
17,0.8500000000000001,-7.5,3.0,-0.16008967227989668,-1.0106677594342239e-19,-1.329868912788162e-19,-0.3821289824813094,1.1674023317529032e-18,1.5361052682472934e-18,-0.42157752855813735,0,70,255.0,255.0,255.0
18,0.9,-7.5,3.0,-0.17972117602397936,-1.1890208934520301e-20,-1.5645516621037174e-20,-0.4030928214683893,2.3996603486031864e-18,3.1575497180638756e-18,-0.4169760309250603,0,70,255.0,255.0,255.0
19,0.9500000000000001,-7.5,3.0,-0.20039511984537475,1.3889925891689634e-19,1.8276808052757152e-19,-0.4238265855738154,3.631918365453472e-18,4.778994167880461e-18,-0.41237453329198326,0,70,255.0,255.0,255.0
20,1.0,-7.5,3.0,-0.2221,3.513016276108268e-19,4.622539001670087e-19,-0.44433027479758763,4.864176382303755e-18,6.400438617697045e-18,-0.4077730356589071,0,70,255.0,255.0,255.0
21,1.05,-7.5,3.0,-0.24482282622594312,4.793916056781589e-19,6.307987837663642e-19,-0.46451469806993884,2.594227403895291e-19,3.4135672627717022e-19,-0.39960389523514184,0,70,255.0,255.0,255.0
22,1.1,-7.5,3.0,-0.26854466218997414,3.7724390164977977e-19,4.963895727947258e-19,-0.48429066432110185,-4.3453309015246965e-18,-5.717725165142704e-18,-0.39143475481137663,0,70,255.0,255.0,255.0
23,1.1500000000000001,-7.5,3.0,-0.2932450850410336,4.485851552568885e-20,5.902626725209326e-20,-0.5036581735510766,-8.950084543438922e-18,-1.1776807056562576e-17,-0.38326561438761136,0,70,255.0,255.0,255.0
24,1.2000000000000002,-7.5,3.0,-0.31890367192806196,-5.177645526941132e-19,-6.812911328615331e-19,-0.522617225759863,-1.3554838185353148e-17,-1.7835888947982453e-17,-0.3750964739638461,0,70,255.0,255.0,255.0
25,1.25,-7.5,3.0,-0.3455,-1.310625303009623e-18,-1.724562627546148e-18,-0.5411678209474611,-1.815959182726735e-17,-2.3894970839402296e-17,-0.366927333540076,0,70,255.0,255.0,255.0
26,1.3,-7.5,3.0,-0.37301498273901823,-1.7889359806028255e-18,-2.3539390916196907e-18,-0.5593901391076684,-9.728352764607337e-19,-1.2800877235393905e-18,-0.3619653928682176,0,70,255.0,255.0,255.0
27,1.35,-7.5,3.0,-0.401434878960207,-1.4079088306556966e-18,-1.852571399900087e-18,-0.577364360234283,1.6213921274345883e-17,2.1334795392323515e-17,-0.3570034521963592,0,70,255.0,255.0,255.0
28,1.4000000000000001,-7.5,3.0,-0.43074728381188665,-1.6754385316823596e-19,-2.2045955238733697e-19,-0.5950904843273044,3.34006778251525e-17,4.3949678508186424e-17,-0.3520415115245008,0,70,255.0,255.0,255.0
29,1.4500000000000002,-7.5,3.0,-0.4609397924423776,1.9321589518595564e-18,2.542396450918559e-18,-0.612568511386733,5.058743437595911e-17,6.656456162404933e-17,-0.3470795708526424,0,70,255.0,255.0,255.0
30,1.5,-7.5,3.0,-0.492,4.891199584427665e-18,6.435996610017583e-18,-0.6297984414125685,6.777419092676565e-17,8.917944473991213e-17,-0.34211763018077956,0,70,255.0,255.0,255.0
31,1.55,-7.5,3.0,-0.5239148428179841,6.676352316733143e-18,8.784957582712398e-18,-0.6467407454993876,3.6319183654534164e-18,4.7789941678803754e-18,-0.33557453329198433,0,70,255.0,255.0,255.0
32,1.6,-7.5,3.0,-0.5566686219691981,5.254391420973006e-18,6.913896026805623e-18,-0.6633558947417669,-6.051035419585882e-17,-7.962145640415138e-17,-0.3290314364031891,0,70,255.0,255.0,255.0
33,1.6500000000000001,-7.5,3.0,-0.5902449797114202,6.253168971472538e-19,8.228119422972548e-19,-0.6796438891397065,-1.2465262675717106e-16,-1.6402190697618315e-16,-0.3224883395143939,0,70,255.0,255.0,255.0
34,1.7000000000000002,-7.5,3.0,-0.6246275583024282,-7.210871254744109e-18,-9.488294670812701e-18,-0.6956047286932063,-1.8879489931848328e-16,-2.484223575482149e-16,-0.31594524262559864,0,70,255.0,255.0,255.0
35,1.75,-7.5,3.0,-0.6598,-1.8254173034701038e-17,-2.4019423812524184e-17,-0.7112384134022662,-2.5293717187979523e-16,-3.328228081202462e-16,-0.30940214573679903,0,70,255.0,255.0,255.0
36,1.8,-7.5,3.0,-0.6957456459890456,-2.4916473286329747e-17,-3.27858912392299e-17,-0.7265268788947822,-1.3554838185352849e-17,-1.7835888947982108e-17,-0.3021364739638404,0,70,255.0,255.0,255.0
37,1.85,-7.5,3.0,-0.7324466331630008,-1.9609656853236323e-17,-2.580301270732239e-17,-0.7414520607986502,2.2582749550908953e-16,2.97151030224282e-16,-0.29487080219088174,0,70,255.0,255.0,255.0
38,1.9000000000000001,-7.5,3.0,-0.7698847973424332,-2.3337237354207786e-18,-3.0707882168016784e-18,-0.7560139591138704,4.652098292035319e-16,6.12137949396546e-16,-0.2876051304179231,0,70,255.0,255.0,255.0
39,1.9500000000000002,-7.5,3.0,-0.8080419743479105,2.6911326067116895e-17,3.541078223233227e-17,-0.7702125738404426,7.045921628979743e-16,9.271248685688102e-16,-0.2803394586449645,0,70,255.0,255.0,255.0
40,2.0,-7.5,3.0,-0.8469,6.812549255437649e-17,8.964169864007915e-17,-0.7840479049783668,9.439744965924157e-16,1.2421117877410732e-15,-0.27307378687200945,0,70,255.0,255.0,255.0
41,2.0500000000000003,-7.5,3.0,-0.8864417732258338,9.298954082858586e-17,1.2235860737420721e-16,-0.7975837389214833,5.058743437595439e-17,6.656456162404314e-17,-0.26835957085264145,0,70,255.0,255.0,255.0
42,2.1,-7.5,3.0,-0.9266544453787989,7.318423599197233e-17,9.629815480248399e-17,-0.8108838620636311,-8.427996278404987e-16,-1.1089826644929763e-15,-0.2636453548332735,0,70,255.0,255.0,255.0
43,2.15,-7.5,3.0,-0.9675262309188472,8.709578044536286e-18,1.1460340924909958e-17,-0.8239482744048104,-1.7361866900569523e-15,-2.284529890609996e-15,-0.25893113881390556,0,70,255.0,255.0,255.0
