idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,13.5,3.0,0.0,-2.4849605440839382e-20,6.504229151892383e-20,0.019030436776039605,2.981952652900726e-19,-7.80507498227086e-19,-0.5155652413124753,0,70,255.0,255.0,255.0
1,0.05,13.5,3.0,0.0003090957239374257,-1.1430818502786115e-20,2.991945409870496e-20,-0.006625999083021784,2.3855621223205807e-19,-6.244059985816688e-19,-0.5106921930499801,0,70,255.0,255.0,255.0
2,0.1,13.5,3.0,-0.0006585390347500995,-9.939842176335754e-22,2.6016916607569546e-21,-0.03203878252895842,1.7891715917404357e-19,-4.683044989362516e-19,-0.5058191447874851,0,70,255.0,255.0,255.0
3,0.15000000000000002,13.5,3.0,-0.0028907216554063375,6.460897414618245e-21,-1.6910995794920202e-20,-0.0572079135617703,1.1927810611602901e-19,-3.122029992908343e-19,-0.50094609652499,0,70,255.0,255.0,255.0
4,0.2,13.5,3.0,-0.006375269517375051,1.0933826393969325e-20,-2.861860826832648e-20,-0.08213339218145743,5.963905305801453e-20,-1.5610149964541715e-19,-0.49607304826249493,0,70,255.0,255.0,255.0
5,0.25,13.5,3.0,-0.0111,1.2424802720419691e-20,-3.252114575946192e-20,-0.1068152183880198,0.0,0.0,-0.49119999999999986,0,70,255.0,255.0,255.0
6,0.30000000000000004,13.5,3.0,-0.017052730482624956,1.0933826393969325e-20,-2.861860826832648e-20,-0.13125339218145746,-5.963905305801458e-20,1.5610149964541732e-19,-0.48632695173750495,0,70,255.0,255.0,255.0
7,0.35000000000000003,13.5,3.0,-0.02422127834459367,6.460897414618234e-21,-1.6910995794920187e-20,-0.15544791356177032,-1.1927810611602908e-19,3.122029992908345e-19,-0.4814539034750101,0,70,255.0,255.0,255.0
8,0.4,13.5,3.0,-0.032593460965249905,-9.939842176335806e-22,2.6016916607569606e-21,-0.17939878252895844,-1.789171591740436e-19,4.683044989362517e-19,-0.4765808552125152,0,70,255.0,255.0,255.0
9,0.45,13.5,3.0,-0.04215709572393743,-1.143081850278612e-20,2.991945409870497e-20,-0.20310599908302182,-2.3855621223205807e-19,6.244059985816688e-19,-0.47170780695002035,0,70,255.0,255.0,255.0
10,0.5,13.5,3.0,-0.0529,-2.4849605440839382e-20,6.504229151892383e-20,-0.22656956322396044,-2.9819526529007265e-19,7.805074982270861e-19,-0.4668347586875261,0,70,255.0,255.0,255.0
11,0.55,13.5,3.0,-0.06480937379343764,-3.23044870730912e-20,8.455497897460099e-20,-0.24975243219114862,2.407412430484045e-34,-5.7777898331617076e-34,-0.46048000000000017,0,70,255.0,255.0,255.0
12,0.6000000000000001,13.5,3.0,-0.07786994758687528,-2.484960544083935e-20,6.504229151892379e-20,-0.27261756322396047,2.9819526529007313e-19,-7.805074982270872e-19,-0.4541252413124742,0,70,255.0,255.0,255.0
13,0.65,13.5,3.0,-0.09206583448359407,-2.4849605440839327e-21,6.5042291518923654e-21,-0.29516495632239603,5.963905305801452e-19,-1.5610149964541723e-18,-0.44777048262494834,0,70,255.0,255.0,255.0
14,0.7000000000000001,13.5,3.0,-0.10738114758687527,3.47894476171752e-20,-9.10592081264935e-20,-0.3173946114864553,8.945857958702181e-19,-2.341522494681259e-18,-0.4414157239374224,0,70,255.0,255.0,255.0
15,0.75,13.5,3.0,-0.1238,8.697361904293784e-20,-2.2764802031623344e-19,-0.3393065287161383,1.1927810611602904e-18,-3.1220299929083446e-18,-0.4350609652498987,0,70,255.0,255.0,255.0
16,0.8,13.5,3.0,-0.14130657434362454,1.1828412189839546e-19,-3.0960130763007747e-19,-0.3609048790539482,5.963905305801362e-20,-1.5610149964541465e-19,-0.42887304826249545,0,70,255.0,255.0,255.0
17,0.8500000000000001,13.5,3.0,-0.15988533130790536,9.29375243487392e-20,-2.4325817028077496e-19,-0.3821938335423879,-1.0735029550442632e-18,2.8098269936175153e-18,-0.42268513127509216,0,70,255.0,255.0,255.0
18,0.9,13.5,3.0,-0.17952080110037383,1.0933826393969304e-20,-2.86186082683264e-20,-0.40317339218145737,-2.2066449631465377e-18,5.775755486880439e-18,-0.41649721428768893,0,70,255.0,255.0,255.0
19,0.9500000000000001,13.5,3.0,-0.20019751392856158,-1.2772697196591467e-19,3.343173784072692e-19,-0.4238435549711568,-3.3397869712488145e-18,8.741683980143368e-18,-0.4103092973002857,0,70,255.0,255.0,255.0
20,1.0,13.5,3.0,-0.2219,-3.23044870730912e-19,8.4554978974601e-19,-0.444204321911486,-4.472928979351088e-18,1.170761247340629e-17,-0.4041213803128847,0,70,255.0,255.0,255.0
21,1.05,13.5,3.0,-0.24461232883206424,-4.408320005204906e-19,1.153850251545709e-18,-0.4642280515930587,-2.385562122320537e-19,6.244059985816571e-19,-0.3968278069500214,0,70,255.0,255.0,255.0
22,1.1,13.5,3.0,-0.2683167271815035,-3.4690049195411744e-19,9.079903896041756e-19,-0.4838871026064882,3.995816554886981e-18,-1.0458800476242975e-17,-0.38953423358715816,0,70,255.0,255.0,255.0
23,1.1500000000000001,13.5,3.0,-0.29299496111491063,-4.125034503179213e-20,1.0797020392141041e-19,-0.5031814749517745,8.230189322006015e-18,-2.1542006951067608e-17,-0.38224066022429487,0,70,255.0,255.0,255.0
24,1.2000000000000002,13.5,3.0,-0.3186287966988786,4.761184402464848e-19,-1.246210305502587e-18,-0.5221111686289177,1.246456208912505e-17,-3.2625213425892243e-17,-0.3749470868614316,0,70,255.0,255.0,255.0
25,1.25,13.5,3.0,-0.3452,1.20520586388071e-18,-3.1545511386678063e-18,-0.5406761836379177,1.6698934856244065e-17,-4.3708419900716826e-17,-0.36765351349857234,0,70,255.0,255.0,255.0
26,1.3,13.5,3.0,-0.37269131032811864,1.6450438801835673e-18,-4.3057996985527585e-18,-0.5589349145738176,8.945857958702035e-19,-2.341522494681224e-18,-0.3626957239374235,0,70,255.0,255.0,255.0
27,1.35,13.5,3.0,-0.40108935996608086,1.2946644434677307e-18,-3.3887033881359292e-18,-0.5769457560316601,-1.4909763264503658e-17,3.902537491135438e-17,-0.35773793437627466,0,70,255.0,255.0,255.0
28,1.4000000000000001,13.5,3.0,-0.4303817544399837,1.5406755373319998e-19,-4.0326220741731794e-19,-0.5947087080114452,-3.071411232487752e-17,8.039227231738997e-17,-0.3527801448151258,0,70,255.0,255.0,255.0
29,1.4500000000000002,13.5,3.0,-0.46055609927592445,-1.7767467890200246e-18,4.650523843603077e-18,-0.6122237705131727,-4.651846138525138e-17,1.217591697234256e-16,-0.347822355253977,0,70,255.0,255.0,255.0
30,1.5,13.5,3.0,-0.4916,-4.497778584791928e-18,1.1772654764925215e-17,-0.6294909435368428,-6.232281044562517e-17,1.63126067129461e-16,-0.3428645656928282,0,70,255.0,255.0,255.0
31,1.55,13.5,3.0,-0.5235000298554613,-6.139343520213777e-18,1.6069348542665323e-17,-0.6464482901116706,-3.3397869712487686e-18,8.74168398014323e-18,-0.3354292973002863,0,70,255.0,255.0,255.0
32,1.6,13.5,3.0,-0.5562386329541733,-4.831757281916805e-18,1.2646823162939537e-17,-0.6630338732668715,5.564323650312763e-17,-1.4564269916917455e-16,-0.32799402890774443,0,70,255.0,255.0,255.0
33,1.6500000000000001,13.5,3.0,-0.5897972211251546,-5.750198699010086e-19,1.5050786257478536e-18,-0.6792476930024451,1.1462625997750404e-16,-3.000270823184923e-16,-0.32055876051520255,0,70,255.0,255.0,255.0
34,1.7000000000000002,13.5,3.0,-0.6241572061974241,6.6308687158336085e-18,-1.7355885068909725e-17,-0.6950897493183917,1.7360928345188042e-16,-4.544114654678101e-16,-0.31312349212266066,0,70,255.0,255.0,255.0
35,1.75,13.5,3.0,-0.6593,1.6785908475287002e-17,-4.393606792103305e-17,-0.7105600422147111,2.325923069262566e-16,-6.087958486171269e-16,-0.30568822373011706,0,70,255.0,255.0,255.0
36,1.8,13.5,3.0,-0.6952077702500362,2.2912330200671545e-17,-5.997159447210853e-17,-0.7257039249795,1.2464562089124856e-17,-3.262521342589164e-17,-0.30006708686143246,0,70,255.0,255.0,255.0
37,1.85,13.5,3.0,-0.7318657082172262,1.803236468419949e-17,-4.719858926362222e-17,-0.7405667509008544,-2.076631827480069e-16,5.435454217653437e-16,-0.2944459499927479,0,70,255.0,255.0,255.0
38,1.9000000000000001,13.5,3.0,-0.7692597610593979,2.1460119258708342e-18,-5.6170522955741105e-18,-0.7551485199787747,-4.2779092758513863e-16,1.119716056956579e-15,-0.28882481312406333,0,70,255.0,255.0,255.0
39,1.9500000000000002,13.5,3.0,-0.8073758759343798,-2.474672807431441e-17,6.477301643203578e-17,-0.7694492322132608,-6.479186724222704e-16,1.6958866921478143e-15,-0.28320367625537873,0,70,255.0,255.0,255.0
