idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-1.5,0.0,0.0,-8.71411579093316e-21,1.934029318460662e-88,0.017974594246339348,1.0456938949119793e-19,-2.3208351821527945e-87,-0.5084951309560722,0,70,255.0,255.0,255.0
1,0.05,-1.5,6.962505546458385e-90,0.00026468539286821644,-4.008493263829253e-21,8.896534864919045e-89,-0.007355686646683905,8.365551159295834e-20,-1.8566681457222356e-87,-0.5047161047648578,0,70,255.0,255.0,255.0
2,0.1,-1.5,9.283340728611179e-90,-0.0007324194761757119,-3.4856463163732576e-22,7.736117273842652e-90,-0.03249701623014644,6.274163369471875e-20,-1.3925011092916768e-87,-0.5009370785736433,0,70,255.0,255.0,255.0
3,0.15000000000000002,-1.5,8.122923137534779e-90,-0.002981867041653749,2.265670105642622e-21,-5.028476227997726e-89,-0.05744939450404825,4.1827755796479163e-20,-9.283340728611175e-88,-0.49715805238242894,0,70,255.0,255.0,255.0
4,0.2,-1.5,4.6416703643055875e-90,-0.006474209738087858,3.834210948010591e-21,-8.50972900122691e-89,-0.08221282146838933,2.0913877898239576e-20,-4.6416703643055886e-88,-0.4933790261912145,0,70,255.0,255.0,255.0
5,0.25,-1.5,0.0,-0.0112,4.35705789546658e-21,-9.67014659230331e-89,-0.10678729712316967,0.0,0.0,-0.4895999999999998,0,70,255.0,255.0,255.0
6,0.30000000000000004,-1.5,-4.641670364305593e-90,-0.01714979026191215,3.8342109480105894e-21,-8.50972900122691e-89,-0.13117282146838932,-2.0913877898239603e-20,4.641670364305593e-88,-0.4858209738087854,0,70,255.0,255.0,255.0
7,0.35000000000000003,-1.5,-8.122923137534782e-90,-0.024314132958346255,2.26567010564262e-21,-5.0284762279977184e-89,-0.15536939450404824,-4.182775579647919e-20,9.283340728611182e-88,-0.4820419476175711,0,70,255.0,255.0,255.0
8,0.4,-1.5,-9.283340728611179e-90,-0.032683580523824286,-3.48564631637328e-22,7.73611727384268e-90,-0.1793770162301464,-6.274163369471876e-20,1.392501109291677e-87,-0.4782629214263567,0,70,255.0,255.0,255.0
9,0.45,-1.5,-6.962505546458384e-90,-0.04224868539286821,-4.008493263829256e-21,8.89653486491905e-89,-0.20319568664668392,-8.365551159295835e-20,1.8566681457222356e-87,-0.47448389523514234,0,70,255.0,255.0,255.0
10,0.5,-1.5,0.0,-0.053,-8.71411579093316e-21,1.934029318460662e-88,-0.22682540575366067,-1.0456938949119791e-19,2.3208351821527945e-87,-0.4707048690439266,0,70,255.0,255.0,255.0
11,0.55,-1.5,1.1604175910763984e-89,-0.06492632434521964,-1.1328350528213108e-20,2.514238113998861e-88,-0.2501610274797589,1.0833355937178202e-34,-2.2323972485981933e-102,-0.4627199999999996,0,70,255.0,255.0,255.0
12,0.6000000000000001,-1.5,2.320835182152796e-89,-0.0780094486904393,-8.714115790933153e-21,1.93402931846066e-88,-0.27309740575366065,1.0456938949119813e-19,-2.320835182152799e-87,-0.45473513095607254,0,70,255.0,255.0,255.0
13,0.65,-1.5,2.9010439776909935e-89,-0.0922294108630491,-8.714115790933121e-22,1.9340293184606666e-89,-0.2956345405753661,2.0913877898239593e-19,-4.64167036430559e-87,-0.4467502619121455,0,70,255.0,255.0,255.0
14,0.7000000000000001,-1.5,2.3208351821527922e-89,-0.10756624869043929,1.2199762107306448e-20,-2.707641045844932e-88,-0.3177724319448752,3.1370816847359394e-19,-6.962505546458387e-87,-0.4387653928682185,0,70,255.0,255.0,255.0
15,0.75,-1.5,0.0,-0.124,3.049940526826606e-20,-6.769102614612317e-88,-0.3395110798621879,4.1827755796479166e-19,-9.283340728611178e-87,-0.43078052382429144,0,70,255.0,255.0,255.0
16,0.8,-1.5,-4.177503327875034e-89,-0.1415121123572093,4.147919116484184e-20,-9.205979555872752e-88,-0.3609350686125756,2.091387789823918e-20,-4.6416703643055104e-88,-0.4261790261912144,0,70,255.0,255.0,255.0
17,0.8500000000000001,-1.5,-8.471048414857706e-89,-0.16008967227989668,3.2590793058089994e-20,-7.233269651042868e-88,-0.3821289824813094,-3.764498021683133e-19,8.355006655750076e-87,-0.42157752855813735,0,70,255.0,255.0,255.0
18,0.9,-1.5,-1.0675841837902854e-88,-0.17972117602397936,3.834210948010582e-21,-8.509729001226888e-89,-0.4030928214683893,-7.738134822348648e-19,1.7174180347930683e-86,-0.4169760309250603,0,70,255.0,255.0,255.0
19,0.9500000000000001,-1.5,-8.587090173965332e-89,-0.20039511984537475,-4.479055516539652e-20,9.940910696887826e-88,-0.4238265855738154,-1.1711771623014173e-18,2.599335404011131e-86,-0.41237453329198326,0,70,255.0,255.0,255.0
20,1.0,-1.5,0.0,-0.2221,-1.1328350528213108e-19,2.5142381139988607e-87,-0.44433027479758763,-1.5685408423679687e-18,3.481252773229191e-86,-0.4077730356589071,0,70,255.0,255.0,255.0
21,1.05,-1.5,1.554959572042374e-88,-0.24482282622594312,-1.5458841413115427e-19,3.430968010949214e-87,-0.46451469806993884,-8.36555115929571e-20,1.8566681457222042e-87,-0.39960389523514184,0,70,255.0,255.0,255.0
22,1.1,-1.5,3.1563358477278033e-88,-0.26854466218997414,-1.216490564414268e-19,2.699904928571082e-87,-0.48429066432110185,1.4012298191820545e-18,-3.1099191440847504e-86,-0.39143475481137663,0,70,255.0,255.0,255.0
23,1.1500000000000001,-1.5,3.9802323373920417e-88,-0.2932450850410336,-1.4465432212948645e-20,3.210488668644608e-88,-0.5036581735510766,2.8861151499570662e-18,-6.4055051027417205e-86,-0.38326561438761136,0,70,255.0,255.0,255.0
24,1.2000000000000002,-1.5,3.2027525513708504e-88,-0.31890367192806196,1.6696245855428002e-19,-3.7056001741706443e-87,-0.522617225759863,4.371000480732078e-18,-9.701091061398692e-86,-0.3750964739638461,0,70,255.0,255.0,255.0
25,1.25,-1.5,0.0,-0.3455,4.2263461586025824e-19,-9.380042194534211e-87,-0.5411678209474611,5.855885811507082e-18,-1.299667702005565e-85,-0.366927333540076,0,70,255.0,255.0,255.0
