idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,4.5,3.0,0.0,2.1879312720357297e-21,-1.9877396196400516e-20,0.017974594246339348,-2.6255175264428758e-20,2.385287543568062e-19,-0.5084951309560722,0,70,255.0,255.0,255.0
1,0.05,4.5,3.0,0.00026468539286821644,1.0064483851364355e-21,-9.143602250344235e-21,-0.007355686646683905,-2.1004140211543005e-20,1.9082300348544497e-19,-0.5047161047648578,0,70,255.0,255.0,255.0
2,0.1,4.5,3.0,-0.0007324194761757119,8.751725088142888e-23,-7.950958478560171e-22,-0.03249701623014644,-1.5753105158657253e-20,1.4311725261408372e-19,-0.5009370785736433,0,70,255.0,255.0,255.0
3,0.15000000000000002,4.5,3.0,-0.002981867041653749,-5.6886213072929e-22,5.1681230110641374e-21,-0.05744939450404825,-1.0502070105771501e-20,9.541150174272247e-20,-0.49715805238242894,0,70,255.0,255.0,255.0
4,0.2,4.5,3.0,-0.006474209738087858,-9.626897596957214e-22,8.746054326416232e-21,-0.08221282146838933,-5.251035052885749e-21,4.7705750871361224e-20,-0.4933790261912145,0,70,255.0,255.0,255.0
5,0.25,4.5,3.0,-0.0112,-1.0939656360178648e-21,9.938698098200258e-21,-0.10678729712316967,0.0,0.0,-0.4895999999999998,0,70,255.0,255.0,255.0
6,0.30000000000000004,4.5,3.0,-0.01714979026191215,-9.626897596957208e-22,8.746054326416226e-21,-0.13117282146838932,5.251035052885756e-21,-4.7705750871361284e-20,-0.4858209738087854,0,70,255.0,255.0,255.0
7,0.35000000000000003,4.5,3.0,-0.024314132958346255,-5.688621307292893e-22,5.168123011064131e-21,-0.15536939450404824,1.0502070105771507e-20,-9.541150174272252e-20,-0.4820419476175711,0,70,255.0,255.0,255.0
8,0.4,4.5,3.0,-0.032683580523824286,8.751725088142954e-23,-7.950958478560246e-22,-0.1793770162301464,1.5753105158657256e-20,-1.4311725261408374e-19,-0.4782629214263567,0,70,255.0,255.0,255.0
9,0.45,4.5,3.0,-0.04224868539286821,1.0064483851364362e-21,-9.143602250344242e-21,-0.20319568664668392,2.1004140211543008e-20,-1.90823003485445e-19,-0.47448389523514234,0,70,255.0,255.0,255.0
10,0.5,4.5,3.0,-0.053,2.1879312720357297e-21,-1.9877396196400516e-20,-0.22682540575366067,2.6255175264428755e-20,-2.385287543568062e-19,-0.4707048690439266,0,70,255.0,255.0,255.0
11,0.55,4.5,3.0,-0.06492632434521964,2.8443106536464487e-21,-2.5840615055320675e-20,-0.2501610274797589,-2.7083389842945504e-35,1.925929944387236e-34,-0.4627199999999996,0,70,255.0,255.0,255.0
12,0.6000000000000001,4.5,3.0,-0.0780094486904393,2.1879312720357274e-21,-1.9877396196400498e-20,-0.27309740575366065,-2.625517526442881e-20,2.385287543568066e-19,-0.45473513095607254,0,70,255.0,255.0,255.0
