idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,7.5,-3.0,0.0,-2.597093338608656e-19,2.6939799386325896e-19,0.019030436778708193,3.1165120063303875e-18,-3.2327759263591077e-18,-0.5155652413444983,0,70,255.0,255.0,255.0
1,0.05,7.5,-3.0,0.00030909572403349495,-1.1946629357599817e-19,1.2392307717709912e-19,-0.006625999081794231,2.49320960506431e-18,-2.5862207410872862e-18,-0.5106921930755987,0,70,255.0,255.0,255.0
2,0.1,7.5,-3.0,-0.000658539034622007,-1.0388373354434601e-20,1.0775919754530347e-20,-0.03203878252885167,1.8699072037982324e-18,-1.9396655558154648e-18,-0.505819144806699,0,70,255.0,255.0,255.0
3,0.15000000000000002,7.5,-3.0,-0.002890721655294257,6.752442680382513e-20,-7.004347840444735e-20,-0.05720791356246414,1.2466048025321547e-18,-1.293110370543643e-18,-0.5009460965377992,0,70,255.0,255.0,255.0
4,0.2,7.5,-3.0,-0.006375269517311004,1.1427210689878089e-19,-1.1853511729983393e-19,-0.08213339218263159,6.2330240126607735e-19,-6.465551852718215e-19,-0.49607304826889953,0,70,255.0,255.0,255.0
5,0.25,7.5,-3.0,-0.0111,1.298546669304328e-19,-1.3469899693162948e-19,-0.1068152183893541,0.0,0.0,-0.4912000000000001,0,70,255.0,255.0,255.0
6,0.30000000000000004,7.5,-3.0,-0.017052730482689002,1.1427210689878084e-19,-1.185351172998339e-19,-0.13125339218263163,-6.23302401266078e-19,6.465551852718221e-19,-0.48632695173110047,0,70,255.0,255.0,255.0
7,0.35000000000000003,7.5,-3.0,-0.02422127834470575,6.752442680382501e-20,-7.004347840444727e-20,-0.15544791356246415,-1.2466048025321555e-18,1.2931103705436435e-18,-0.48145390346220085,0,70,255.0,255.0,255.0
8,0.4,7.5,-3.0,-0.032593460965378,-1.0388373354434661e-20,1.0775919754530407e-20,-0.1793987825288517,-1.869907203798233e-18,1.9396655558154648e-18,-0.4765808551933012,0,70,255.0,255.0,255.0
9,0.45,7.5,-3.0,-0.042157095724033505,-1.1946629357599824e-19,1.239230771770992e-19,-0.20310599908179428,-2.49320960506431e-18,2.5862207410872862e-18,-0.47170780692440156,0,70,255.0,255.0,255.0
10,0.5,7.5,-3.0,-0.0529,-2.597093338608656e-19,2.6939799386325896e-19,-0.22656956322129185,-3.116512006330387e-18,3.232775926359108e-18,-0.4668347586555024,0,70,255.0,255.0,255.0
11,0.55,7.5,-3.0,-0.06480937379327753,-3.376221340191253e-19,3.5021739202223664e-19,-0.24975243218767942,2.6963019221421302e-33,-3.0814879110195774e-33,-0.4604799999999999,0,70,255.0,255.0,255.0
12,0.6000000000000001,7.5,-3.0,-0.07786994758655505,-2.5970933386086537e-19,2.693979938632586e-19,-0.2726175632212919,3.1165120063303925e-18,-3.2327759263591142e-18,-0.45412524134449744,0,70,255.0,255.0,255.0
13,0.65,7.5,-3.0,-0.09206583448319379,-2.5970933386086556e-20,2.6939799386325717e-20,-0.2951649563221292,6.233024012660775e-18,-6.465551852718217e-18,-0.44777048268899494,0,70,255.0,255.0,255.0
14,0.7000000000000001,7.5,-3.0,-0.10738114758655504,3.6359306740521237e-19,-3.771571914085635e-19,-0.3173946114901913,9.349536018991164e-18,-9.698327779077328e-18,-0.44141572403349244,0,70,255.0,255.0,255.0
15,0.75,7.5,-3.0,-0.1238,9.089826685130296e-19,-9.428929785214064e-19,-0.3393065287254784,1.246604802532155e-17,-1.2931103705436432e-17,-0.43506096537799177,0,70,255.0,255.0,255.0
16,0.8,7.5,-3.0,-0.14130657434420096,1.2362164291777204e-18,-1.2823344507891128e-18,-0.36090487906665075,6.233024012660673e-19,-6.465551852718118e-19,-0.42887304826890027,0,70,255.0,255.0,255.0
17,0.8500000000000001,7.5,-3.0,-0.1598853313090742,9.713129086396366e-19,-1.0075484970485875e-18,-0.38219383355236847,-1.1219443222789415e-17,1.1637993334892809e-17,-0.42268513115980877,0,70,255.0,255.0,255.0
18,0.9,7.5,-3.0,-0.1795208011018469,1.142721068987805e-19,-1.1853511729983373e-19,-0.40317339218263154,-2.3062188846844872e-17,2.39225418550574e-17,-0.41649721405071727,0,70,255.0,255.0,255.0
19,0.9500000000000001,7.5,-3.0,-0.20019751392974644,-1.3349059760448518e-18,1.3847056884571543e-18,-0.4238435549574402,-3.4904934470900356e-17,3.6207090375222023e-17,-0.41030929694162577,0,70,255.0,255.0,255.0
20,1.0,7.5,-3.0,-0.2219,-3.376221340191253e-18,3.5021739202223666e-18,-0.4442043218767942,-4.674768009495581e-17,4.8491638895386603e-17,-0.4041213798325365,0,70,255.0,255.0,255.0
21,1.05,7.5,-3.0,-0.24461232882991865,-4.6072435826917566e-18,4.779120411134214e-18,-0.4642280515457177,-2.4932096050642693e-18,2.586220741087235e-18,-0.3968278069244028,0,70,255.0,255.0,255.0
