idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,7.5,0.0,0.0,4.859435417634116e-19,-1.2065676517278556e-93,0.019030436778708193,-5.8313225011609395e-18,1.4478811820734268e-92,-0.5155652413444983,0,70,255.0,255.0,255.0
1,0.05,7.5,-4.3436435462202795e-95,0.00030909572403349495,2.2353402921116935e-19,-5.550211197948135e-94,-0.006625999081794231,-4.665058000928752e-18,1.1583049456587415e-92,-0.5106921930755987,0,70,255.0,255.0,255.0
2,0.1,7.5,-5.7915247282937055e-95,-0.000658539034622007,1.943774167053649e-20,-4.8262706069114224e-95,-0.03203878252885167,-3.498793500696564e-18,8.68728709244056e-93,-0.505819144806699,0,70,255.0,255.0,255.0
3,0.15000000000000002,7.5,-5.067584137256994e-95,-0.002890721655294257,-1.2634532085848717e-19,3.137075894492425e-94,-0.05720791356246414,-2.332529000464375e-18,5.791524728293706e-93,-0.5009460965377992,0,70,255.0,255.0,255.0
4,0.2,7.5,-2.8957623641468508e-95,-0.006375269517311004,-2.1381515837590102e-19,5.308897667602564e-94,-0.08213339218263159,-1.166264500232188e-18,2.895762364146853e-93,-0.49607304826889953,0,70,255.0,255.0,255.0
5,0.25,7.5,0.0,-0.0111,-2.429717708817058e-19,6.032838258639278e-94,-0.1068152183893541,0.0,0.0,-0.4912000000000001,0,70,255.0,255.0,255.0
6,0.30000000000000004,7.5,2.8957623641468558e-95,-0.017052730482689002,-2.1381515837590107e-19,5.308897667602564e-94,-0.13125339218263163,1.1662645002321889e-18,-2.895762364146856e-93,-0.48632695173110047,0,70,255.0,255.0,255.0
7,0.35000000000000003,7.5,5.067584137256995e-95,-0.02422127834470575,-1.2634532085848695e-19,3.1370758944924227e-94,-0.15544791356246415,2.3325290004643766e-18,-5.791524728293709e-93,-0.48145390346220085,0,70,255.0,255.0,255.0
8,0.4,7.5,5.7915247282937075e-95,-0.032593460965378,1.9437741670536513e-20,-4.8262706069114383e-95,-0.1793987825288517,3.4987935006965645e-18,-8.687287092440561e-93,-0.4765808551933012,0,70,255.0,255.0,255.0
9,0.45,7.5,4.3436435462202775e-95,-0.042157095724033505,2.2353402921116944e-19,-5.550211197948138e-94,-0.20310599908179428,4.665058000928752e-18,-1.1583049456587415e-92,-0.47170780692440156,0,70,255.0,255.0,255.0
10,0.5,7.5,0.0,-0.0529,4.859435417634116e-19,-1.2065676517278556e-93,-0.22656956322129185,5.8313225011609395e-18,-1.447881182073427e-92,-0.4668347586555024,0,70,255.0,255.0,255.0
11,0.55,7.5,-7.23940591036714e-95,-0.06480937379327753,6.31726604292435e-19,-1.5685379472462125e-93,-0.24975243218767942,-5.3926038442842604e-33,1.1922287552022822e-107,-0.4604799999999999,0,70,255.0,255.0,255.0
12,0.6000000000000001,7.5,-1.4478811820734278e-94,-0.07786994758655505,4.85943541763411e-19,-1.2065676517278546e-93,-0.2726175632212919,-5.83132250116095e-18,1.4478811820734293e-92,-0.45412524134449744,0,70,255.0,255.0,255.0
13,0.65,7.5,-1.8098514775917838e-94,-0.09206583448319379,4.859435417634097e-20,-1.2065676517278527e-94,-0.2951649563221292,-1.1662645002321884e-17,2.895762364146854e-92,-0.44777048268899494,0,70,255.0,255.0,255.0
14,0.7000000000000001,7.5,-1.4478811820734256e-94,-0.10738114758655504,-6.803209584687778e-19,1.6891947124190014e-93,-0.3173946114901913,-1.749396750348283e-17,4.343643546220282e-92,-0.44141572403349244,0,70,255.0,255.0,255.0
15,0.75,7.5,0.0,-0.1238,-1.7008023961719407e-18,4.222986781047495e-93,-0.3393065287254784,-2.3325290004643758e-17,5.791524728293708e-92,-0.43506096537799177,0,70,255.0,255.0,255.0
16,0.8,7.5,2.606186127732171e-94,-0.14130657434420096,-2.3130912587938393e-18,5.743262022224594e-93,-0.36090487906665075,-1.1662645002321679e-18,2.895762364146802e-93,-0.42887304826890027,0,70,255.0,255.0,255.0
17,0.8500000000000001,7.5,5.284766314568013e-94,-0.1598853313090742,-1.8174288461951574e-18,4.5125630174621755e-93,-0.38219383355236847,2.0992761004179422e-17,-5.2123722554643474e-92,-0.42268513115980877,0,70,255.0,255.0,255.0
