idx,t,px,py,pz,vx,vy,vz,ax,ay,az,yaw,mode,ledr,ledg,ledb
0,0.0,-1.5,3.0,0.0,2.312022679198878e-20,-1.98773971664012e-20,0.017974594246339348,-2.7744272150386533e-19,2.385287659968144e-19,-0.5084951309560722,0,70,255.0,255.0,255.0
1,0.05,-1.5,3.0,0.00026468539286821644,1.0635304324314839e-20,-9.14360269654455e-21,-0.007355686646683905,-2.219541772030923e-19,1.9082301279745152e-19,-0.5047161047648578,0,70,255.0,255.0,255.0
2,0.1,-1.5,3.0,-0.0007324194761757119,9.248090716795516e-22,-7.950958866560455e-22,-0.03249701623014644,-1.6646563290231919e-19,1.4311725959808863e-19,-0.5009370785736433,0,70,255.0,255.0,255.0
3,0.15000000000000002,-1.5,3.0,-0.002981867041653749,-6.01125896591708e-21,5.168123263264319e-21,-0.05744939450404825,-1.1097708860154612e-19,9.541150639872574e-20,-0.49715805238242894,0,70,255.0,255.0,255.0
4,0.2,-1.5,3.0,-0.006474209738087858,-1.0172899788475061e-20,8.746054753216529e-21,-0.08221282146838933,-5.548854430077305e-20,4.770575319936287e-20,-0.4933790261912145,0,70,255.0,255.0,255.0
5,0.25,-1.5,3.0,-0.0112,-1.156011339599439e-20,9.9386985832006e-21,-0.10678729712316967,0.0,0.0,-0.4895999999999998,0,70,255.0,255.0,255.0
6,0.30000000000000004,-1.5,3.0,-0.01714979026191215,-1.0172899788475061e-20,8.746054753216526e-21,-0.13117282146838932,5.548854430077312e-20,-4.770575319936292e-20,-0.4858209738087854,0,70,255.0,255.0,255.0
7,0.35000000000000003,-1.5,3.0,-0.024314132958346255,-6.011258965917079e-21,5.168123263264308e-21,-0.15536939450404824,1.1097708860154616e-19,-9.54115063987258e-20,-0.4820419476175711,0,70,255.0,255.0,255.0
8,0.4,-1.5,3.0,-0.032683580523824286,9.248090716795539e-22,-7.950958866560515e-22,-0.1793770162301464,1.664656329023192e-19,-1.4311725959808868e-19,-0.4782629214263567,0,70,255.0,255.0,255.0
9,0.45,-1.5,3.0,-0.04224868539286821,1.063530432431484e-20,-9.143602696544559e-21,-0.20319568664668392,2.219541772030923e-19,-1.9082301279745155e-19,-0.47448389523514234,0,70,255.0,255.0,255.0
10,0.5,-1.5,3.0,-0.053,2.312022679198878e-20,-1.98773971664012e-20,-0.22682540575366067,2.7744272150386537e-19,-2.385287659968144e-19,-0.4707048690439266,0,70,255.0,255.0,255.0
11,0.55,-1.5,3.0,-0.06492632434521964,3.0056294829585416e-20,-2.5840616316321558e-20,-0.2501610274797589,-2.407412430484045e-34,1.925929944387236e-34,-0.4627199999999996,0,70,255.0,255.0,255.0
12,0.6000000000000001,-1.5,3.0,-0.0780094486904393,2.3120226791988755e-20,-1.987739716640118e-20,-0.27309740575366065,-2.7744272150386586e-19,2.385287659968148e-19,-0.45473513095607254,0,70,255.0,255.0,255.0
13,0.65,-1.5,3.0,-0.0922294108630491,2.312022679198869e-21,-1.9877397166401205e-21,-0.2956345405753661,-5.548854430077308e-19,4.770575319936289e-19,-0.4467502619121455,0,70,255.0,255.0,255.0
14,0.7000000000000001,-1.5,3.0,-0.10756624869043929,-3.236831750878436e-20,2.7828356032961723e-20,-0.3177724319448752,-8.323281645115966e-19,7.155862979904434e-19,-0.4387653928682185,0,70,255.0,255.0,255.0
15,0.75,-1.5,3.0,-0.124,-8.092079377196072e-20,6.95708900824042e-20,-0.3395110798621879,-1.1097708860154617e-18,9.541150639872577e-19,-0.43078052382429144,0,70,255.0,255.0,255.0
16,0.8,-1.5,3.0,-0.1415121123572093,-1.1005227952986659e-19,9.461641051206971e-20,-0.3609350686125756,-5.548854430077237e-20,4.770575319936217e-20,-0.4261790261912144,0,70,255.0,255.0,255.0
17,0.8500000000000001,-1.5,3.0,-0.16008967227989668,-8.646964820203797e-20,7.434146540234042e-20,-0.3821289824813094,9.98793797413917e-19,-8.587035575885333e-19,-0.42157752855813735,0,70,255.0,255.0,255.0
18,0.9,-1.5,3.0,-0.17972117602397936,-1.0172899788475028e-20,8.746054753216523e-21,-0.4030928214683893,2.053076139128604e-18,-1.765112868376427e-18,-0.4169760309250603,0,70,255.0,255.0,255.0
19,0.9500000000000001,-1.5,3.0,-0.20039511984537475,1.1883796571082255e-19,-1.0216982143530236e-19,-0.4238265855738154,3.1073584808432933e-18,-2.6715221791643228e-18,-0.41237453329198326,0,70,255.0,255.0,255.0
20,1.0,-1.5,3.0,-0.2221,3.0056294829585414e-19,-2.584061631632156e-19,-0.44433027479758763,4.161640822557982e-18,-3.577931489952216e-18,-0.4077730356589071,0,70,255.0,255.0,255.0
21,1.05,-1.5,3.0,-0.24482282622594312,4.10152823289881e-19,-3.5262502573195737e-19,-0.46451469806993884,2.219541772030895e-19,-1.908230127974483e-19,-0.39960389523514184,0,70,255.0,255.0,255.0
22,1.1,-1.5,3.0,-0.26854466218997414,3.227583660161631e-19,-2.774884644429605e-19,-0.48429066432110185,-3.717732468151803e-18,3.1962854643573197e-18,-0.39143475481137663,0,70,255.0,255.0,255.0
23,1.1500000000000001,-1.5,3.0,-0.2932450850410336,3.837957647470039e-20,-3.299647929622499e-20,-0.5036581735510766,-7.657419113506694e-18,6.5833939415120866e-18,-0.38326561438761136,0,70,255.0,255.0,255.0
24,1.2000000000000002,-1.5,3.0,-0.31890367192806196,-4.42983545334507e-19,3.8085092970824867e-19,-0.522617225759863,-1.1597105758861587e-17,9.970502418666856e-18,-0.3750964739638461,0,70,255.0,255.0,255.0
25,1.25,-1.5,3.0,-0.3455,-1.1213309994114559e-18,9.640537625704583e-19,-0.5411678209474611,-1.5536792404216466e-17,1.3357610895821603e-17,-0.366927333540076,0,70,255.0,255.0,255.0
26,1.3,-1.5,3.0,-0.37301498273901823,-1.5305590136296577e-18,1.3158836924157594e-18,-0.5593901391076684,-8.323281645115862e-19,7.155862979904306e-19,-0.3619653928682176,0,70,255.0,255.0,255.0
27,1.35,-1.5,3.0,-0.401434878960207,-1.2045638158626143e-18,1.0356123923695017e-18,-0.577364360234283,1.3872136075193294e-17,-1.1926438299840742e-17,-0.3570034521963592,0,70,255.0,255.0,255.0
28,1.4000000000000001,-1.5,3.0,-0.43074728381188665,-1.43345406110327e-19,1.2323986243168378e-19,-0.5950904843273044,2.8576600314898177e-17,-2.4568462897671916e-17,-0.3520415115245008,0,70,255.0,255.0,255.0
29,1.4500000000000002,-1.5,3.0,-0.4609397924423776,1.6530962156272057e-18,-1.4212338973976917e-18,-0.612568511386733,4.3281064554603053e-17,-3.721048749550309e-17,-0.3470795708526424,0,70,255.0,255.0,255.0
30,1.5,-1.5,3.0,-0.492,4.1847610493499696e-18,-3.597808887118617e-18,-0.6297984414125685,5.798552879430787e-17,-4.9852512093334207e-17,-0.34211763018077956,0,70,255.0,255.0,255.0
31,1.55,-1.5,3.0,-0.5239148428179841,5.712083231228749e-18,-4.9109097439310805e-18,-0.6467407454993876,3.107358480843245e-18,-2.6715221791642723e-18,-0.33557453329198433,0,70,255.0,255.0,255.0
32,1.6,-1.5,3.0,-0.5566686219691981,4.495496897434295e-18,-3.8649611050350434e-18,-0.6633558947417669,-5.1770811832621384e-17,4.450946773500566e-17,-0.3290314364031891,0,70,255.0,255.0,255.0
33,1.6500000000000001,-1.5,3.0,-0.5902449797114202,5.350020479666053e-19,-4.599629704305106e-19,-0.6796438891397065,-1.0664898214608601e-16,9.169045764917559e-17,-0.3224883395143939,0,70,255.0,255.0,255.0
34,1.7000000000000002,-1.5,3.0,-0.6246275583024282,-6.169401317174317e-18,5.304084659882524e-18,-0.6956047286932063,-1.6152715245955064e-16,1.3887144756334554e-16,-0.31594524262559864,0,70,255.0,255.0,255.0
35,1.75,-1.5,3.0,-0.6598,-1.5617713197988422e-17,1.342718178590401e-17,-0.7112384134022662,-2.1640532277301503e-16,1.8605243747751524e-16,-0.3094021457368026,0,70,255.0,255.0,255.0
36,1.8,-1.5,3.0,-0.6957456459890456,-2.1317773911285337e-17,1.8327755283308563e-17,-0.7265268788947824,-1.1597105758861373e-17,9.970502418666716e-18,-0.3021364739638418,0,70,255.0,255.0,255.0
37,1.85,-1.5,3.0,-0.7324466331630008,-1.677742377387456e-17,1.4424232027770684e-17,-0.7414520607986504,1.9321111125529228e-16,-1.661114326401818e-16,-0.2948708021908811,0,70,255.0,255.0,255.0
38,1.9000000000000001,-1.5,3.0,-0.7698847973424333,-1.9966627857560916e-18,1.7166120192903632e-18,-0.7560139591138705,3.980193282694459e-16,-3.421933676990304e-16,-0.2876051304179203,0,70,255.0,255.0,255.0
39,1.9500000000000002,-1.5,3.0,-0.8080419743479106,2.302450905307006e-17,-1.9795104742132386e-17,-0.7702125738404425,6.028275452835996e-16,-5.182753027578789e-16,-0.2803394586449595,0,70,255.0,255.0,255.0
40,2.0,-1.5,3.0,-0.8469,5.828609174260372e-17,-5.011091825649742e-17,-0.7840479049783664,8.076357622977523e-16,-6.943572378167269e-16,-0.27307378687200234,0,70,255.0,255.0,255.0
41,2.0500000000000003,-1.5,3.0,-0.8864417732258338,7.95590124139126e-17,-6.840011138930319e-17,-0.7975837389214826,4.328106455459897e-17,-3.7210487495499724e-17,-0.2683595708526407,0,70,255.0,255.0,255.0
42,2.1,-1.5,3.0,-0.9266544453787988,6.261419819806394e-17,-5.3831967006047676e-17,-0.8108838620636305,-7.210736331885476e-16,6.199362628257217e-16,-0.26364535483327917,0,70,255.0,255.0,255.0
